"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","IKZF3  (ENSAMEG00000009888)Compare Regions (GL194160.1:155,340-211,169:1)View Sequence Alignments","0.14442","93.32 %","93.32 %","100","99.87","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000015016Compare Regions (PEDO01020253.1:358-2,342:1)View Sequence Alignments","n/a","74.69 %","35.95 %","0","73.13","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000030402Compare Regions (PEDO01000569.1:2,669-11,863:-1)View Sequence Alignments","n/a","74.76 %","30.84 %","50","66.64","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","IKZF3  (ENSACAG00000003308)Compare Regions (6:68,558,456-68,599,859:-1)View Sequence Alignments","n/a","64.77 %","65.03 %","100","89.85","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","IKZF3  (ENSABRG00000017752)Compare Regions (NXHY01000499.1:75,638-108,998:1)View Sequence Alignments","n/a","69.05 %","75.83 %","100","92.64","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","IKZF3  (ENSANAG00000033672)Compare Regions (KZ199231.1:1,185,366-1,277,398:1)View Sequence Alignments","0.16624","97.25 %","97.25 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","IKZF3  (ENSAHAG00000010470)Compare Regions (PTFD01001323.1:85,516-120,978:1)View Sequence Alignments","n/a","71.95 %","77.60 %","50","96.62","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","IKZF3  (ENSAOWG00000004172)Compare Regions (PTFC01001099.1:31,978-68,401:-1)View Sequence Alignments","n/a","73.20 %","74.07 %","100","94.63","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","IKZF3  (ENSARWG00000003559)Compare Regions (PTFB01000355.1:825,775-864,593:-1)View Sequence Alignments","n/a","71.95 %","77.60 %","100","96.59","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","IKZF3  (ENSBBBG00000006230)Compare Regions (KN264895.1:3,046,862-3,131,930:1)View Sequence Alignments","0.13630","93.71 %","93.71 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","IKZF3  (ENSBMUG00000002847)Compare Regions (JH881358.1:1,538,419-1,623,825:-1)View Sequence Alignments","0.13813","93.71 %","93.71 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","IKZF3  (ENSBTAG00000011003)Compare Regions (19:40,128,960-40,213,794:-1)View Sequence Alignments","0.14058","93.52 %","93.52 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","IKZF3  (ENSCPUG00000006485)Compare Regions (KQ482401.1:153,902-187,515:1)View Sequence Alignments","n/a","76.83 %","76.23 %","75","96.37","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","IKZF3  (ENSCPGG00000005955)Compare Regions (QJSC01025831.1:83,379-114,733:1)View Sequence Alignments","n/a","76.63 %","76.03 %","75","96.93","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","IKZF3  (ENSCJAG00000008957)Compare Regions (NTIC01034389.1:113,700,717-113,790,835:-1)View Sequence Alignments","0.12004","97.45 %","97.45 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","IKZF3  (ENSCAFG00000016310)Compare Regions (9:22,643,355-22,728,385:1)View Sequence Alignments","0.12477","92.93 %","92.93 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","IKZF3  (ENSCAFG00020019063)Compare Regions (QKWQ01000972.1:4,549,202-4,608,745:1)View Sequence Alignments","0.13565","92.53 %","92.53 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","IKZF3  (ENSCHIG00000014335)Compare Regions (19:39,769,730-39,833,613:-1)View Sequence Alignments","0.15449","92.73 %","92.73 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","ENSTSYG00000009810Compare Regions (KE934393.1:115,298-175,321:1)View Sequence Alignments","n/a","76.53 %","32.02 %","0","85.76","No"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Ikzf3  (ENSCCNG00000001007)Compare Regions (MTKA01002097.1:64,914-144,204:-1)View Sequence Alignments","0.12023","92.14 %","92.14 %","75","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","IKZF3  (ENSCAPG00000008902)Compare Regions (AVPZ01000489.1:10,396,446-10,448,982:-1)View Sequence Alignments","0.12275","83.90 %","82.91 %","100","97.63","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","IKZF3  (ENSCPOG00000033956)Compare Regions (DS562908.1:10,398,291-10,455,216:-1)View Sequence Alignments","0.11524","85.88 %","86.05 %","100","99.87","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","IKZF3  (ENSCCAG00000023025)Compare Regions (KV389654.1:2,733,279-2,824,592:-1)View Sequence Alignments","0.20930","96.46 %","96.46 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","IKZF3  (ENSCATG00000032398)Compare Regions (KQ012541.1:4,932,821-5,029,365:-1)View Sequence Alignments","0.13191","98.43 %","98.43 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","IKZF3  (ENSCABG00000022179)Compare Regions (PKMU01002623.1:41,422-78,165:1)View Sequence Alignments","n/a","78.61 %","78.00 %","50","96.94","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","IKZF3  (ENSCLAG00000016613)Compare Regions (JH721911.1:14,484,132-14,536,916:-1)View Sequence Alignments","0.13538","84.39 %","83.89 %","100","99.87","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","IKZF3  (ENSCSAG00000002731)Compare Regions (16:66,303,117-66,397,765:1)View Sequence Alignments","0.15924","98.43 %","98.43 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","IKZF3  (ENSCHOG00000009279)Compare Regions (GeneScaffold_5309:3,770-44,252:-1)View Sequence Alignments","n/a","83.95 %","80.16 %","0","94.45","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","IKZF3  (ENSCPBG00000004470)Compare Regions (KK088207.1:5,179,684-5,217,941:-1)View Sequence Alignments","n/a","81.51 %","76.23 %","75","98.10","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","IKZF3  (ENSCANG00000036267)Compare Regions (KN985800.1:3,635,911-3,731,518:1)View Sequence Alignments","0.12671","98.43 %","98.43 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","IKZF3  (ENSCJPG00005002411)Compare Regions (27:3,945,109-3,960,462:-1)View Sequence Alignments","n/a","74.29 %","72.10 %","100","90.13","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Ikzf3  (ENSCGRG00001009414)Compare Regions (scaffold_12:32,384,907-32,470,537:-1)View Sequence Alignments","0.12549","88.58 %","88.41 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Ikzf3  (ENSCGRG00000006314)Compare Regions (JH000166.1:2,257,892-2,335,690:-1)View Sequence Alignments","0.12578","88.51 %","87.82 %","75","99.87","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Ikzf3  (ENSCGRG00015015282)Compare Regions (RAZU01000239.1:608,322-695,859:1)View Sequence Alignments","0.12449","88.58 %","88.41 %","100","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","IKZF3  (ENSCPRG00005002805)Compare Regions (MDVP01000062.1:2,004,005-2,057,024:-1)View Sequence Alignments","n/a","76.83 %","76.23 %","100","96.88","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","IKZF3  (ENSCCEG00000021829)Compare Regions (PDCF01000059.1:1,254,810-1,292,891:1)View Sequence Alignments","n/a","67.38 %","74.26 %","75","85.91","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","IKZF3  (ENSDNOG00000015682)Compare Regions (JH563468.1:66,952-127,506:-1)View Sequence Alignments","0.10245","93.35 %","82.71 %","100","98.76","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Ikzf3  (ENSDORG00000024562)Compare Regions (KN672353.1:20,956,533-21,044,647:-1)View Sequence Alignments","0.14766","65.69 %","65.82 %","100","100.00","Yes"
"Emu (Dromaius novaehollandiae)","1-to-1View Gene Tree","IKZF3  (ENSDNVG00000004747)Compare Regions (PTEY01000637.1:37,094-74,837:-1)View Sequence Alignments","n/a","73.81 %","76.42 %","100","95.12","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","CG14442  (FBgn0029893)Compare Regions (X:6,689,296-6,695,007:-1)View Sequence Alignments","n/a","2.71 %","5.50 %","n/a","n/a","No"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","CG14440  (FBgn0029894)Compare Regions (X:6,695,866-6,698,567:-1)View Sequence Alignments","n/a","5.35 %","3.34 %","n/a","n/a","No"
"Lesser hedgehog tenrec (Echinops telfairi)","1-to-1View Gene Tree","IKZF3  (ENSETEG00000005889)Compare Regions (GeneScaffold_5690:3,767-79,951:-1)View Sequence Alignments","n/a","86.96 %","86.44 %","0","99.83","Yes"
