"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","RUNX2  (ENSAMEG00000009223)Compare Regions (GL194243.1:52,794-171,310:-1)View Sequence Alignments","0.37792","85.33 %","78.12 %","0","93.03","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","RUNX2  (ENSAPLG00000011653)Compare Regions (3:111,353,213-111,572,007:1)View Sequence Alignments","n/a","41.96 %","41.07 %","100","72.40","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","RUNX2  (ENSACAG00000013003)Compare Regions (1:138,869,687-139,054,248:-1)View Sequence Alignments","n/a","95.13 %","86.18 %","100","97.94","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","RUNX2  (ENSABRG00000003191)Compare Regions (NXHY01000048.1:4,259,057-4,489,305:-1)View Sequence Alignments","n/a","68.92 %","74.47 %","100","79.43","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","RUNX2  (ENSANAG00000034292)Compare Regions (KZ202947.1:1,570,065-1,908,710:-1)View Sequence Alignments","n/a","88.42 %","99.62 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","RUNX2  (ENSAHAG00000007585)Compare Regions (PTFD01000058.1:2,367,644-2,513,799:-1)View Sequence Alignments","n/a","86.34 %","71.59 %","100","82.22","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","RUNX2  (ENSAOWG00000015722)Compare Regions (PTFC01000190.1:980,634-1,195,184:-1)View Sequence Alignments","n/a","50.50 %","48.37 %","100","81.23","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","RUNX2  (ENSARWG00000013239)Compare Regions (PTFB01000158.1:481,984-627,746:1)View Sequence Alignments","n/a","85.94 %","71.59 %","100","82.04","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","RUNX2  (ENSBBBG00000005249)Compare Regions (KN265182.1:5,918,454-6,269,974:-1)View Sequence Alignments","n/a","66.16 %","66.79 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ENSBMUG00000011236Compare Regions (JH881611.1:336,475-688,530:-1)View Sequence Alignments","n/a","45.45 %","47.02 %","75","100.00","No"
"Cow (Bos taurus)","1-to-1View Gene Tree","RUNX2  (ENSBTAG00000004104)Compare Regions (23:18,594,098-18,945,527:1)View Sequence Alignments","0.02904","98.26 %","97.70 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","rnt-1  (WBGene00004393)Compare Regions (I:5,776,154-5,788,610:1)View Sequence Alignments","n/a","36.54 %","21.11 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","RUNX2  (ENSCPUG00000010260)Compare Regions (KQ482414.1:558,771-734,857:1)View Sequence Alignments","n/a","82.63 %","74.86 %","100","76.88","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","RUNX2  (ENSCPGG00000005971)Compare Regions (QJSC01011516.1:406,004-563,227:-1)View Sequence Alignments","n/a","49.15 %","44.53 %","50","81.10","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","RUNX2  (ENSCJAG00000012153)Compare Regions (NTIC01022223.1:121,097,096-121,432,096:-1)View Sequence Alignments","n/a","88.12 %","99.62 %","100","100.00","Yes"
