"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ppm1aa  (ENSAPOG00000015393)Compare Regions (MVNR01000050.1:732,495-743,652:-1)View Sequence Alignments","n/a","85.16 %","71.87 %","100","92.75","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PPM1A  (ENSAMEG00000002928)Compare Regions (GL192352.1:3,196,504-3,237,708:1)View Sequence Alignments","0.26384","93.19 %","93.19 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ppm1aa  (ENSACIG00000024231)Compare Regions (CCOE01000631.1:1,754,920-1,761,543:-1)View Sequence Alignments","n/a","84.38 %","71.21 %","100","89.92","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ppm1aa  (ENSAOCG00000007660)Compare Regions (NXFZ01003387.1:567,170-577,981:-1)View Sequence Alignments","n/a","85.42 %","72.09 %","100","92.74","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ppm1aa  (ENSAPEG00000022823)Compare Regions (18:15,751,627-15,762,443:-1)View Sequence Alignments","n/a","85.42 %","72.09 %","75","92.74","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ppm1aa  (ENSATEG00000015661)Compare Regions (OOHO01000007.1:11,362,535-11,369,691:-1)View Sequence Alignments","n/a","84.64 %","71.43 %","100","92.31","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PPM1A  (ENSAPLG00000005121)Compare Regions (5:58,413,763-58,440,323:-1)View Sequence Alignments","n/a","90.31 %","75.82 %","100","93.26","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PPM1A  (ENSACAG00000015169)Compare Regions (GL343261.1:1,089,852-1,127,193:-1)View Sequence Alignments","n/a","87.43 %","73.41 %","100","92.88","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PPM1A  (ENSABRG00000013674)Compare Regions (NXHY01000057.1:4,738,584-4,754,364:1)View Sequence Alignments","n/a","90.58 %","76.04 %","100","93.27","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PPM1A  (ENSANAG00000031576)Compare Regions (KZ207725.1:3,776,088-3,820,394:1)View Sequence Alignments","0.22683","98.24 %","98.02 %","50","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PPM1A  (ENSAHAG00000005559)Compare Regions (PTFD01000105.1:2,227,165-2,239,845:-1)View Sequence Alignments","n/a","90.58 %","76.04 %","100","93.42","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","PPM1A  (ENSAOWG00000013278)Compare Regions (PTFC01000053.1:83,277-95,956:1)View Sequence Alignments","n/a","90.58 %","76.04 %","100","93.42","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","PPM1A  (ENSARWG00000011470)Compare Regions (PTFB01000079.1:2,999,735-3,012,407:-1)View Sequence Alignments","n/a","90.58 %","76.04 %","100","93.42","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ppm1aa  (ENSACLG00000020346)Compare Regions (19:24,439,262-24,461,115:-1)View Sequence Alignments","n/a","82.38 %","69.89 %","100","91.24","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ppm1aa  (ENSAMXG00000041065)Compare Regions (25:36,898,496-36,927,295:1)View Sequence Alignments","n/a","80.60 %","71.21 %","75","n/a","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ppm1ab  (ENSAMXG00000041890)Compare Regions (3:60,351,171-60,365,019:-1)View Sequence Alignments","n/a","75.25 %","66.81 %","50","87.44","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000006557Compare Regions (KN265162.1:658,858-661,217:-1)View Sequence Alignments","0.11212","96.17 %","66.15 %","0","n/a","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","PPM1A  (ENSBMUG00000025212)Compare Regions (JH880636.1:108,588-152,266:1)View Sequence Alignments","0.27171","91.41 %","91.21 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ENSBTAG00000050554Compare Regions (3:61,049,047-61,053,180:1)View Sequence Alignments","n/a","91.67 %","16.92 %","0","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","pdp-1  (WBGene00022832)Compare Regions (I:4,368,089-4,370,504:1)View Sequence Alignments","n/a","13.97 %","13.85 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","PPM1A  (ENSCPUG00000001058)Compare Regions (KQ482113.1:467,048-479,205:1)View Sequence Alignments","n/a","90.58 %","76.04 %","100","92.99","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","PPM1A  (ENSCPGG00000012831)Compare Regions (QJSC01008266.1:162,234-189,327:-1)View Sequence Alignments","n/a","85.29 %","75.16 %","100","91.17","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","PPM1A  (ENSCJAG00000019087)Compare Regions (NTIC01038834.1:43,743,428-43,787,836:-1)View Sequence Alignments","0.22086","98.46 %","98.46 %","75","100.00","Yes"
