"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","rpl4  (ENSAPOG00000008471)Compare Regions (MVNR01000007.1:516,357-520,458:1)View Sequence Alignments","n/a","86.36 %","75.64 %","50","86.70","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","rpl4  (ENSACIG00000003731)Compare Regions (CCOE01000477.1:2,967,548-2,970,900:-1)View Sequence Alignments","n/a","85.05 %","73.30 %","75","86.36","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","rpl4  (ENSAOCG00000022562)Compare Regions (NXFZ01002902.1:388,162-393,924:1)View Sequence Alignments","n/a","86.36 %","75.64 %","75","86.61","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","rpl4  (ENSAPEG00000020765)Compare Regions (4:13,622,525-13,628,533:-1)View Sequence Alignments","n/a","86.36 %","75.64 %","75","86.48","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","rpl4  (ENSATEG00000009670)Compare Regions (OOHO01000020.1:14,542,126-14,547,407:-1)View Sequence Alignments","n/a","87.26 %","75.41 %","75","86.56","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","RPL4  (ENSAPLG00000015853)Compare Regions (11:19,446,772-19,451,881:-1)View Sequence Alignments","n/a","87.47 %","80.09 %","100","86.35","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","RPL4  (ENSACAG00000009759)Compare Regions (GL343467.1:140,755-148,348:-1)View Sequence Alignments","n/a","94.96 %","61.83 %","50","82.65","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","RPL4  (ENSABRG00000008586)Compare Regions (NXHY01000053.1:2,355,451-2,360,874:1)View Sequence Alignments","n/a","87.47 %","80.09 %","100","86.15","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000002807Compare Regions (KZ199449.1:1,044,791-1,046,068:-1)View Sequence Alignments","0.22148","93.89 %","89.93 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000022570Compare Regions (KZ202908.1:1,490,926-1,492,184:-1)View Sequence Alignments","0.20713","95.40 %","92.27 %","0","n/a","No"
