"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","cct5 (1 of many)  (ENSAPOG00000011719)Compare Regions (MVNR01002768.1:55,089-61,540:1)View Sequence Alignments","n/a","81.33 %","81.33 %","25","100.00","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","cct5 (1 of many)  (ENSAPOG00000021028)Compare Regions (MVNR01006084.1:4,140-10,730:1)View Sequence Alignments","n/a","81.33 %","81.33 %","25","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CCT5  (ENSAMEG00000003838)Compare Regions (GL192612.1:646,714-660,269:-1)View Sequence Alignments","0.01531","98.15 %","98.15 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cct5  (ENSACIG00000001688)Compare Regions (CCOE01000449.1:4,576,893-4,580,865:1)View Sequence Alignments","n/a","80.25 %","72.09 %","75","100.00","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cct5  (ENSAOCG00000015952)Compare Regions (NXFZ01003659.1:82,758-87,864:1)View Sequence Alignments","n/a","81.33 %","81.33 %","25","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cct5  (ENSAPEG00000022782)Compare Regions (22:16,584,561-16,588,880:1)View Sequence Alignments","n/a","81.33 %","81.33 %","75","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cct5  (ENSATEG00000014077)Compare Regions (OOHO01000004.1:26,569,824-26,575,644:1)View Sequence Alignments","n/a","82.11 %","76.34 %","75","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CCT5  (ENSAPLG00000012960)Compare Regions (2:82,947,683-83,017,489:-1)View Sequence Alignments","n/a","77.53 %","83.55 %","50","93.83","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CCT5  (ENSACAG00000010488)Compare Regions (4:82,221,188-82,249,310:-1)View Sequence Alignments","n/a","83.55 %","83.55 %","50","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CCT5  (ENSABRG00000021194)Compare Regions (NXHY01000068.1:4,526,901-4,534,448:1)View Sequence Alignments","n/a","86.69 %","86.69 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CCT5  (ENSANAG00000026097)Compare Regions (KZ202417.1:10,490,094-10,506,167:1)View Sequence Alignments","0.00777","99.82 %","99.82 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CCT5  (ENSAHAG00000018362)Compare Regions (PTFD01001217.1:125,687-133,967:1)View Sequence Alignments","n/a","87.06 %","87.06 %","25","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","CCT5  (ENSAOWG00000001987)Compare Regions (PTFC01001094.1:125,702-134,130:1)View Sequence Alignments","n/a","87.06 %","87.06 %","25","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","CCT5  (ENSARWG00000015161)Compare Regions (PTFB01000999.1:49,242-57,679:-1)View Sequence Alignments","n/a","87.06 %","87.06 %","25","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cct5  (ENSACLG00000023290)Compare Regions (9:14,961,124-14,968,468:-1)View Sequence Alignments","n/a","80.78 %","80.78 %","75","100.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cct5  (ENSAMXG00000020625)Compare Regions (3:27,513,717-27,520,222:-1)View Sequence Alignments","n/a","82.62 %","82.62 %","50","99.18","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","CCT5  (ENSBBBG00000023737)Compare Regions (KN264965.1:538,856-551,819:-1)View Sequence Alignments","0.01701","97.41 %","97.41 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","CCT5  (ENSBMUG00000007548)Compare Regions (JH881551.1:358,470-372,335:1)View Sequence Alignments","0.01826","95.36 %","95.01 %","75","100.00","Yes"
