"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","RHEB  (ENSAMEG00000013453)Compare Regions (GL192435.1:2,293,515-2,313,275:1)View Sequence Alignments","0.09373","93.85 %","91.30 %","100","96.64","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","RHEB  (ENSAPLG00000022733)Compare Regions (2:6,340,567-6,379,514:-1)View Sequence Alignments","n/a","97.83 %","97.83 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","RHEB  (ENSACAG00000002265)Compare Regions (6:3,956,128-3,972,657:-1)View Sequence Alignments","n/a","84.34 %","90.76 %","100","87.88","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","RHEB  (ENSABRG00000020029)Compare Regions (NXHY01000036.1:1,794,525-1,820,046:1)View Sequence Alignments","n/a","68.78 %","76.63 %","100","82.63","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","RHEB  (ENSANAG00000022525)Compare Regions (KZ203894.1:1,981,213-2,029,586:1)View Sequence Alignments","0.03230","99.46 %","99.46 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","RHEB  (ENSAHAG00000008004)Compare Regions (PTFD01000039.1:1,961,918-1,986,375:1)View Sequence Alignments","n/a","79.26 %","80.98 %","100","89.42","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","RHEB  (ENSAOWG00000002897)Compare Regions (PTFC01000085.1:858,116-888,849:1)View Sequence Alignments","n/a","74.67 %","91.30 %","100","82.57","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","RHEB  (ENSARWG00000004773)Compare Regions (PTFB01000092.1:1,665,513-1,709,794:-1)View Sequence Alignments","n/a","82.89 %","84.24 %","100","82.04","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000015362Compare Regions (KN265094.1:2,962,496-2,968,906:1)View Sequence Alignments","0.01400","98.73 %","42.39 %","100","77.17","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000017483Compare Regions (JPYT01297553.1:94-333:1)View Sequence Alignments","0.01326","98.73 %","42.39 %","0","n/a","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ENSBMUG00000008163Compare Regions (JH883469.1:103,822-110,354:-1)View Sequence Alignments","n/a","98.73 %","42.39 %","75","77.00","No"
