"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000000348Compare Regions (GL192374.1:880,593-895,278:1)View Sequence Alignments","0.02899","98.90 %","98.90 %","100","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000001129Compare Regions (2:138,043,286-138,056,982:1)View Sequence Alignments","n/a","97.65 %","97.80 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000016470Compare Regions (GL343394.1:21,981-42,069:1)View Sequence Alignments","n/a","92.72 %","98.11 %","50","97.46","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000002585Compare Regions (NXHY01000030.1:7,547,127-7,559,715:-1)View Sequence Alignments","n/a","90.61 %","89.47 %","100","90.98","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000006336Compare Regions (PTFD01000345.1:189,631-205,812:1)View Sequence Alignments","n/a","97.60 %","76.73 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000016251Compare Regions (PTFC01000140.1:806,897-824,455:-1)View Sequence Alignments","n/a","98.11 %","98.11 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000018166Compare Regions (PTFB01000248.1:1,053,447-1,070,688:1)View Sequence Alignments","n/a","97.80 %","83.81 %","100","100.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ENSAMXG00000018395Compare Regions (APWO02000361.1:48,440-65,499:1)View Sequence Alignments","n/a","91.17 %","90.88 %","0","0.67","No"
"Cow (Bos taurus)","1-to-1View Gene Tree","PABPC1  (ENSBTAG00000046358)Compare Regions (14:63,625,556-63,643,551:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","rnp-1  (WBGene00004384)Compare Regions (V:12,192,273-12,194,445:1)View Sequence Alignments","n/a","9.51 %","4.56 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","sup-26  (WBGene00006331)Compare Regions (III:4,276,266-4,280,217:-1)View Sequence Alignments","n/a","16.18 %","12.11 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000002675Compare Regions (KQ483356.1:10,567,908-10,585,104:-1)View Sequence Alignments","n/a","97.65 %","97.80 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000000936Compare Regions (QJSC01026628.1:4,855,212-4,871,265:-1)View Sequence Alignments","n/a","97.65 %","97.80 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","PABPC1  (ENSCAFG00000000567)Compare Regions (13:2,560,575-2,580,371:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","PABPC1  (ENSCAFG00020000440)Compare Regions (QKWQ01000609.1:2,724,080-2,739,869:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","PABPC1  (ENSCHIG00000023714)Compare Regions (14:18,565,549-18,583,593:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","PABPC1  (ENSTSYG00000004229)Compare Regions (KE939723.1:445,832-463,435:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","PABPC1  (ENSCCNG00000015738)Compare Regions (MTKA01002650.1:419,124-430,943:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","PABPC1  (ENSCATG00000039184)Compare Regions (KQ012940.1:8,764,680-8,782,994:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-manyView Gene Tree","ENSCABG00000007865Compare Regions (PKMU01000764.1:683,350-702,603:-1)View Sequence Alignments","n/a","97.96 %","97.96 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-manyView Gene Tree","ENSCLAG00000009676Compare Regions (JH721877.1:15,868,934-15,885,247:-1)View Sequence Alignments","0.00460","99.82 %","89.62 %","100","96.44","Yes"
