"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000006074Compare Regions (MVNR01000040.1:618,598-629,975:1)View Sequence Alignments","n/a","86.61 %","18.61 %","75","53.99","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ENAH  (ENSAMEG00000015746)Compare Regions (GL193758.1:41,369-109,627:1)View Sequence Alignments","0.15779","56.73 %","76.31 %","50","97.95","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000011148Compare Regions (CCOE01000461.1:160,719-170,270:-1)View Sequence Alignments","n/a","93.97 %","18.44 %","25","56.15","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000014639Compare Regions (NXFZ01004104.1:134,446-134,889:1)View Sequence Alignments","n/a","64.71 %","9.31 %","75","36.95","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","enah  (ENSAPEG00000004337)Compare Regions (11:15,386,642-15,402,806:-1)View Sequence Alignments","n/a","47.31 %","31.30 %","75","26.50","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000004368Compare Regions (11:15,465,890-15,474,949:-1)View Sequence Alignments","n/a","82.48 %","19.12 %","100","53.56","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","enah  (ENSATEG00000014247)Compare Regions (OOHO01000013.1:2,627,547-2,731,020:1)View Sequence Alignments","n/a","68.91 %","60.74 %","25","44.15","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENAH  (ENSAPLG00000014191)Compare Regions (3:22,429,258-22,530,010:-1)View Sequence Alignments","n/a","82.57 %","84.94 %","100","96.73","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENAH  (ENSACAG00000005736)Compare Regions (1:251,856,306-251,944,297:1)View Sequence Alignments","n/a","82.37 %","77.50 %","100","97.98","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ENAH  (ENSABRG00000014862)Compare Regions (NXHY01000004.1:6,778,834-6,828,409:1)View Sequence Alignments","n/a","85.77 %","81.56 %","100","98.87","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000027368Compare Regions (KZ203698.1:10,084,084-10,239,509:1)View Sequence Alignments","0.49955","62.92 %","86.13 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000033841Compare Regions (KZ200420.1:671,389-679,612:-1)View Sequence Alignments","0.26316","94.39 %","88.32 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ENAH  (ENSAHAG00000019080)Compare Regions (PTFD01000710.1:13,705-32,186:1)View Sequence Alignments","n/a","61.19 %","43.49 %","50","77.81","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ENAH  (ENSAOWG00000007102)Compare Regions (PTFC01000683.1:449,528-467,983:-1)View Sequence Alignments","n/a","58.74 %","40.95 %","50","76.28","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ENAH  (ENSARWG00000012382)Compare Regions (PTFB01000170.1:452,409-504,370:-1)View Sequence Alignments","n/a","90.98 %","76.82 %","100","99.87","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","enah  (ENSACLG00000018283)Compare Regions (15:28,207,463-28,351,818:-1)View Sequence Alignments","n/a","44.84 %","63.96 %","50","53.85","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","enah  (ENSAMXG00000010215)Compare Regions (3:73,649,866-73,747,565:-1)View Sequence Alignments","n/a","47.82 %","66.67 %","50","76.42","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENAH  (ENSBBBG00000002368)Compare Regions (KN265032.1:3,424,625-3,579,898:-1)View Sequence Alignments","0.09779","66.71 %","88.49 %","100","99.36","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ENAH  (ENSBMUG00000006434)Compare Regions (JH882151.1:239,801-394,167:1)View Sequence Alignments","0.09877","66.75 %","92.39 %","100","99.33","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ENAH  (ENSBTAG00000016185)Compare Regions (16:28,535,630-28,690,127:-1)View Sequence Alignments","0.09229","66.00 %","89.00 %","100","99.33","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","unc-34  (WBGene00006770)Compare Regions (V:982,534-996,207:1)View Sequence Alignments","n/a","26.28 %","20.81 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ENAH  (ENSCPUG00000017898)Compare Regions (KQ482239.1:2,154,242-2,223,415:1)View Sequence Alignments","n/a","61.71 %","85.62 %","100","99.07","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","ENAH  (ENSCPGG00000018199)Compare Regions (QJSC01003368.1:1,944,136-2,011,417:1)View Sequence Alignments","n/a","60.28 %","79.86 %","100","97.58","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","ENAH  (ENSCJAG00000012510)Compare Regions (NTIC01010001.1:18,396,645-18,553,756:1)View Sequence Alignments","0.41524","63.81 %","85.62 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","ENAH  (ENSCAFG00000016185)Compare Regions (7:39,138,381-39,247,212:1)View Sequence Alignments","0.10879","53.91 %","82.74 %","100","96.98","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","ENAH  (ENSCAFG00020003296)Compare Regions (QKWQ01001577.1:36,161,564-36,230,167:1)View Sequence Alignments","0.12271","84.89 %","84.60 %","100","99.90","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","ENAH  (ENSCHIG00000022407)Compare Regions (16:27,098,839-27,250,898:-1)View Sequence Alignments","0.07728","68.50 %","92.72 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","ENAH  (ENSTSYG00000000842)Compare Regions (KE939983.1:475,648-644,551:1)View Sequence Alignments","0.05477","68.71 %","91.03 %","0","99.59","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Enah  (ENSCCNG00000019361)Compare Regions (MTKA01002303.1:114,062-239,405:1)View Sequence Alignments","0.11766","64.97 %","81.90 %","25","98.98","Yes"
