"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","fam160b1  (ENSAPOG00000021273)Compare Regions (MVNR01001181.1:80,720-92,937:1)View Sequence Alignments","n/a","70.12 %","75.16 %","0","79.47","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","FAM160B1  (ENSAMEG00000014953)Compare Regions (GL192363.1:359,034-384,089:-1)View Sequence Alignments","0.10533","92.95 %","93.07 %","100","99.30","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","fam160b1  (ENSACIG00000005278)Compare Regions (CCOE01000440.1:2,302,135-2,310,967:1)View Sequence Alignments","n/a","81.13 %","78.69 %","0","88.73","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","fam160b1  (ENSAOCG00000013759)Compare Regions (NXFZ01002805.1:690,511-701,181:-1)View Sequence Alignments","n/a","81.02 %","78.69 %","0","82.47","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","fam160b1  (ENSAPEG00000024432)Compare Regions (20:15,824,684-15,835,634:-1)View Sequence Alignments","n/a","80.89 %","78.56 %","0","82.54","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","fam160b1  (ENSATEG00000014078)Compare Regions (OOHO01000014.1:5,829,438-5,842,167:1)View Sequence Alignments","n/a","79.70 %","77.52 %","0","88.08","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","FAM160B1  (ENSAPLG00000011308)Compare Regions (6:28,506,676-28,538,592:1)View Sequence Alignments","n/a","89.07 %","90.59 %","100","99.20","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","FAM160B1  (ENSACAG00000009309)Compare Regions (GL343206.1:3,769,985-3,818,669:-1)View Sequence Alignments","n/a","86.21 %","87.45 %","75","99.18","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","FAM160B1  (ENSABRG00000002495)Compare Regions (NXHY01000012.1:3,783,975-3,816,427:-1)View Sequence Alignments","n/a","69.85 %","90.85 %","100","94.47","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","FAM160B1  (ENSANAG00000032821)Compare Regions (KZ203535.1:5,269,099-5,312,693:-1)View Sequence Alignments","0.17273","95.41 %","92.29 %","100","99.51","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","FAM160B1  (ENSAHAG00000012680)Compare Regions (PTFD01000019.1:2,346,214-2,370,401:1)View Sequence Alignments","n/a","89.67 %","82.88 %","100","99.04","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","FAM160B1  (ENSAOWG00000018638)Compare Regions (PTFC01000027.1:3,772,767-3,794,092:1)View Sequence Alignments","n/a","89.67 %","82.88 %","100","97.36","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","FAM160B1  (ENSARWG00000017156)Compare Regions (PTFB01000004.1:1,139,909-1,164,653:-1)View Sequence Alignments","n/a","89.67 %","82.88 %","100","99.04","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","fam160b1  (ENSACLG00000022393)Compare Regions (13:7,648,618-7,657,873:1)View Sequence Alignments","n/a","81.00 %","78.56 %","0","90.17","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","fam160b1  (ENSAMXG00000003213)Compare Regions (25:40,313,935-40,329,781:-1)View Sequence Alignments","n/a","77.16 %","72.42 %","0","75.32","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","FAM160B1  (ENSBBBG00000009870)Compare Regions (KN265153.1:16,160,577-16,196,443:-1)View Sequence Alignments","0.06152","93.42 %","92.81 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","FAM160B1  (ENSBMUG00000018547)Compare Regions (JH881622.1:299,510-330,103:-1)View Sequence Alignments","0.06688","94.87 %","87.06 %","75","99.29","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","FAM160B1  (ENSBTAG00000003062)Compare Regions (26:35,277,610-35,312,293:1)View Sequence Alignments","0.08269","93.82 %","93.33 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","C05D11.8  (WBGene00015485)Compare Regions (III:6,422,459-6,427,305:-1)View Sequence Alignments","n/a","12.94 %","14.77 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","FAM160B1  (ENSCPUG00000004257)Compare Regions (KQ482104.1:8,904,628-8,925,768:1)View Sequence Alignments","n/a","90.38 %","83.53 %","100","99.04","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","FAM160B1  (ENSCPGG00000005027)Compare Regions (QJSC01020922.1:910,712-941,167:1)View Sequence Alignments","n/a","90.85 %","90.85 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","FAM160B1  (ENSCJAG00000019337)Compare Regions (NTIC01004446.1:97,017,418-97,060,015:1)View Sequence Alignments","0.08902","98.43 %","98.30 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","FAM160B1  (ENSCAFG00000011633)Compare Regions (28:25,604,760-25,629,486:1)View Sequence Alignments","0.10008","93.34 %","93.46 %","100","99.30","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","FAM160B1  (ENSCAFG00020013225)Compare Regions (QKWQ01001042.1:25,866,042-25,894,349:1)View Sequence Alignments","0.08015","94.72 %","93.73 %","100","99.35","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","FAM160B1  (ENSCHIG00000020587)Compare Regions (26:16,660,821-16,696,486:-1)View Sequence Alignments","0.06195","95.56 %","95.56 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","FAM160B1  (ENSTSYG00000013445)Compare Regions (KE942321.1:127,955-165,048:1)View Sequence Alignments","0.08287","96.59 %","96.21 %","50","99.40","Yes"
