"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000014966Compare Regions (MVNR01001562.1:56,913-71,374:1)View Sequence Alignments","n/a","55.88 %","54.72 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","grhl2b  (ENSAPOG00000017933)Compare Regions (MVNR01000004.1:724,860-751,951:-1)View Sequence Alignments","n/a","70.53 %","68.16 %","0","71.33","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","GRHL2  (ENSAMEG00000000278)Compare Regions (GL192374.1:131,389-242,345:-1)View Sequence Alignments","0.07186","95.68 %","95.68 %","75","99.74","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000004735Compare Regions (CCOE01000690.1:2,680,250-2,693,755:1)View Sequence Alignments","n/a","56.42 %","55.52 %","25","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","grhl2b  (ENSACIG00000016643)Compare Regions (CCOE01001698.1:1,024,761-1,047,036:-1)View Sequence Alignments","n/a","69.91 %","65.44 %","0","67.36","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000011708Compare Regions (NXFZ01002375.1:758,804-777,175:-1)View Sequence Alignments","n/a","53.54 %","54.40 %","25","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","grhl2b  (ENSAOCG00000019914)Compare Regions (NXFZ01003021.1:6,753-22,064:-1)View Sequence Alignments","n/a","67.33 %","37.92 %","0","45.41","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000022532Compare Regions (NXFZ01002019.1:309,787-310,172:-1)View Sequence Alignments","n/a","73.61 %","8.48 %","0","57.10","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000006832Compare Regions (7:4,547,348-4,559,608:-1)View Sequence Alignments","n/a","51.34 %","48.96 %","25","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","grhl2b  (ENSAPEG00000010506)Compare Regions (17:7,953,252-7,982,186:1)View Sequence Alignments","n/a","71.36 %","68.96 %","0","71.18","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","grhl2b  (ENSATEG00000012994)Compare Regions (OOHO01000017.1:33,244,503-33,259,484:1)View Sequence Alignments","n/a","70.16 %","68.48 %","0","59.45","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000024857Compare Regions (OOHO01000006.1:41,070,784-41,080,543:1)View Sequence Alignments","n/a","53.04 %","54.40 %","25","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","GRHL2  (ENSAPLG00000002882)Compare Regions (2:137,817,888-137,878,406:-1)View Sequence Alignments","n/a","68.10 %","75.84 %","100","93.11","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","GRHL2  (ENSACAG00000008759)Compare Regions (4:14,254,642-14,344,506:-1)View Sequence Alignments","n/a","77.08 %","76.96 %","100","90.49","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","GRHL2  (ENSABRG00000003859)Compare Regions (NXHY01000030.1:7,780,692-7,834,185:1)View Sequence Alignments","n/a","88.25 %","80.48 %","100","99.29","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","GRHL2  (ENSANAG00000030068)Compare Regions (KZ202652.1:1,319,555-1,501,344:-1)View Sequence Alignments","0.08306","95.49 %","98.24 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","GRHL2  (ENSAHAG00000003755)Compare Regions (PTFD01000360.1:84,838-140,231:1)View Sequence Alignments","n/a","86.21 %","84.00 %","50","98.73","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","GRHL2  (ENSAOWG00000000165)Compare Regions (PTFC01000140.1:1,099,229-1,154,655:1)View Sequence Alignments","n/a","86.21 %","84.00 %","100","98.73","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","GRHL2  (ENSARWG00000018163)Compare Regions (PTFB01000248.1:720,197-775,627:-1)View Sequence Alignments","n/a","82.00 %","80.16 %","100","96.22","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","GRHL2 (1 of many)  (ENSACLG00000009350)Compare Regions (11:5,674,361-5,696,557:-1)View Sequence Alignments","n/a","52.68 %","45.60 %","50","n/a","Yes"
