"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","baz2a  (ENSAPOG00000003540)Compare Regions (MVNR01000070.1:280,989-298,957:1)View Sequence Alignments","n/a","28.77 %","40.68 %","50","42.34","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","BAZ2A  (ENSAMEG00000004115)Compare Regions (GL192457.1:608,008-624,195:-1)View Sequence Alignments","0.16171","91.10 %","91.92 %","100","99.97","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000000013Compare Regions (CCOE01000001.1:283,430-284,369:-1)View Sequence Alignments","n/a","72.73 %","4.20 %","25","55.10","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000000015Compare Regions (CCOE01000001.1:296,634-298,887:-1)View Sequence Alignments","n/a","21.47 %","3.83 %","50","15.98","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","baz2a  (ENSAOCG00000005016)Compare Regions (NXFZ01004162.1:99,847-118,340:-1)View Sequence Alignments","n/a","28.76 %","40.89 %","50","46.88","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000013068Compare Regions (8:12,443,682-12,448,307:1)View Sequence Alignments","n/a","25.00 %","3.41 %","50","19.48","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000013083Compare Regions (8:12,454,966-12,458,972:1)View Sequence Alignments","n/a","56.81 %","12.70 %","25","59.84","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","baz2a  (ENSATEG00000016605)Compare Regions (OOHO01000023.1:18,171,573-18,187,685:-1)View Sequence Alignments","n/a","30.18 %","40.84 %","50","44.90","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","BAZ2A  (ENSACAG00000016700)Compare Regions (2:92,962,518-93,030,784:1)View Sequence Alignments","n/a","57.03 %","54.75 %","75","77.47","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","BAZ2A  (ENSABRG00000018356)Compare Regions (NXHY01000463.1:182,074-192,113:1)View Sequence Alignments","n/a","62.33 %","56.54 %","50","80.41","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","BAZ2A  (ENSANAG00000019057)Compare Regions (KZ204462.1:5,401,949-5,438,602:-1)View Sequence Alignments","0.20942","96.63 %","96.33 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","BAZ2A  (ENSAHAG00000019242)Compare Regions (PTFD01001370.1:110,258-126,506:1)View Sequence Alignments","n/a","64.25 %","59.90 %","50","91.17","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","BAZ2A  (ENSAOWG00000019355)Compare Regions (PTFC01001350.1:12,413-28,705:-1)View Sequence Alignments","n/a","64.25 %","59.90 %","100","93.46","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","BAZ2A  (ENSARWG00000013934)Compare Regions (PTFB01001382.1:830-18,144:-1)View Sequence Alignments","n/a","64.36 %","60.00 %","50","90.37","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","baz2a  (ENSAMXG00000001995)Compare Regions (APWO02001009.1:252,346-280,851:-1)View Sequence Alignments","n/a","28.59 %","38.32 %","25","45.84","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","BAZ2A  (ENSBBBG00000002669)Compare Regions (KN264830.1:1,105,658-1,137,927:-1)View Sequence Alignments","0.16915","91.46 %","91.02 %","100","99.98","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","BAZ2A  (ENSBMUG00000018464)Compare Regions (JH882116.1:405,667-438,418:-1)View Sequence Alignments","0.16732","91.51 %","91.08 %","100","99.98","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","BAZ2A  (ENSBTAG00000017840)Compare Regions (5:56,796,775-56,831,748:1)View Sequence Alignments","0.17118","91.31 %","90.97 %","100","99.99","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","baz-2  (WBGene00001470)Compare Regions (III:7,650,549-7,656,032:-1)View Sequence Alignments","n/a","20.50 %","14.96 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F13C5.2  (WBGene00017423)Compare Regions (X:593,960-596,289:1)View Sequence Alignments","n/a","6.95 %","1.36 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","pcaf-1  (WBGene00021636)Compare Regions (I:3,516,450-3,523,387:1)View Sequence Alignments","n/a","14.99 %","6.04 %","n/a","n/a","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","BAZ2A  (ENSCPGG00000005277)Compare Regions (QJSC01022237.1:208-10,253:-1)View Sequence Alignments","n/a","63.66 %","55.54 %","0","88.45","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","BAZ2A  (ENSCJAG00000010774)Compare Regions (NTIC01000002.1:71,160,631-71,178,336:-1)View Sequence Alignments","0.24200","96.18 %","95.17 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","BAZ2A  (ENSCAFG00000000135)Compare Regions (10:833,111-863,874:-1)View Sequence Alignments","0.17137","90.53 %","91.29 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","BAZ2A  (ENSCAFG00020024281)Compare Regions (QKWQ01002226.1:15,193,554-15,210,186:1)View Sequence Alignments","0.19742","89.49 %","88.98 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","BAZ2A  (ENSCHIG00000025797)Compare Regions (5:56,191,332-56,208,148:1)View Sequence Alignments","0.19803","88.72 %","87.93 %","75","99.97","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","BAZ2A  (ENSTSYG00000008784)Compare Regions (KE949690.1:153,433-192,537:-1)View Sequence Alignments","0.19337","91.05 %","90.29 %","75","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Baz2a  (ENSCCNG00000020237)Compare Regions (MTKA01001115.1:677,785-714,999:1)View Sequence Alignments","0.21336","89.98 %","89.61 %","100","99.83","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","ENSCAPG00000009611Compare Regions (AVPZ01001000.1:41,609,560-41,612,493:1)View Sequence Alignments","n/a","91.21 %","26.14 %","100","66.08","No"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","BAZ2A  (ENSCPOG00000006404)Compare Regions (DS562864.1:41,620,632-41,639,859:1)View Sequence Alignments","0.21751","87.49 %","82.26 %","100","99.46","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","BAZ2A  (ENSCCAG00000033508)Compare Regions (KV389522.1:2,652,959-2,691,303:-1)View Sequence Alignments","0.25181","95.51 %","94.91 %","75","99.65","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","BAZ2A  (ENSCATG00000042491)Compare Regions (KQ009646.1:5,390,839-5,433,293:1)View Sequence Alignments","0.20726","97.85 %","98.06 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","BAZ2A  (ENSCABG00000005491)Compare Regions (PKMU01001846.1:670,618-702,055:1)View Sequence Alignments","n/a","61.42 %","58.58 %","100","88.45","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","BAZ2A  (ENSCLAG00000010711)Compare Regions (JH721918.1:4,151,886-4,170,641:-1)View Sequence Alignments","0.18618","88.36 %","84.04 %","100","99.92","Yes"
