"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","RPS6KB1  (ENSAPOG00000008311)Compare Regions (MVNR01000576.1:133,519-147,067:1)View Sequence Alignments","n/a","84.48 %","81.90 %","50","16.51","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000011391Compare Regions (GL193022.1:120,656-156,394:-1)View Sequence Alignments","0.02891","97.33 %","97.33 %","100","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000010736Compare Regions (20:8,642,942-8,656,313:1)View Sequence Alignments","n/a","98.09 %","88.19 %","50","95.74","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000012931Compare Regions (GL343470.1:194,051-214,697:-1)View Sequence Alignments","n/a","94.43 %","90.48 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000004190Compare Regions (NXHY01000064.1:3,288,766-3,304,465:-1)View Sequence Alignments","n/a","94.47 %","94.29 %","100","98.60","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000026103Compare Regions (KZ202201.1:4,532,623-4,590,864:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000007042Compare Regions (PTFD01000308.1:803,686-814,906:1)View Sequence Alignments","n/a","97.88 %","88.00 %","75","95.69","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000015737Compare Regions (PTFC01000357.1:300,732-311,259:-1)View Sequence Alignments","n/a","97.88 %","88.00 %","100","95.69","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000016017Compare Regions (PTFB01000326.1:715,985-730,087:1)View Sequence Alignments","n/a","95.29 %","92.57 %","75","100.00","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000002639Compare Regions (KN265168.1:13,207,460-13,245,013:-1)View Sequence Alignments","0.00558","96.38 %","96.38 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000005153Compare Regions (JH880797.1:736,826-774,370:1)View Sequence Alignments","n/a","90.67 %","90.67 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","RPS6KB1  (ENSBTAG00000016851)Compare Regions (19:10,841,303-10,878,409:1)View Sequence Alignments","0.00598","99.81 %","99.81 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","rsks-1  (WBGene00012929)Compare Regions (III:11,245,120-11,252,281:1)View Sequence Alignments","n/a","50.55 %","52.95 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","R04A9.7  (WBGene00044281)Compare Regions (X:391,360-394,828:-1)View Sequence Alignments","n/a","43.78 %","33.52 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000019768Compare Regions (KQ482292.1:138,200-148,619:-1)View Sequence Alignments","n/a","98.09 %","88.19 %","100","95.83","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000016321Compare Regions (QJSC01027141.1:319,713-333,199:-1)View Sequence Alignments","n/a","97.61 %","93.33 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000001416Compare Regions (NTIC01034389.1:88,100,728-88,159,413:1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","RPS6KB1  (ENSCAFG00000017679)Compare Regions (9:34,386,230-34,424,465:1)View Sequence Alignments","0.00836","99.81 %","99.81 %","75","100.00","Yes"
