"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","clk2a  (ENSAPOG00000006118)Compare Regions (MVNR01000393.1:227,736-237,956:-1)View Sequence Alignments","n/a","71.89 %","76.35 %","0","94.61","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CLK2  (ENSAMEG00000000065)Compare Regions (GL193810.1:426,282-437,559:1)View Sequence Alignments","0.16264","57.05 %","87.58 %","100","92.38","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","clk2a  (ENSACIG00000010767)Compare Regions (CCOE01000891.1:164,630-173,824:-1)View Sequence Alignments","n/a","74.89 %","66.33 %","0","93.97","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","clk2a  (ENSAOCG00000020439)Compare Regions (NXFZ01004670.1:118,187-129,679:1)View Sequence Alignments","n/a","72.08 %","76.55 %","0","94.58","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","clk2a  (ENSAPEG00000008626)Compare Regions (17:6,074,546-6,087,559:-1)View Sequence Alignments","n/a","72.08 %","76.55 %","0","94.51","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","clk2a  (ENSATEG00000008818)Compare Regions (OOHO01000017.1:31,169,170-31,176,301:-1)View Sequence Alignments","n/a","71.27 %","75.55 %","0","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CLK2  (ENSAPLG00000012185)Compare Regions (26:2,065,805-2,072,873:-1)View Sequence Alignments","n/a","77.80 %","89.18 %","100","95.35","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CLK2  (ENSACAG00000002517)Compare Regions (GL343519.1:550,162-567,209:-1)View Sequence Alignments","n/a","80.04 %","85.97 %","25","97.03","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CLK2  (ENSABRG00000020368)Compare Regions (NXHY01000391.1:170,721-179,121:1)View Sequence Alignments","n/a","88.29 %","89.18 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CLK2  (ENSANAG00000020852)Compare Regions (KZ205987.1:5,763,309-5,778,933:1)View Sequence Alignments","0.36834","57.42 %","87.58 %","75","94.32","Yes"
