"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","SMARCE1 (1 of many)  (ENSAPOG00000001434)Compare Regions (MVNR01000157.1:306,738-317,138:1)View Sequence Alignments","n/a","73.77 %","76.64 %","50","27.30","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","smarce1  (ENSAPOG00000022061)Compare Regions (MVNR01002966.1:27,793-41,578:-1)View Sequence Alignments","n/a","62.26 %","72.26 %","0","67.54","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000008123Compare Regions (GL193207.1:424,677-442,724:-1)View Sequence Alignments","0.10356","96.84 %","97.08 %","100","100.00","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000009282Compare Regions (GL193043.1:801,811-802,982:-1)View Sequence Alignments","0.52830","70.36 %","57.18 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","smarce1  (ENSACIG00000019453)Compare Regions (CCOE01000330.1:129,879-139,539:-1)View Sequence Alignments","n/a","71.43 %","68.13 %","0","69.99","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","SMARCE1 (1 of many)  (ENSACIG00000024132)Compare Regions (CCOE01000125.1:132,173-139,826:-1)View Sequence Alignments","n/a","75.25 %","54.74 %","50","1.91","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000000952Compare Regions (NXFZ01002406.1:89,891-100,304:1)View Sequence Alignments","n/a","73.54 %","76.40 %","25","23.74","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","smarce1  (ENSAOCG00000004855)Compare Regions (NXFZ01002178.1:25,036-37,776:-1)View Sequence Alignments","n/a","61.88 %","72.26 %","0","67.58","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000012911Compare Regions (3:6,770,572-6,780,881:-1)View Sequence Alignments","n/a","73.54 %","76.40 %","25","23.76","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","smarce1  (ENSAPEG00000020901)Compare Regions (14:35,107,824-35,121,369:1)View Sequence Alignments","n/a","62.00 %","72.26 %","0","67.37","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","SMARCE1 (1 of many)  (ENSATEG00000001011)Compare Regions (OOHO01000002.1:24,269,267-24,277,550:1)View Sequence Alignments","n/a","72.83 %","75.67 %","50","14.42","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","smarce1  (ENSATEG00000010281)Compare Regions (OOHO01000019.1:2,652,987-2,664,244:-1)View Sequence Alignments","n/a","63.00 %","72.51 %","0","67.96","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SMARCE1  (ENSAPLG00000008102)Compare Regions (28:2,824,935-2,842,102:-1)View Sequence Alignments","n/a","94.88 %","90.27 %","75","99.45","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","SMARCE1  (ENSACAG00000016067)Compare Regions (6:70,322,676-70,352,551:-1)View Sequence Alignments","n/a","88.68 %","93.43 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SMARCE1  (ENSABRG00000016203)Compare Regions (NXHY01000446.1:111,637-127,749:-1)View Sequence Alignments","n/a","95.15 %","95.38 %","100","99.47","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000007877Compare Regions (KZ200655.1:2,189,475-2,198,719:-1)View Sequence Alignments","0.26866","92.58 %","88.08 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000021988Compare Regions (KZ207547.1:3,584,094-3,585,328:-1)View Sequence Alignments","0.07724","98.38 %","88.81 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000029925Compare Regions (KZ197384.1:2,789,677-2,794,754:-1)View Sequence Alignments","0.28451","94.62 %","89.78 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000032353Compare Regions (KZ199231.1:428,869-446,108:1)View Sequence Alignments","0.08273","98.07 %","98.78 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","SMARCE1  (ENSAHAG00000015059)Compare Regions (PTFD01000844.1:156,370-171,427:-1)View Sequence Alignments","n/a","90.28 %","94.89 %","100","98.83","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","SMARCE1  (ENSAOWG00000009679)Compare Regions (PTFC01000246.1:1,185,058-1,203,093:1)View Sequence Alignments","n/a","95.39 %","95.62 %","100","99.47","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","SMARCE1  (ENSARWG00000001756)Compare Regions (PTFB01001093.1:19,950-38,001:1)View Sequence Alignments","n/a","95.39 %","95.62 %","75","99.47","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","smarce1  (ENSACLG00000005218)Compare Regions (4:29,153,531-29,167,723:-1)View Sequence Alignments","n/a","62.08 %","72.51 %","0","66.78","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","SMARCE1 (1 of many)  (ENSACLG00000009146)Compare Regions (6:3,727,572-3,743,242:-1)View Sequence Alignments","n/a","73.07 %","75.91 %","50","26.53","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","smarce1  (ENSAMXG00000001301)Compare Regions (APWO02000165.1:217,098-227,215:-1)View Sequence Alignments","n/a","65.79 %","72.99 %","0","81.17","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","SMARCE1  (ENSBBBG00000024947)Compare Regions (KN264895.1:2,410,224-2,421,074:1)View Sequence Alignments","0.07591","95.89 %","79.56 %","75","94.88","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","SMARCE1  (ENSBMUG00000004175)Compare Regions (JH881358.1:2,255,146-2,278,150:-1)View Sequence Alignments","0.08349","95.66 %","96.59 %","100","99.49","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","SMARCE1  (ENSBTAG00000015308)Compare Regions (19:40,833,643-40,856,220:-1)View Sequence Alignments","0.08076","95.66 %","96.59 %","100","98.94","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hmg-3  (WBGene00001973)Compare Regions (I:5,815,609-5,818,132:-1)View Sequence Alignments","n/a","6.10 %","10.22 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hmg-4  (WBGene00001974)Compare Regions (III:7,379,143-7,381,609:-1)View Sequence Alignments","n/a","6.03 %","10.22 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","SMARCE1  (ENSCPUG00000000450)Compare Regions (KQ482441.1:1,178,475-1,194,961:1)View Sequence Alignments","n/a","94.66 %","94.89 %","75","99.45","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","SMARCE1  (ENSCPGG00000011378)Compare Regions (QJSC01014737.1:114,953-132,277:-1)View Sequence Alignments","n/a","94.66 %","94.89 %","100","99.46","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000006608Compare Regions (NTIC01038834.1:53,351,454-53,352,689:-1)View Sequence Alignments","0.04678","99.51 %","99.51 %","0","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000013573Compare Regions (NTIC01034389.1:86,290,382-86,307,280:1)View Sequence Alignments","0.12199","98.07 %","98.78 %","75","100.00","Yes"
