"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","pkn2  (ENSAPOG00000005567)Compare Regions (MVNR01001402.1:35,117-62,547:1)View Sequence Alignments","n/a","77.93 %","77.13 %","75","83.69","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PKN2  (ENSAMEG00000016188)Compare Regions (GL192554.1:188,414-316,618:-1)View Sequence Alignments","0.07546","97.05 %","96.95 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","pkn2  (ENSACIG00000021642)Compare Regions (CCOE01000292.1:1,626,487-1,639,897:-1)View Sequence Alignments","n/a","81.36 %","67.89 %","50","85.11","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","pkn2  (ENSAOCG00000015813)Compare Regions (NXFZ01002224.1:59,636-90,223:-1)View Sequence Alignments","n/a","76.42 %","76.73 %","50","82.52","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","pkn2  (ENSAPEG00000014105)Compare Regions (10:24,511,400-24,540,624:1)View Sequence Alignments","n/a","76.42 %","76.73 %","75","69.17","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","pkn2  (ENSATEG00000019356)Compare Regions (OOHO01000003.1:17,925,901-17,948,233:-1)View Sequence Alignments","n/a","77.22 %","76.12 %","50","88.72","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PKN2  (ENSAPLG00000014769)Compare Regions (8:15,774,830-15,802,239:-1)View Sequence Alignments","n/a","92.49 %","88.92 %","100","99.21","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PKN2  (ENSACAG00000001417)Compare Regions (4:95,914,332-95,988,033:-1)View Sequence Alignments","n/a","88.09 %","87.91 %","100","98.37","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PKN2  (ENSABRG00000019497)Compare Regions (NXHY01000002.1:16,357,340-16,409,437:1)View Sequence Alignments","n/a","90.08 %","90.45 %","100","98.30","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PKN2  (ENSANAG00000031659)Compare Regions (KZ204877.1:1,906,316-2,061,093:-1)View Sequence Alignments","0.15667","97.86 %","97.76 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PKN2  (ENSAHAG00000007081)Compare Regions (PTFD01000080.1:2,358,927-2,402,498:-1)View Sequence Alignments","n/a","88.70 %","88.52 %","50","97.47","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","PKN2  (ENSAOWG00000006538)Compare Regions (PTFC01000681.1:255,307-299,602:1)View Sequence Alignments","n/a","88.59 %","88.41 %","50","97.46","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","PKN2  (ENSARWG00000015348)Compare Regions (PTFB01000015.1:3,789,989-3,833,567:-1)View Sequence Alignments","n/a","90.62 %","90.35 %","100","98.62","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","pkn2  (ENSACLG00000009304)Compare Regions (18:23,920,433-23,940,942:-1)View Sequence Alignments","n/a","75.65 %","76.42 %","50","85.15","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","pkn2  (ENSAMXG00000006140)Compare Regions (1:1,882,566-1,913,069:1)View Sequence Alignments","n/a","76.00 %","75.61 %","25","0.37","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","zgc:153916  (ENSAMXG00000012519)Compare Regions (13:14,130,433-14,174,654:-1)View Sequence Alignments","n/a","77.36 %","77.44 %","75","89.08","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","PKN2  (ENSBBBG00000023252)Compare Regions (KN265162.1:6,538,897-6,676,135:1)View Sequence Alignments","0.05972","97.25 %","96.95 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","PKN2  (ENSBMUG00000017320)Compare Regions (JH880418.1:353,359-486,906:-1)View Sequence Alignments","0.05966","97.25 %","96.95 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","PKN2  (ENSBTAG00000021900)Compare Regions (3:55,066,989-55,200,622:-1)View Sequence Alignments","0.05760","97.25 %","96.95 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","pkc-2  (WBGene00004033)Compare Regions (X:9,364,818-9,386,035:1)View Sequence Alignments","n/a","24.04 %","22.87 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","tpa-1  (WBGene00006599)Compare Regions (IV:92,016-110,756:1)View Sequence Alignments","n/a","25.71 %","18.39 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","PKN2  (ENSCPUG00000003517)Compare Regions (KQ482135.1:15,686,378-15,716,802:1)View Sequence Alignments","n/a","91.44 %","87.91 %","100","99.21","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","PKN2  (ENSCPGG00000012678)Compare Regions (QJSC01002381.1:2,183,821-2,240,631:1)View Sequence Alignments","n/a","90.76 %","90.85 %","75","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","PKN2  (ENSCJAG00000007409)Compare Regions (NTIC01036611.1:32,405,763-32,579,872:-1)View Sequence Alignments","0.14574","97.86 %","97.76 %","100","100.00","Yes"
