"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","stip1  (ENSAPOG00000015018)Compare Regions (MVNR01000613.1:173,894-184,021:1)View Sequence Alignments","n/a","79.15 %","72.71 %","0","86.08","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","STIP1  (ENSAMEG00000018068)Compare Regions (GL192492.1:1,828,858-1,838,352:-1)View Sequence Alignments","0.02662","96.88 %","89.32 %","100","97.03","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","stip1  (ENSACIG00000015321)Compare Regions (CCOE01001571.1:1,606,470-1,616,609:-1)View Sequence Alignments","n/a","74.68 %","68.98 %","0","94.14","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","stip1  (ENSAOCG00000001662)Compare Regions (NXFZ01002858.1:444,960-455,150:1)View Sequence Alignments","n/a","78.82 %","72.54 %","0","86.04","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","stip1  (ENSAPEG00000009651)Compare Regions (15:22,338,311-22,348,380:-1)View Sequence Alignments","n/a","78.78 %","72.37 %","0","86.27","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","stip1  (ENSATEG00000007739)Compare Regions (OOHO01000006.1:5,346,060-5,354,455:1)View Sequence Alignments","n/a","79.34 %","72.88 %","0","94.97","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","STIP1  (ENSACAG00000000247)Compare Regions (GL343555.1:358,345-371,198:1)View Sequence Alignments","n/a","87.99 %","80.68 %","100","95.86","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000024452Compare Regions (KZ195702.1:522,368-526,357:-1)View Sequence Alignments","0.39460","91.54 %","78.81 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000032349Compare Regions (KZ200996.1:1,076,274-1,094,117:1)View Sequence Alignments","0.10893","97.45 %","97.29 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","stip1  (ENSACLG00000009800)Compare Regions (10:10,930,929-10,942,567:-1)View Sequence Alignments","n/a","77.53 %","71.36 %","0","95.03","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","stip1  (ENSAMXG00000009114)Compare Regions (APWO02000139.1:3,688,970-3,707,544:1)View Sequence Alignments","n/a","78.78 %","72.37 %","50","95.60","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000014557Compare Regions (KN265044.1:696,980-698,970:-1)View Sequence Alignments","n/a","82.53 %","32.03 %","0","n/a","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ENSBMUG00000017938Compare Regions (JH881574.1:1,132,087-1,134,078:-1)View Sequence Alignments","n/a","83.41 %","32.37 %","0","n/a","No"
"Cow (Bos taurus)","1-to-1View Gene Tree","ENSBTAG00000048786Compare Regions (20:5,763,714-5,765,704:-1)View Sequence Alignments","n/a","84.72 %","32.88 %","0","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","STIP1  (ENSCJAG00000018209)Compare Regions (NTIC01001113.1:116,339,358-116,356,171:1)View Sequence Alignments","0.08282","89.75 %","90.51 %","100","100.00","Yes"
