"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","NLK  (ENSAPOG00000018529)Compare Regions (MVNR01003030.1:1,657-16,088:-1)View Sequence Alignments","n/a","63.71 %","46.30 %","0","51.90","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","NLK  (ENSAMEG00000005132)Compare Regions (GL192339.1:2,329,671-2,485,060:-1)View Sequence Alignments","0.01138","99.81 %","99.81 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","nlk2  (ENSACIG00000017029)Compare Regions (CCOE01000696.1:214,388-248,800:1)View Sequence Alignments","n/a","93.63 %","80.83 %","0","94.05","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","nlk2  (ENSAOCG00000000734)Compare Regions (NXFZ01001951.1:413,020-475,003:1)View Sequence Alignments","n/a","89.96 %","90.13 %","0","94.47","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","nlk2  (ENSAPEG00000007834)Compare Regions (9:26,825,893-26,878,075:-1)View Sequence Alignments","n/a","89.96 %","90.13 %","0","94.47","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","nlk2  (ENSATEG00000002049)Compare Regions (OOHO01000021.1:23,440,420-23,459,781:1)View Sequence Alignments","n/a","91.35 %","92.22 %","0","94.63","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","NLK  (ENSAPLG00000002902)Compare Regions (20:10,938,254-10,964,288:1)View Sequence Alignments","n/a","89.20 %","73.62 %","75","85.84","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","NLK  (ENSACAG00000015583)Compare Regions (GL343729.1:241-102,116:-1)View Sequence Alignments","n/a","97.72 %","97.72 %","25","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","NLK  (ENSABRG00000015462)Compare Regions (NXHY01000064.1:948,425-997,237:-1)View Sequence Alignments","n/a","98.86 %","98.86 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","NLK  (ENSANAG00000019444)Compare Regions (KZ198077.1:6,072,952-6,222,620:-1)View Sequence Alignments","0.18060","98.87 %","83.30 %","100","99.39","Yes"
