"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000000611Compare Regions (MVNR01000761.1:91,608-117,666:-1)View Sequence Alignments","n/a","76.78 %","81.18 %","0","33.03","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","kat7b  (ENSAPOG00000006694)Compare Regions (MVNR01000930.1:148,723-158,214:1)View Sequence Alignments","n/a","81.64 %","76.43 %","50","64.44","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","KAT7  (ENSAMEG00000012243)Compare Regions (GL193062.1:573,541-602,505:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","kat7b  (ENSACIG00000001428)Compare Regions (CCOE01000244.1:4,404,749-4,409,048:-1)View Sequence Alignments","n/a","86.45 %","74.14 %","50","78.05","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000008510Compare Regions (CCOE01000228.1:170,250-185,677:1)View Sequence Alignments","n/a","85.84 %","77.41 %","0","22.43","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","kat7b  (ENSAOCG00000014886)Compare Regions (NXFZ01002449.1:878,214-885,881:-1)View Sequence Alignments","n/a","85.23 %","77.41 %","50","65.06","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000019648Compare Regions (NXFZ01001995.1:113,445-135,580:-1)View Sequence Alignments","n/a","78.55 %","81.51 %","0","33.29","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","kat7b  (ENSAPEG00000004738)Compare Regions (19:24,110,381-24,118,012:1)View Sequence Alignments","n/a","80.44 %","77.41 %","50","63.28","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000018975Compare Regions (14:33,764,393-33,786,895:-1)View Sequence Alignments","n/a","78.55 %","81.51 %","0","33.29","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","kat7b  (ENSATEG00000014335)Compare Regions (OOHO01000022.1:6,931,645-6,938,649:1)View Sequence Alignments","n/a","84.86 %","77.09 %","50","70.42","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ENSATEG00000015531Compare Regions (OOHO01000019.1:3,827,422-3,845,747:1)View Sequence Alignments","n/a","78.11 %","81.18 %","0","23.61","No"
