"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","atad5a  (ENSAPOG00000012943)Compare Regions (MVNR01001569.1:101,854-118,959:1)View Sequence Alignments","n/a","34.28 %","33.46 %","25","11.60","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ATAD5  (ENSAMEG00000005534)Compare Regions (GL192339.1:3,883,054-3,926,866:1)View Sequence Alignments","0.27736","78.71 %","79.01 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","atad5a  (ENSACIG00000007671)Compare Regions (CCOE01001093.1:180,671-193,534:1)View Sequence Alignments","n/a","32.46 %","30.91 %","25","9.72","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","atad5a  (ENSAOCG00000010142)Compare Regions (NXFZ01002255.1:132,316-149,469:1)View Sequence Alignments","n/a","34.06 %","33.24 %","25","13.22","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","atad5a  (ENSAPEG00000008653)Compare Regions (14:2,380,529-2,397,617:1)View Sequence Alignments","n/a","34.20 %","33.41 %","25","12.39","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","atad5a  (ENSATEG00000024736)Compare Regions (OOHO01000019.1:15,356,549-15,366,971:-1)View Sequence Alignments","n/a","34.07 %","33.41 %","25","25.92","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000006584Compare Regions (19:6,456,681-6,465,822:-1)View Sequence Alignments","n/a","46.38 %","27.77 %","50","71.34","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000029046Compare Regions (19:6,449,858-6,456,264:-1)View Sequence Alignments","n/a","54.00 %","17.19 %","50","64.35","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ATAD5  (ENSACAG00000009606)Compare Regions (GL343198.1:1,517,039-1,550,593:1)View Sequence Alignments","n/a","44.57 %","42.25 %","50","80.66","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","ATAD5  (ENSABRG00000011881)Compare Regions (NXHY01000122.1:2,106,000-2,122,585:-1)View Sequence Alignments","n/a","47.80 %","47.18 %","50","86.03","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ATAD5  (ENSANAG00000038293)Compare Regions (KZ198077.1:2,783,633-2,851,357:-1)View Sequence Alignments","0.33948","91.88 %","91.43 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","ATAD5  (ENSAHAG00000011840)Compare Regions (PTFD01000024.1:3,188,731-3,204,589:1)View Sequence Alignments","n/a","49.30 %","45.66 %","50","89.96","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","ATAD5  (ENSAOWG00000003269)Compare Regions (PTFC01000005.1:5,537,801-5,554,440:1)View Sequence Alignments","n/a","49.47 %","45.82 %","50","89.99","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","ATAD5  (ENSARWG00000007754)Compare Regions (PTFB01000027.1:3,416,468-3,433,678:-1)View Sequence Alignments","n/a","48.98 %","45.66 %","50","90.58","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","atad5a  (ENSACLG00000001283)Compare Regions (4:17,672,521-17,687,028:-1)View Sequence Alignments","n/a","35.56 %","29.12 %","25","13.08","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","atad5a  (ENSAMXG00000010305)Compare Regions (23:32,354,051-32,371,737:-1)View Sequence Alignments","n/a","33.15 %","32.48 %","25","36.76","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ATAD5  (ENSBBBG00000016688)Compare Regions (KN265168.1:5,946,815-5,980,951:1)View Sequence Alignments","0.30875","76.79 %","75.00 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ATAD5  (ENSBMUG00000010450)Compare Regions (JH881209.1:1,075,353-1,109,443:-1)View Sequence Alignments","0.30746","76.90 %","73.10 %","75","98.83","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","ATAD5  (ENSBTAG00000018383)Compare Regions (19:18,061,035-18,096,596:-1)View Sequence Alignments","0.29122","77.86 %","77.98 %","75","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ATAD5  (ENSCPUG00000001798)Compare Regions (KQ482101.1:1,880,625-1,897,401:-1)View Sequence Alignments","n/a","48.66 %","48.16 %","50","83.31","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","ATAD5  (ENSCPGG00000000300)Compare Regions (QJSC01022320.1:608,196-624,710:-1)View Sequence Alignments","n/a","48.88 %","48.43 %","50","84.24","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","ATAD5  (ENSCJAG00000014179)Compare Regions (NTIC01034389.1:95,597,145-95,662,855:-1)View Sequence Alignments","0.37231","91.29 %","90.89 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","ATAD5  (ENSCAFG00000018481)Compare Regions (9:40,870,924-40,917,915:-1)View Sequence Alignments","0.29632","77.96 %","79.61 %","75","99.98","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","ATAD5  (ENSCAFG00020014749)Compare Regions (QKWQ01001968.1:20,238,585-20,285,588:1)View Sequence Alignments","0.29645","79.77 %","79.34 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","ATAD5  (ENSCHIG00000016940)Compare Regions (19:17,719,490-17,753,117:-1)View Sequence Alignments","0.30067","75.87 %","77.93 %","75","99.99","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","ATAD5  (ENSTSYG00000009871)Compare Regions (KE925131.1:7,216-36,943:1)View Sequence Alignments","0.43587","81.48 %","53.20 %","0","86.86","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","ENSCCNG00000015807Compare Regions (MTKA01002010.1:29,301-52,158:-1)View Sequence Alignments","0.35596","77.69 %","48.54 %","25","85.81","No"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","ATAD5  (ENSCAPG00000012633)Compare Regions (AVPZ01000256.1:14,626,112-14,658,520:-1)View Sequence Alignments","0.33895","73.19 %","67.52 %","75","96.39","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","ATAD5  (ENSCPOG00000011900)Compare Regions (DS562887.1:14,634,206-14,670,398:-1)View Sequence Alignments","0.34540","75.59 %","75.05 %","75","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","ATAD5  (ENSCCAG00000023275)Compare Regions (KV389566.1:3,159,776-3,225,663:1)View Sequence Alignments","0.38665","88.49 %","80.91 %","75","97.69","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","ATAD5  (ENSCATG00000044730)Compare Regions (KQ009875.1:4,139,448-4,203,995:-1)View Sequence Alignments","0.43540","94.71 %","94.09 %","75","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","ATAD5  (ENSCABG00000004786)Compare Regions (PKMU01006155.1:851,196-878,010:-1)View Sequence Alignments","n/a","50.52 %","47.78 %","50","90.14","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","ATAD5  (ENSCLAG00000009928)Compare Regions (JH721941.1:6,986,502-7,030,742:1)View Sequence Alignments","0.31721","74.36 %","75.81 %","75","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","ATAD5  (ENSCSAG00000006541)Compare Regions (16:25,538,131-25,597,695:1)View Sequence Alignments","0.44876","94.34 %","94.03 %","75","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","ATAD5  (ENSCHOG00000005184)Compare Regions (GeneScaffold_6664:6,651-58,546:1)View Sequence Alignments","n/a","60.61 %","60.09 %","0","82.70","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","ATAD5  (ENSCPBG00000004712)Compare Regions (KK082918.1:2,028,721-2,055,304:1)View Sequence Alignments","n/a","52.20 %","52.17 %","75","88.00","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000007193Compare Regions (HT000174.1:448,730-455,591:-1)View Sequence Alignments","n/a","24.53 %","11.23 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","ATAD5  (ENSCANG00000028987)Compare Regions (KN980129.1:982,867-1,058,216:1)View Sequence Alignments","0.42354","91.48 %","85.63 %","75","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","ATAD5  (ENSCJPG00005021392)Compare Regions (18:7,470,852-7,483,227:-1)View Sequence Alignments","n/a","46.87 %","45.50 %","50","84.50","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Atad5  (ENSCGRG00001015531)Compare Regions (scaffold_78:568,714-623,388:-1)View Sequence Alignments","0.30749","67.70 %","50.92 %","75","96.46","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Atad5  (ENSCGRG00000011319)Compare Regions (JH000022.1:1,772,176-1,820,807:1)View Sequence Alignments","0.32031","71.79 %","70.39 %","75","99.49","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Atad5  (ENSCGRG00015014078)Compare Regions (RAZU01001831.1:12,103,632-12,157,864:-1)View Sequence Alignments","0.32154","70.98 %","69.90 %","75","100.00","Yes"
