"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","git1  (ENSAPOG00000003138)Compare Regions (MVNR01000812.1:114,325-139,536:1)View Sequence Alignments","n/a","74.04 %","75.19 %","75","76.06","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","GIT1  (ENSAMEG00000004182)Compare Regions (GL192339.1:1,253,154-1,261,363:1)View Sequence Alignments","0.07159","94.83 %","95.19 %","100","98.41","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","git1  (ENSACIG00000015810)Compare Regions (CCOE01000269.1:294,107-312,434:1)View Sequence Alignments","n/a","73.24 %","70.39 %","50","81.47","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","git1  (ENSAOCG00000001091)Compare Regions (NXFZ01003352.1:65,283-90,919:1)View Sequence Alignments","n/a","74.20 %","75.06 %","50","76.17","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","git1  (ENSAPEG00000023790)Compare Regions (9:16,287,280-16,308,931:1)View Sequence Alignments","n/a","75.77 %","73.51 %","75","77.37","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","git1  (ENSATEG00000022902)Compare Regions (OOHO01000021.1:10,486,394-10,505,161:-1)View Sequence Alignments","n/a","74.62 %","75.58 %","75","84.63","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","GIT1  (ENSAPLG00000027003)Compare Regions (PEDO01013025.1:21-5,668:1)View Sequence Alignments","n/a","86.49 %","70.65 %","0","94.73","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","GIT1  (ENSACAG00000012445)Compare Regions (GL343462.1:346,819-365,012:-1)View Sequence Alignments","n/a","80.46 %","81.82 %","100","93.49","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","GIT1  (ENSABRG00000012015)Compare Regions (NXHY01000039.1:7,168,562-7,170,343:-1)View Sequence Alignments","n/a","70.82 %","25.84 %","50","74.46","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","GIT1  (ENSANAG00000022411)Compare Regions (KZ198077.1:4,725,950-4,740,508:1)View Sequence Alignments","0.01324","99.61 %","99.61 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","GIT1  (ENSAHAG00000014656)Compare Regions (PTFD01000498.1:719,687-721,396:-1)View Sequence Alignments","n/a","83.33 %","27.27 %","50","70.78","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","GIT1  (ENSAOWG00000007734)Compare Regions (PTFC01000181.1:719,196-726,672:-1)View Sequence Alignments","n/a","80.28 %","74.55 %","100","94.88","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","GIT1  (ENSARWG00000013866)Compare Regions (PTFB01000100.1:1,023,695-1,031,251:1)View Sequence Alignments","n/a","80.91 %","75.97 %","100","91.96","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","git1  (ENSACLG00000009448)Compare Regions (14:28,272,932-28,292,743:1)View Sequence Alignments","n/a","75.55 %","75.84 %","50","82.72","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","git1  (ENSAMXG00000010333)Compare Regions (1:14,255,426-14,279,333:-1)View Sequence Alignments","n/a","76.63 %","76.23 %","50","81.49","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","GIT1  (ENSBBBG00000005461)Compare Regions (KN265168.1:3,193,554-3,208,353:1)View Sequence Alignments","0.01656","95.71 %","95.71 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","GIT1  (ENSBMUG00000008948)Compare Regions (JH880403.1:918,294-926,521:-1)View Sequence Alignments","0.01724","98.16 %","90.26 %","100","99.33","Yes"
