"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","gabpa  (ENSAPOG00000000700)Compare Regions (MVNR01000238.1:299,142-304,502:1)View Sequence Alignments","n/a","74.55 %","72.25 %","25","95.99","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","GABPA  (ENSAMEG00000017175)Compare Regions (GL192725.1:179,375-205,186:1)View Sequence Alignments","0.01740","99.12 %","99.12 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","gabpa  (ENSACIG00000022859)Compare Regions (CCOE01000818.1:416,219-419,451:-1)View Sequence Alignments","n/a","75.45 %","73.13 %","25","96.03","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","gabpa  (ENSAOCG00000015905)Compare Regions (NXFZ01002145.1:1,484,915-1,492,043:1)View Sequence Alignments","n/a","74.09 %","71.81 %","25","95.99","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","gabpa  (ENSAPEG00000001311)Compare Regions (12:32,350,199-32,357,301:1)View Sequence Alignments","n/a","74.09 %","71.81 %","25","95.99","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","gabpa  (ENSATEG00000010791)Compare Regions (OOHO01000008.1:9,990,245-9,995,265:-1)View Sequence Alignments","n/a","74.15 %","72.03 %","25","95.96","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","GABPA  (ENSAPLG00000009339)Compare Regions (1:105,645,775-105,682,866:1)View Sequence Alignments","n/a","70.59 %","95.15 %","100","85.03","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","GABPA  (ENSACAG00000014800)Compare Regions (3:148,256,363-148,275,005:-1)View Sequence Alignments","n/a","94.29 %","94.49 %","100","96.07","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","GABPA  (ENSABRG00000021661)Compare Regions (NXHY01000225.1:1,061,620-1,085,327:1)View Sequence Alignments","n/a","94.95 %","95.15 %","50","96.14","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000028939Compare Regions (KZ196003.1:820,417-845,949:1)View Sequence Alignments","0.01074","99.78 %","99.78 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000033356Compare Regions (KZ203792.1:17,392,612-17,393,975:-1)View Sequence Alignments","0.24170","94.94 %","90.97 %","0","n/a","No"
