"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","lrp5  (ENSAPOG00000016483)Compare Regions (MVNR01001115.1:52,189-129,784:-1)View Sequence Alignments","n/a","73.40 %","74.49 %","0","8.82","No"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000001320Compare Regions (GL192819.1:1,233,786-1,304,980:1)View Sequence Alignments","0.01504","96.53 %","94.80 %","50","99.05","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","lrp5  (ENSACIG00000017339)Compare Regions (CCOE01001625.1:217,754-277,254:-1)View Sequence Alignments","n/a","73.42 %","73.19 %","0","29.01","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000005739Compare Regions (NXFZ01002014.1:445,771-588,856:1)View Sequence Alignments","n/a","74.98 %","73.13 %","0","24.77","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","lrp5  (ENSAPEG00000017845)Compare Regions (4:28,768,773-28,923,240:-1)View Sequence Alignments","n/a","73.17 %","74.30 %","0","24.79","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","lrp5  (ENSATEG00000004330)Compare Regions (OOHO01000020.1:524,242-581,738:1)View Sequence Alignments","n/a","72.99 %","74.30 %","25","25.19","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000008203Compare Regions (5:37,588,743-37,625,330:-1)View Sequence Alignments","n/a","85.77 %","25.02 %","50","60.57","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000014411Compare Regions (1:75,392,759-75,528,315:1)View Sequence Alignments","n/a","84.14 %","84.77 %","100","97.84","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000015826Compare Regions (NXHY01000024.1:8,656,256-8,816,189:1)View Sequence Alignments","n/a","87.45 %","87.55 %","50","98.14","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000027436Compare Regions (KZ197947.1:844,942-949,012:1)View Sequence Alignments","0.04841","96.81 %","95.73 %","75","99.66","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000004362Compare Regions (PTFD01000553.1:387,971-553,792:1)View Sequence Alignments","n/a","87.56 %","87.62 %","75","98.17","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000007573Compare Regions (PTFC01000101.1:1,537,880-1,703,861:1)View Sequence Alignments","n/a","87.62 %","87.68 %","100","98.17","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008318Compare Regions (PTFB01000153.1:1,542,841-1,709,902:1)View Sequence Alignments","n/a","87.69 %","87.74 %","75","98.17","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","lrp5  (ENSACLG00000016173)Compare Regions (7:42,037,941-42,091,505:1)View Sequence Alignments","n/a","72.13 %","73.56 %","25","28.63","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","lrp5  (ENSAMXG00000005136)Compare Regions (24:28,786,929-28,848,254:-1)View Sequence Alignments","n/a","75.10 %","70.59 %","75","86.64","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000007211Compare Regions (KN264795.1:3,707,350-3,832,523:-1)View Sequence Alignments","0.01247","95.20 %","93.25 %","100","99.54","Yes"
"Wild yak (Bos mutus)","Many-to-manyView Gene Tree","ENSBMUG00000005142Compare Regions (JH883325.1:289,370-306,928:1)View Sequence Alignments","n/a","84.77 %","13.44 %","100","60.88","No"
"Wild yak (Bos mutus)","Many-to-manyView Gene Tree","ENSBMUG00000005168Compare Regions (JH883325.1:325,740-338,168:1)View Sequence Alignments","n/a","92.83 %","14.43 %","100","63.39","No"
"Cow (Bos taurus)","1-to-manyView Gene Tree","ENSBTAG00000005903Compare Regions (29:45,807,108-45,927,821:1)View Sequence Alignments","n/a","94.54 %","95.36 %","100","98.93","Yes"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000000451Compare Regions (KQ482387.1:1,626,544-1,781,986:1)View Sequence Alignments","n/a","86.61 %","87.31 %","100","97.80","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000007034Compare Regions (QJSC01028743.1:1,499,226-1,649,489:1)View Sequence Alignments","n/a","87.14 %","87.31 %","100","98.11","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000015736Compare Regions (NTIC01001113.1:120,223,229-120,357,921:1)View Sequence Alignments","0.03823","97.08 %","96.84 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","LRP5  (ENSCAFG00000010871)Compare Regions (18:49,439,447-49,516,567:-1)View Sequence Alignments","0.02449","95.85 %","95.79 %","100","99.40","Yes"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020002095Compare Regions (QKWQ01000195.1:6,361,528-6,468,508:1)View Sequence Alignments","0.01555","97.01 %","96.47 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-manyView Gene Tree","ENSCHIG00000019530Compare Regions (29:46,841,483-46,964,272:1)View Sequence Alignments","0.01596","96.10 %","96.10 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000031238Compare Regions (KE941009.1:171,939-300,184:-1)View Sequence Alignments","n/a","92.63 %","92.63 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-manyView Gene Tree","ENSCAPG00000017185Compare Regions (AVPZ01000367.1:8,456,647-8,530,607:1)View Sequence Alignments","0.02401","95.56 %","94.67 %","100","99.33","Yes"
"Guinea Pig (Cavia porcellus)","1-to-manyView Gene Tree","ENSCPOG00000008119Compare Regions (DS562897.1:8,460,577-8,534,896:1)View Sequence Alignments","0.02405","95.50 %","94.61 %","100","99.43","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-manyView Gene Tree","ENSCCAG00000035778Compare Regions (KV389528.1:290,143-393,519:-1)View Sequence Alignments","0.04983","95.95 %","95.23 %","100","99.65","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","LRP5  (ENSCATG00000039241)Compare Regions (KQ012441.1:6,164,010-6,304,827:-1)View Sequence Alignments","0.03197","98.26 %","97.96 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-manyView Gene Tree","ENSCABG00000014927Compare Regions (PKMU01004978.1:670,377-868,231:-1)View Sequence Alignments","n/a","87.45 %","86.69 %","100","85.69","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-manyView Gene Tree","ENSCLAG00000016254Compare Regions (JH721882.1:17,394,371-17,505,763:-1)View Sequence Alignments","0.02397","95.40 %","95.05 %","100","99.60","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","LRP5  (ENSCSAG00000008983)Compare Regions (1:6,089,930-6,190,383:-1)View Sequence Alignments","0.00507","99.72 %","89.60 %","100","99.69","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-manyView Gene Tree","ENSCPBG00000010212Compare Regions (KK083054.1:1,855,098-2,133,825:-1)View Sequence Alignments","n/a","87.28 %","87.12 %","100","98.26","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000022060Compare Regions (HT000076.1:369,292-372,432:-1)View Sequence Alignments","n/a","47.95 %","6.50 %","n/a","33.35","No"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000024564Compare Regions (HT000076.1:355,772-357,926:-1)View Sequence Alignments","n/a","52.94 %","2.79 %","n/a","43.66","No"
"Ciona savignyi","1-to-manyView Gene Tree","ENSCSAVG00000007482Compare Regions (reftig_13:2,119,726-2,124,424:1)View Sequence Alignments","n/a","36.67 %","9.29 %","n/a","n/a","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","LRP5  (ENSCANG00000043003)Compare Regions (KN980607.1:1,834,873-1,942,488:-1)View Sequence Alignments","0.03508","98.26 %","98.02 %","75","99.71","Yes"
"Japanese quail (Coturnix japonica)","1-to-manyView Gene Tree","ENSCJPG00005018446Compare Regions (5:8,247,687-8,338,743:-1)View Sequence Alignments","n/a","87.14 %","87.24 %","100","98.15","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-manyView Gene Tree","Lrp5  (ENSCGRG00001011999)Compare Regions (scaffold_9:39,169,093-39,277,301:-1)View Sequence Alignments","n/a","94.62 %","94.67 %","100","100.00","Yes"
