"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ednrab  (ENSAPOG00000005590)Compare Regions (MVNR01001312.1:105,191-110,280:1)View Sequence Alignments","n/a","59.27 %","60.66 %","75","30.12","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ednraa  (ENSAPOG00000019850)Compare Regions (MVNR01000192.1:577,203-588,507:-1)View Sequence Alignments","n/a","62.81 %","64.87 %","75","51.22","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","EDNRA  (ENSAMEG00000002011)Compare Regions (GL192506.1:463,245-512,677:1)View Sequence Alignments","0.10602","94.39 %","94.61 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ednrab  (ENSACIG00000016594)Compare Regions (CCOE01001230.1:238,971-248,420:1)View Sequence Alignments","n/a","58.02 %","55.04 %","75","10.28","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ednraa  (ENSACIG00000016660)Compare Regions (CCOE01000627.1:981,243-989,987:-1)View Sequence Alignments","n/a","63.87 %","64.17 %","75","71.84","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ednraa  (ENSAOCG00000000075)Compare Regions (NXFZ01006230.1:572,810-584,027:1)View Sequence Alignments","n/a","61.97 %","64.87 %","75","50.95","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ednrab  (ENSAOCG00000010739)Compare Regions (NXFZ01001829.1:92,631-99,584:1)View Sequence Alignments","n/a","58.95 %","60.19 %","75","14.35","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ednrab  (ENSAPEG00000013882)Compare Regions (23:1,860,411-1,867,475:-1)View Sequence Alignments","n/a","62.65 %","59.72 %","75","14.86","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ednraa  (ENSAPEG00000023965)Compare Regions (3:42,752,059-42,772,657:-1)View Sequence Alignments","n/a","61.97 %","64.87 %","75","50.78","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ednraa  (ENSATEG00000012561)Compare Regions (OOHO01000002.1:8,685,042-8,695,141:-1)View Sequence Alignments","n/a","60.96 %","62.53 %","75","33.20","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","ednrab  (ENSATEG00000020501)Compare Regions (OOHO01000024.1:3,258,869-3,263,015:1)View Sequence Alignments","n/a","59.43 %","58.31 %","75","15.05","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","EDNRA  (ENSAPLG00000012799)Compare Regions (4:59,206,131-59,236,238:1)View Sequence Alignments","n/a","77.43 %","76.35 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","EDNRA  (ENSACAG00000003899)Compare Regions (5:134,130,990-134,165,227:-1)View Sequence Alignments","n/a","70.32 %","67.68 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","EDNRA  (ENSABRG00000014555)Compare Regions (NXHY01000185.1:253,395-283,222:-1)View Sequence Alignments","n/a","77.67 %","76.58 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","EDNRA  (ENSANAG00000029868)Compare Regions (KZ205084.1:255,355-312,444:-1)View Sequence Alignments","0.09211","98.59 %","98.59 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","EDNRA  (ENSAHAG00000013591)Compare Regions (PTFD01000081.1:1,398,767-1,428,335:-1)View Sequence Alignments","n/a","78.33 %","77.05 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","EDNRA  (ENSAOWG00000002964)Compare Regions (PTFC01000127.1:1,233,179-1,262,734:1)View Sequence Alignments","n/a","78.33 %","77.05 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","EDNRA  (ENSARWG00000018090)Compare Regions (PTFB01000073.1:1,391,300-1,420,877:-1)View Sequence Alignments","n/a","78.33 %","77.05 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","EDNRA (1 of many)  (ENSACLG00000011966)Compare Regions (LS419793.1:785,431-796,673:-1)View Sequence Alignments","n/a","50.11 %","55.27 %","75","9.88","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","ednraa  (ENSACLG00000025655)Compare Regions (6:26,093,133-26,106,651:1)View Sequence Alignments","n/a","61.99 %","64.17 %","75","70.83","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ENSAMXG00000035275Compare Regions (APWO02001474.1:210,991-258,396:1)View Sequence Alignments","n/a","52.63 %","58.55 %","25","9.76","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","ednrab  (ENSAMXG00000035645)Compare Regions (15:8,504,419-8,514,479:1)View Sequence Alignments","n/a","55.43 %","58.55 %","0","27.97","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","EDNRA  (ENSBBBG00000014559)Compare Regions (KN264829.1:122,657-189,649:1)View Sequence Alignments","0.06911","94.61 %","94.61 %","50","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","EDNRA  (ENSBMUG00000026595)Compare Regions (JH883701.1:48,632-116,683:1)View Sequence Alignments","0.07244","94.38 %","94.38 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","EDNRA  (ENSBTAG00000013674)Compare Regions (17:10,596,771-10,669,858:-1)View Sequence Alignments","0.07068","94.61 %","94.61 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","EDNRA  (ENSCPUG00000012199)Compare Regions (KQ482237.1:3,864,830-3,893,219:-1)View Sequence Alignments","n/a","78.38 %","77.28 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","EDNRA  (ENSCPGG00000009597)Compare Regions (QJSC01004500.1:453,032-481,504:-1)View Sequence Alignments","n/a","78.62 %","77.52 %","75","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","EDNRA  (ENSCJAG00000002424)Compare Regions (NTIC01033278.1:20,580,514-20,641,332:-1)View Sequence Alignments","0.07945","98.59 %","98.59 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","EDNRA  (ENSCAFG00000007768)Compare Regions (15:45,822,788-45,876,305:1)View Sequence Alignments","0.09545","95.07 %","94.85 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","EDNRA  (ENSCAFG00020025935)Compare Regions (QKWQ01001620.1:28,619,164-28,673,888:1)View Sequence Alignments","0.27576","77.45 %","79.63 %","100","98.74","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","EDNRA  (ENSCHIG00000019737)Compare Regions (17:60,223,147-60,293,207:1)View Sequence Alignments","0.07855","93.91 %","93.91 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","EDNRA  (ENSTSYG00000002622)Compare Regions (KE943452.1:263,686-319,399:1)View Sequence Alignments","0.06833","96.25 %","96.25 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","EDNRA  (ENSCCNG00000021074)Compare Regions (MTKA01002771.1:65,212-121,371:1)View Sequence Alignments","0.09584","92.74 %","92.74 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","EDNRA  (ENSCAPG00000016979)Compare Regions (AVPZ01000778.1:19,697,175-19,742,869:-1)View Sequence Alignments","0.06222","95.90 %","87.59 %","100","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","EDNRA  (ENSCPOG00000004559)Compare Regions (DS562862.1:19,710,553-19,756,272:-1)View Sequence Alignments","0.06428","95.74 %","89.46 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","EDNRA  (ENSCCAG00000035638)Compare Regions (KV389430.1:12,625,034-12,686,706:1)View Sequence Alignments","0.08757","98.59 %","98.59 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","EDNRA  (ENSCATG00000041941)Compare Regions (KQ012575.1:7,316,069-7,380,155:-1)View Sequence Alignments","0.09309","99.30 %","99.30 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","EDNRA  (ENSCABG00000021271)Compare Regions (PKMU01002890.1:262,475-300,418:1)View Sequence Alignments","n/a","79.57 %","78.45 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","EDNRA  (ENSCLAG00000005819)Compare Regions (JH721888.1:3,062,303-3,114,761:1)View Sequence Alignments","0.04398","96.49 %","96.49 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","EDNRA  (ENSCSAG00000003394)Compare Regions (7:93,985,797-94,042,296:1)View Sequence Alignments","0.10952","99.06 %","99.06 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","EDNRA  (ENSCHOG00000013051)Compare Regions (GeneScaffold_4731:9,809-36,018:1)View Sequence Alignments","n/a","85.48 %","85.48 %","0","94.47","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","EDNRA  (ENSCPBG00000027407)Compare Regions (6:27,877,090-27,895,933:-1)View Sequence Alignments","n/a","63.84 %","61.59 %","100","69.38","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","EDNRA  (ENSCANG00000034045)Compare Regions (KN979508.1:5,555,385-5,619,185:-1)View Sequence Alignments","0.08911","99.30 %","99.30 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","EDNRA  (ENSCJPG00005001937)Compare Regions (4:28,054,620-28,080,935:1)View Sequence Alignments","n/a","78.15 %","77.05 %","100","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Ednra  (ENSCGRG00001005013)Compare Regions (scaffold_39:5,618,204-5,670,806:1)View Sequence Alignments","0.04188","94.61 %","94.61 %","100","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Ednra  (ENSCGRG00000006535)Compare Regions (JH000225.1:1,941,227-2,011,818:-1)View Sequence Alignments","0.04188","94.61 %","94.61 %","50","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Ednra  (ENSCGRG00015019422)Compare Regions (RAZU01000145.1:8,760,201-8,812,708:-1)View Sequence Alignments","0.04188","94.61 %","94.61 %","50","100.00","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","EDNRA  (ENSCPRG00005008648)Compare Regions (MDVP01000034.1:7,574,288-7,611,029:1)View Sequence Alignments","n/a","79.62 %","77.75 %","100","100.00","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","EDNRA  (ENSCCEG00000021915)Compare Regions (PDCF01000044.1:5,267,995-5,299,454:1)View Sequence Alignments","n/a","77.91 %","76.81 %","100","100.00","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","ednraa  (ENSCSEG00000000438)Compare Regions (9:2,789,337-2,799,759:1)View Sequence Alignments","n/a","57.36 %","61.12 %","75","60.64","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","ednrab  (ENSCSEG00000005162)Compare Regions (1:28,295,133-28,301,227:-1)View Sequence Alignments","n/a","60.19 %","58.78 %","50","17.06","Yes"
