"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","pitpnm3  (ENSAPOG00000014252)Compare Regions (MVNR01001690.1:8,004-89,239:1)View Sequence Alignments","n/a","63.97 %","60.16 %","0","1.83","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PITPNM3  (ENSAMEG00000007004)Compare Regions (GL193797.1:163,533-217,215:-1)View Sequence Alignments","0.07074","88.88 %","88.60 %","100","98.95","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","pitpnm3  (ENSACIG00000007806)Compare Regions (CCOE01000538.1:672,116-738,750:-1)View Sequence Alignments","n/a","62.83 %","56.57 %","25","3.01","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","pitpnm3  (ENSAOCG00000023564)Compare Regions (NXFZ01002390.1:149,359-259,282:1)View Sequence Alignments","n/a","65.36 %","63.55 %","50","5.19","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","pitpnm3  (ENSAPEG00000009221)Compare Regions (9:3,927,288-3,989,577:-1)View Sequence Alignments","n/a","65.75 %","61.09 %","25","4.74","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","pitpnm3  (ENSATEG00000022195)Compare Regions (OOHO01000021.1:22,152,474-22,230,239:-1)View Sequence Alignments","n/a","63.40 %","63.86 %","50","3.61","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PITPNM3  (ENSAPLG00000006762)Compare Regions (PEDO01000236.1:440,255-484,004:1)View Sequence Alignments","n/a","77.41 %","67.56 %","75","38.33","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PITPNM3  (ENSABRG00000012114)Compare Regions (NXHY01000064.1:93,584-177,329:-1)View Sequence Alignments","n/a","78.14 %","75.26 %","75","24.23","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PITPNM3  (ENSANAG00000029454)Compare Regions (KZ200859.1:1,663,974-1,771,784:-1)View Sequence Alignments","0.03518","98.05 %","98.05 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PITPNM3  (ENSAHAG00000000557)Compare Regions (PTFD01000424.1:628,156-739,380:1)View Sequence Alignments","n/a","76.58 %","73.20 %","75","16.20","Yes"
