"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","phc2b  (ENSAPOG00000013759)Compare Regions (MVNR01000981.1:153,447-186,290:-1)View Sequence Alignments","n/a","37.56 %","34.27 %","0","11.43","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","phc2a  (ENSAPOG00000016548)Compare Regions (MVNR01001443.1:21,810-38,488:-1)View Sequence Alignments","n/a","43.06 %","12.16 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PHC3  (ENSAMEG00000004625)Compare Regions (GL192791.1:228,202-293,626:-1)View Sequence Alignments","0.07283","97.78 %","97.39 %","100","99.90","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000007815Compare Regions (CCOE01000298.1:2,012,254-2,027,639:1)View Sequence Alignments","n/a","43.36 %","12.46 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","phc2b  (ENSACIG00000010948)Compare Regions (CCOE01001108.1:1,486,497-1,511,816:-1)View Sequence Alignments","n/a","39.40 %","34.57 %","0","24.92","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","phc2b  (ENSAOCG00000002301)Compare Regions (NXFZ01003522.1:246,068-290,301:1)View Sequence Alignments","n/a","40.00 %","36.18 %","0","22.52","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000014775Compare Regions (NXFZ01002804.1:34,931-53,634:-1)View Sequence Alignments","n/a","41.99 %","11.86 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ENSAPEG00000004071Compare Regions (22:2,522,000-2,549,413:1)View Sequence Alignments","n/a","15.36 %","17.89 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ENSATEG00000021701Compare Regions (OOHO01000004.1:18,075,458-18,093,321:-1)View Sequence Alignments","n/a","16.32 %","17.59 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PHC3  (ENSAPLG00000008376)Compare Regions (9:21,412,610-21,437,321:1)View Sequence Alignments","n/a","79.86 %","78.09 %","100","99.77","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PHC3  (ENSACAG00000015825)Compare Regions (3:7,700,903-7,776,389:1)View Sequence Alignments","n/a","74.24 %","73.57 %","50","99.51","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PHC3  (ENSABRG00000010727)Compare Regions (NXHY01000073.1:3,032,415-3,057,058:1)View Sequence Alignments","n/a","79.86 %","78.09 %","100","99.77","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","PHC3  (ENSANAG00000024638)Compare Regions (KZ197721.1:31,905-115,462:1)View Sequence Alignments","0.12589","98.58 %","97.79 %","50","100.00","Yes"
