"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","APPBP2  (ENSAMEG00000008127)Compare Regions (GL193028.1:333,644-384,328:1)View Sequence Alignments","0.00845","99.66 %","99.66 %","100","100.00","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","appbp2  (ENSAOCG00000006239)Compare Regions (NXFZ01003692.1:577,038-600,649:-1)View Sequence Alignments","n/a","91.84 %","92.31 %","50","99.50","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","appbp2  (ENSAPEG00000005988)Compare Regions (9:24,013,868-24,039,355:-1)View Sequence Alignments","n/a","91.84 %","92.31 %","50","99.50","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","appbp2  (ENSATEG00000004315)Compare Regions (OOHO01000021.1:24,570,812-24,584,207:-1)View Sequence Alignments","n/a","92.18 %","92.65 %","50","98.81","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","APPBP2  (ENSAPLG00000008094)Compare Regions (20:9,376,680-9,395,667:1)View Sequence Alignments","n/a","95.90 %","96.07 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","APPBP2  (ENSABRG00000019622)Compare Regions (NXHY01000064.1:2,543,940-2,562,881:-1)View Sequence Alignments","n/a","95.90 %","96.07 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","APPBP2  (ENSANAG00000032233)Compare Regions (KZ202201.1:2,763,069-2,833,118:-1)View Sequence Alignments","0.25287","95.43 %","92.82 %","100","97.03","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","APPBP2  (ENSAHAG00000009736)Compare Regions (PTFD01000070.1:476,248-508,749:1)View Sequence Alignments","n/a","78.64 %","93.16 %","100","91.50","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","APPBP2  (ENSAOWG00000010525)Compare Regions (PTFC01000322.1:469,653-501,054:1)View Sequence Alignments","n/a","85.29 %","93.16 %","100","94.55","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","APPBP2  (ENSARWG00000015495)Compare Regions (PTFB01000325.1:436,775-467,821:1)View Sequence Alignments","n/a","87.76 %","93.16 %","100","95.65","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","appbp2  (ENSACLG00000020835)Compare Regions (14:37,032,901-37,048,324:-1)View Sequence Alignments","n/a","92.01 %","92.48 %","50","7.85","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","appbp2  (ENSAMXG00000008987)Compare Regions (1:26,764,075-26,774,237:1)View Sequence Alignments","n/a","92.35 %","92.82 %","25","99.23","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","APPBP2  (ENSBBBG00000002898)Compare Regions (KN265168.1:11,574,490-11,629,218:-1)View Sequence Alignments","0.03166","98.80 %","98.80 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","APPBP2  (ENSBMUG00000005818)Compare Regions (JH880797.1:2,354,590-2,411,474:1)View Sequence Alignments","0.03207","98.80 %","98.80 %","100","100.00","Yes"
