"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ebf3a  (ENSAPOG00000021929)Compare Regions (MVNR01000304.1:331,318-396,948:-1)View Sequence Alignments","n/a","95.44 %","94.92 %","75","100.00","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","EBF3  (ENSAMEG00000003291)Compare Regions (GL192944.1:496,584-611,235:1)View Sequence Alignments","0.00895","91.22 %","90.56 %","50","99.54","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ebf3a  (ENSACIG00000004875)Compare Regions (CCOE01000287.1:1,184,618-1,250,698:1)View Sequence Alignments","n/a","90.58 %","94.19 %","75","99.95","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ebf3a  (ENSAOCG00000017783)Compare Regions (NXFZ01002031.1:535,466-602,415:1)View Sequence Alignments","n/a","95.44 %","94.92 %","25","99.95","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ebf3a  (ENSAPEG00000007624)Compare Regions (20:7,890,996-7,956,638:-1)View Sequence Alignments","n/a","94.33 %","93.65 %","75","99.36","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ebf3a  (ENSATEG00000006975)Compare Regions (OOHO01000014.1:13,085,035-13,151,917:1)View Sequence Alignments","n/a","95.44 %","94.92 %","75","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","EBF3  (ENSAPLG00000012647)Compare Regions (6:35,385,223-35,428,252:-1)View Sequence Alignments","n/a","79.64 %","63.88 %","100","82.93","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","EBF3  (ENSACAG00000008590)Compare Regions (3:55,729,466-55,929,656:-1)View Sequence Alignments","n/a","94.67 %","96.73 %","75","98.52","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","EBF3  (ENSABRG00000005880)Compare Regions (NXHY01000075.1:1,228,876-1,345,671:1)View Sequence Alignments","n/a","90.94 %","98.37 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","EBF3  (ENSANAG00000027567)Compare Regions (KZ200154.1:3,924,847-3,964,537:-1)View Sequence Alignments","0.07082","99.13 %","61.89 %","50","91.62","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","EBF3  (ENSAHAG00000014817)Compare Regions (PTFD01000068.1:1,411,589-1,530,476:-1)View Sequence Alignments","n/a","80.72 %","85.84 %","100","94.93","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","EBF3  (ENSAOWG00000019108)Compare Regions (PTFC01000028.1:3,318,597-3,433,991:-1)View Sequence Alignments","n/a","81.69 %","85.84 %","100","97.49","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","EBF3  (ENSARWG00000009952)Compare Regions (PTFB01000024.1:1,715,089-1,831,614:1)View Sequence Alignments","n/a","77.01 %","90.56 %","100","93.42","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ebf3a  (ENSACLG00000016534)Compare Regions (13:17,733,832-17,810,605:1)View Sequence Alignments","n/a","74.27 %","92.74 %","75","92.17","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ebf3a  (ENSAMXG00000006585)Compare Regions (4:11,896,149-12,038,516:-1)View Sequence Alignments","n/a","90.05 %","95.28 %","100","100.00","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","EBF3  (ENSBBBG00000012002)Compare Regions (KN265153.1:2,151,727-2,272,195:1)View Sequence Alignments","0.10393","80.95 %","89.47 %","100","99.91","Yes"
