"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dot1l  (ENSAPOG00000014394)Compare Regions (MVNR01000663.1:279,030-302,158:1)View Sequence Alignments","n/a","42.18 %","37.22 %","0","56.50","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DOT1L  (ENSAMEG00000005436)Compare Regions (GL193358.1:338,742-384,386:1)View Sequence Alignments","0.09020","77.00 %","83.41 %","100","99.28","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dot1l  (ENSACIG00000014278)Compare Regions (CCOE01000692.1:1,146,083-1,169,326:1)View Sequence Alignments","n/a","57.51 %","50.55 %","0","62.95","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dot1l  (ENSAOCG00000009816)Compare Regions (NXFZ01002009.1:43,629-71,528:-1)View Sequence Alignments","n/a","49.84 %","52.24 %","0","72.19","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dot1l  (ENSAPEG00000006653)Compare Regions (2:2,042,838-2,070,643:1)View Sequence Alignments","n/a","57.28 %","52.24 %","0","67.48","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dot1l  (ENSATEG00000000602)Compare Regions (OOHO01000016.1:10,106,372-10,171,225:-1)View Sequence Alignments","n/a","47.32 %","48.28 %","0","54.13","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DOT1L  (ENSAPLG00000009414)Compare Regions (29:638,786-715,812:-1)View Sequence Alignments","n/a","65.05 %","74.24 %","75","97.74","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENSACAG00000017065Compare Regions (AAWZ02039615:3,100-8,206:-1)View Sequence Alignments","n/a","96.40 %","8.72 %","0","54.61","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DOT1L  (ENSABRG00000001775)Compare Regions (NXHY01000267.1:146,925-213,784:-1)View Sequence Alignments","n/a","66.15 %","74.89 %","100","99.70","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DOT1L  (ENSANAG00000026868)Compare Regions (KZ203443.1:1,783,263-1,828,779:1)View Sequence Alignments","0.08850","94.70 %","93.04 %","100","99.63","Yes"
