"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ptpn11a  (ENSAPOG00000013192)Compare Regions (MVNR01000729.1:30,670-50,972:-1)View Sequence Alignments","n/a","91.20 %","91.96 %","0","99.04","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PTPN11  (ENSAMEG00000008525)Compare Regions (GL193246.1:405,160-458,030:1)View Sequence Alignments","0.03355","98.65 %","97.99 %","100","99.72","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ptpn11a  (ENSACIG00000007294)Compare Regions (CCOE01000797.1:16,263-30,537:-1)View Sequence Alignments","n/a","90.44 %","90.28 %","0","94.07","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ptpn11a  (ENSAOCG00000012109)Compare Regions (NXFZ01002884.1:324,359-343,591:-1)View Sequence Alignments","n/a","90.86 %","91.62 %","0","98.96","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ptpn11a  (ENSAPEG00000010912)Compare Regions (16:24,855,668-24,875,021:-1)View Sequence Alignments","n/a","90.86 %","91.62 %","0","98.92","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ptpn11a  (ENSATEG00000003929)Compare Regions (OOHO01000014.1:23,631,338-23,644,449:-1)View Sequence Alignments","n/a","91.36 %","92.13 %","0","98.97","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","PTPN11  (ENSAPLG00000015307)Compare Regions (16:13,014,272-13,032,222:1)View Sequence Alignments","n/a","97.98 %","97.32 %","50","99.42","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PTPN11  (ENSACAG00000002944)Compare Regions (GL343282.1:325,794-344,135:1)View Sequence Alignments","n/a","97.47 %","83.75 %","75","99.61","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","PTPN11  (ENSABRG00000021118)Compare Regions (NXHY01000069.1:2,763,485-2,781,916:1)View Sequence Alignments","n/a","97.49 %","97.49 %","75","99.56","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","PTPN11  (ENSAHAG00000016835)Compare Regions (PTFD01000010.1:180,372-204,077:-1)View Sequence Alignments","n/a","97.32 %","97.32 %","75","99.37","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","PTPN11  (ENSAOWG00000000026)Compare Regions (PTFC01000112.1:334,601-358,367:1)View Sequence Alignments","n/a","97.98 %","97.32 %","75","99.40","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","PTPN11  (ENSARWG00000007259)Compare Regions (PTFB01000169.1:1,363,666-1,387,497:-1)View Sequence Alignments","n/a","97.98 %","97.32 %","75","99.40","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ptpn11a  (ENSACLG00000024636)Compare Regions (7:11,518,190-11,530,951:-1)View Sequence Alignments","n/a","90.22 %","91.12 %","0","99.16","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ptpn11a  (ENSAMXG00000032054)Compare Regions (20:514,486-527,912:1)View Sequence Alignments","n/a","92.59 %","92.13 %","50","99.15","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","PTPN11  (ENSBBBG00000002820)Compare Regions (KN265188.1:5,179,881-5,245,702:-1)View Sequence Alignments","0.01770","98.14 %","97.49 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","PTPN11  (ENSBMUG00000008886)Compare Regions (JH881837.1:14,223-81,069:1)View Sequence Alignments","0.01773","98.99 %","98.33 %","0","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","PTPN11  (ENSBTAG00000002048)Compare Regions (17:61,736,442-61,802,172:-1)View Sequence Alignments","0.01737","98.99 %","98.33 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","PTPN11  (ENSCPUG00000004489)Compare Regions (KQ482106.1:340,105-363,082:-1)View Sequence Alignments","n/a","98.31 %","97.65 %","75","99.23","Yes"
