"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","HOMER1 (1 of many)  (ENSAPOG00000006833)Compare Regions (MVNR01000428.1:320,569-361,626:1)View Sequence Alignments","n/a","59.27 %","59.60 %","25","87.10","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","homer1b  (ENSAPOG00000021804)Compare Regions (MVNR01001101.1:58,559-81,641:1)View Sequence Alignments","n/a","75.56 %","76.84 %","100","12.33","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HOMER1  (ENSAMEG00000015607)Compare Regions (GL192467.1:185,821-258,962:-1)View Sequence Alignments","0.04511","95.64 %","99.15 %","75","99.85","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","HOMER1 (1 of many)  (ENSACIG00000016398)Compare Regions (CCOE01001267.1:221,237-230,857:1)View Sequence Alignments","n/a","58.99 %","59.32 %","25","72.78","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","homer1b  (ENSACIG00000021225)Compare Regions (CCOE01000938.1:1,247,918-1,265,950:1)View Sequence Alignments","n/a","74.56 %","48.02 %","75","34.74","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","homer1b  (ENSAOCG00000002343)Compare Regions (NXFZ01003733.1:81,726-104,137:-1)View Sequence Alignments","n/a","74.86 %","76.55 %","100","44.61","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","HOMER1 (1 of many)  (ENSAOCG00000018662)Compare Regions (NXFZ01002438.1:53,082-94,886:1)View Sequence Alignments","n/a","59.27 %","59.60 %","25","54.75","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","HOMER1 (1 of many)  (ENSAPEG00000003297)Compare Regions (16:19,045,983-19,084,870:1)View Sequence Alignments","n/a","59.27 %","59.60 %","25","54.76","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","homer1b  (ENSAPEG00000019847)Compare Regions (5:24,504,776-24,527,579:-1)View Sequence Alignments","n/a","74.86 %","76.55 %","100","44.63","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","homer1b  (ENSATEG00000005201)Compare Regions (OOHO01000012.1:11,366,511-11,378,419:-1)View Sequence Alignments","n/a","74.08 %","74.29 %","75","27.31","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","HOMER1 (1 of many)  (ENSATEG00000008778)Compare Regions (OOHO01000014.1:25,159,800-25,175,363:-1)View Sequence Alignments","n/a","59.55 %","59.89 %","50","72.56","Yes"
