"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","nrf1  (ENSAPOG00000008985)Compare Regions (MVNR01000263.1:504,941-520,423:-1)View Sequence Alignments","n/a","88.47 %","85.25 %","50","98.19","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","NRF1  (ENSAMEG00000005353)Compare Regions (GL192359.1:2,575,734-2,666,748:1)View Sequence Alignments","0.10315","96.92 %","96.36 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","nrf1  (ENSACIG00000019608)Compare Regions (CCOE01000389.1:2,534,529-2,544,665:-1)View Sequence Alignments","n/a","82.06 %","70.11 %","50","83.99","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","nrf1  (ENSAOCG00000002090)Compare Regions (NXFZ01002784.1:774,518-790,144:1)View Sequence Alignments","n/a","88.47 %","85.25 %","50","98.09","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","nrf1  (ENSAPEG00000004972)Compare Regions (21:13,948,620-13,960,798:-1)View Sequence Alignments","n/a","87.43 %","83.91 %","50","97.51","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","nrf1  (ENSATEG00000016969)Compare Regions (OOHO01000004.1:43,323,758-43,337,980:-1)View Sequence Alignments","n/a","89.68 %","84.87 %","50","98.09","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","NRF1  (ENSAPLG00000003164)Compare Regions (1:1,266,696-1,289,780:-1)View Sequence Alignments","n/a","82.75 %","77.20 %","75","79.52","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","NRF1  (ENSACAG00000014124)Compare Regions (GL343653.1:297,522-353,632:1)View Sequence Alignments","n/a","96.82 %","93.30 %","50","94.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","NRF1  (ENSABRG00000006783)Compare Regions (NXHY01000007.1:153,121-199,608:1)View Sequence Alignments","n/a","87.65 %","95.21 %","100","96.15","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","NRF1  (ENSANAG00000023619)Compare Regions (KZ196472.1:10,434,419-10,591,727:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","NRF1  (ENSAHAG00000000666)Compare Regions (PTFD01001051.1:194,988-220,458:1)View Sequence Alignments","n/a","89.70 %","86.78 %","50","87.57","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","NRF1  (ENSAOWG00000013593)Compare Regions (PTFC01000067.1:369,057-417,422:1)View Sequence Alignments","n/a","88.30 %","86.78 %","100","94.01","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","NRF1  (ENSARWG00000014697)Compare Regions (PTFB01000010.1:336,160-383,711:1)View Sequence Alignments","n/a","89.70 %","86.78 %","100","94.61","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","nrf1  (ENSACLG00000024955)Compare Regions (17:28,477,831-28,496,756:1)View Sequence Alignments","n/a","87.35 %","83.33 %","50","93.49","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","nrf1  (ENSAMXG00000001641)Compare Regions (APWO02001541.1:41,754-73,854:1)View Sequence Alignments","n/a","89.26 %","86.02 %","25","98.19","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","NRF1  (ENSBBBG00000014541)Compare Regions (KN265212.1:7,684,452-7,766,322:-1)View Sequence Alignments","0.01165","99.40 %","95.79 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","NRF1  (ENSBMUG00000023541)Compare Regions (JH882442.1:811,571-910,623:1)View Sequence Alignments","0.07737","95.08 %","96.17 %","100","99.38","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","NRF1  (ENSBTAG00000014273)Compare Regions (4:93,449,966-93,576,616:1)View Sequence Alignments","0.07819","97.10 %","96.17 %","100","99.98","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","NRF1  (ENSCPUG00000004942)Compare Regions (KQ482185.1:417,091-488,127:-1)View Sequence Alignments","n/a","95.02 %","95.02 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","NRF1  (ENSCPGG00000005200)Compare Regions (QJSC01001654.1:3,012-65,757:-1)View Sequence Alignments","n/a","98.41 %","94.83 %","50","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","NRF1  (ENSCJAG00000010505)Compare Regions (NTIC01002224.1:113,100,952-113,244,253:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","NRF1  (ENSCAFG00000001507)Compare Regions (14:7,082,108-7,219,443:-1)View Sequence Alignments","0.00901","99.60 %","95.98 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","NRF1  (ENSCAFG00020023321)Compare Regions (QKWQ01001282.1:20,601,162-20,684,460:1)View Sequence Alignments","0.00913","99.60 %","95.98 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","NRF1  (ENSCHIG00000011640)Compare Regions (4:26,563,963-26,642,527:-1)View Sequence Alignments","0.00411","99.80 %","96.17 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","NRF1  (ENSTSYG00000003758)Compare Regions (KE929635.1:36,238-128,982:1)View Sequence Alignments","0.10768","95.94 %","95.02 %","0","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","NRF1  (ENSCCNG00000030190)Compare Regions (MTKA01000191.1:197,874-267,573:-1)View Sequence Alignments","0.20789","84.64 %","86.59 %","75","97.05","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","NRF1  (ENSCAPG00000013256)Compare Regions (AVPZ01000023.1:50,020,434-50,098,301:1)View Sequence Alignments","0.05707","96.32 %","85.25 %","100","93.83","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","NRF1  (ENSCPOG00000009384)Compare Regions (DS562866.1:50,046,344-50,124,226:1)View Sequence Alignments","0.00420","99.78 %","87.36 %","100","97.10","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","NRF1  (ENSCCAG00000021744)Compare Regions (KV389503.1:6,149,484-6,294,738:-1)View Sequence Alignments","n/a","100.00 %","96.36 %","50","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","NRF1  (ENSCATG00000042516)Compare Regions (KQ011029.1:28,038,289-28,167,113:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","NRF1  (ENSCABG00000010137)Compare Regions (PKMU01001445.1:498,034-584,077:-1)View Sequence Alignments","n/a","98.21 %","94.64 %","100","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","NRF1  (ENSCLAG00000011653)Compare Regions (JH721939.1:10,324,443-10,472,875:1)View Sequence Alignments","0.00322","87.92 %","96.17 %","100","98.63","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","NRF1  (ENSCSAG00000009893)Compare Regions (21:98,268,395-98,377,096:1)View Sequence Alignments","n/a","100.00 %","96.36 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","NRF1  (ENSCHOG00000003600)Compare Regions (GeneScaffold_1679:11,994-60,412:1)View Sequence Alignments","n/a","84.85 %","75.10 %","0","90.44","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","NRF1  (ENSCPBG00000017524)Compare Regions (KK083104.1:1,313,610-1,427,638:-1)View Sequence Alignments","n/a","94.64 %","94.64 %","100","100.00","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000017347Compare Regions (HT000094.1:533,254-537,266:1)View Sequence Alignments","n/a","45.66 %","34.29 %","n/a","17.21","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","NRF1  (ENSCANG00000043633)Compare Regions (KN980296.1:2,037,519-2,181,301:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","NRF1  (ENSCJPG00005000527)Compare Regions (1:838,607-870,222:1)View Sequence Alignments","n/a","98.61 %","95.02 %","100","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Nrf1  (ENSCGRG00001000193)Compare Regions (scaffold_14:31,767,691-31,829,662:1)View Sequence Alignments","0.17910","84.64 %","86.59 %","100","99.99","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Nrf1  (ENSCGRG00000017895)Compare Regions (JH000073.1:2,243,703-2,305,623:1)View Sequence Alignments","0.00289","99.80 %","96.17 %","100","100.00","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Nrf1  (ENSCGRG00015026455)Compare Regions (RAZU01000045.1:4,371,020-4,432,925:1)View Sequence Alignments","0.17910","84.64 %","86.59 %","100","96.26","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","NRF1  (ENSCPRG00005002334)Compare Regions (MDVP01000050.1:142,847,145-142,904,509:-1)View Sequence Alignments","n/a","95.21 %","95.21 %","100","100.00","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","NRF1  (ENSCCEG00000004314)Compare Regions (PDCF01000047.1:7,339,902-7,385,327:-1)View Sequence Alignments","n/a","89.15 %","94.44 %","100","93.73","Yes"
