"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","cops5  (ENSAPOG00000018111)Compare Regions (MVNR01001108.1:211,921-216,423:-1)View Sequence Alignments","n/a","95.85 %","89.82 %","50","96.73","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","COPS5  (ENSAMEG00000012550)Compare Regions (GL192478.1:2,116,974-2,132,771:-1)View Sequence Alignments","n/a","98.53 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cops5  (ENSACIG00000022527)Compare Regions (CCOE01000449.1:2,815,661-2,819,680:-1)View Sequence Alignments","n/a","94.94 %","95.51 %","100","99.16","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cops5  (ENSAOCG00000011097)Compare Regions (NXFZ01002850.1:426,797-431,591:-1)View Sequence Alignments","n/a","96.11 %","96.11 %","100","99.42","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cops5  (ENSAPEG00000020811)Compare Regions (22:14,604,367-14,609,122:-1)View Sequence Alignments","n/a","96.11 %","96.11 %","100","99.42","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cops5  (ENSATEG00000011952)Compare Regions (OOHO01000004.1:25,183,630-25,188,104:-1)View Sequence Alignments","n/a","96.11 %","96.11 %","100","99.43","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","COPS5  (ENSAPLG00000016013)Compare Regions (2:121,889,996-121,908,242:-1)View Sequence Alignments","n/a","54.11 %","67.07 %","100","81.22","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","COPS5  (ENSACAG00000016425)Compare Regions (4:31,089,926-31,102,151:-1)View Sequence Alignments","n/a","97.27 %","85.33 %","100","91.85","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","COPS5  (ENSABRG00000007221)Compare Regions (NXHY01000127.1:2,201,315-2,214,517:1)View Sequence Alignments","n/a","95.61 %","97.90 %","100","98.62","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000035676Compare Regions (KZ195588.1:4,780,688-4,799,811:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000036452Compare Regions (KZ207330.1:2,151,224-2,152,227:-1)View Sequence Alignments","0.27149","95.68 %","92.81 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","COPS5  (ENSAHAG00000014879)Compare Regions (PTFD01000499.1:268,009-282,199:1)View Sequence Alignments","n/a","94.44 %","86.53 %","100","89.79","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","COPS5  (ENSAOWG00000007986)Compare Regions (PTFC01000472.1:434,006-446,594:-1)View Sequence Alignments","n/a","99.28 %","82.04 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","COPS5  (ENSARWG00000016169)Compare Regions (PTFB01000447.1:440,236-448,189:-1)View Sequence Alignments","n/a","97.00 %","58.08 %","100","83.52","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","cops5  (ENSACLG00000025891)Compare Regions (9:16,866,550-16,873,618:1)View Sequence Alignments","n/a","95.81 %","95.81 %","100","99.42","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","cops5  (ENSAMXG00000032825)Compare Regions (3:20,800,074-20,809,884:1)View Sequence Alignments","n/a","95.24 %","95.81 %","50","98.24","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000014440Compare Regions (KN265094.1:11,784,004-11,786,604:-1)View Sequence Alignments","0.13653","92.58 %","85.93 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000018729Compare Regions (KN264982.1:1,651,654-1,670,944:1)View Sequence Alignments","0.00518","99.70 %","99.70 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","COPS5  (ENSBMUG00000014208)Compare Regions (JH880843.1:340,306-359,865:1)View Sequence Alignments","0.00537","99.70 %","99.70 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","COPS5  (ENSBTAG00000002784)Compare Regions (14:31,193,319-31,212,995:-1)View Sequence Alignments","0.00545","99.70 %","99.70 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","csn-5  (WBGene00000817)Compare Regions (IV:5,649,533-5,651,079:1)View Sequence Alignments","n/a","49.18 %","54.19 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","COPS5  (ENSCPUG00000009175)Compare Regions (KQ482137.1:3,117,047-3,129,458:-1)View Sequence Alignments","n/a","97.04 %","98.20 %","100","95.90","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","COPS5  (ENSCPGG00000003070)Compare Regions (QJSC01016484.1:1,452,562-1,464,636:1)View Sequence Alignments","n/a","97.04 %","98.20 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000004632Compare Regions (NTIC01007779.1:75,435,637-75,455,164:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000011157Compare Regions (NTIC01034389.1:41,832,716-41,833,528:1)View Sequence Alignments","0.03150","99.26 %","80.24 %","0","n/a","No"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","COPS5  (ENSCAFG00000007386)Compare Regions (29:16,562,234-16,578,975:-1)View Sequence Alignments","0.00651","99.70 %","99.70 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","COPS5  (ENSCAFG00020016144)Compare Regions (QKWQ01000163.1:16,686,300-16,703,335:-1)View Sequence Alignments","0.00651","99.70 %","99.70 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","COPS5  (ENSCHIG00000020229)Compare Regions (14:50,914,983-50,930,753:1)View Sequence Alignments","0.00583","99.70 %","99.70 %","100","99.95","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","COPS5  (ENSTSYG00000012162)Compare Regions (KE950589.1:1,409,680-1,426,077:-1)View Sequence Alignments","0.00962","99.70 %","99.70 %","75","100.00","Yes"
