"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000008871Compare Regions (MVNR01000740.1:295,853-296,577:-1)View Sequence Alignments","n/a","36.67 %","13.56 %","0","56.27","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000008931Compare Regions (MVNR01000740.1:237,406-251,284:-1)View Sequence Alignments","n/a","72.84 %","20.77 %","0","49.75","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000017305Compare Regions (MVNR01001791.1:94,696-95,826:-1)View Sequence Alignments","n/a","78.87 %","9.86 %","25","45.97","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","MLLT3  (ENSAMEG00000002954)Compare Regions (GL192605.1:1,020,684-1,286,500:-1)View Sequence Alignments","0.14929","92.93 %","92.61 %","100","99.92","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000016515Compare Regions (CCOE01000434.1:21,606-27,810:-1)View Sequence Alignments","n/a","71.88 %","20.25 %","50","59.70","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000016539Compare Regions (CCOE01000434.1:42,766-43,299:-1)View Sequence Alignments","n/a","37.29 %","11.62 %","75","63.82","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","ENSACIG00000016544Compare Regions (CCOE01000434.1:62,618-87,612:-1)View Sequence Alignments","n/a","92.31 %","14.79 %","100","56.66","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000007324Compare Regions (NXFZ01006323.1:30,965-60,751:-1)View Sequence Alignments","n/a","72.95 %","15.67 %","25","53.04","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000007341Compare Regions (NXFZ01006323.1:21,152-25,658:-1)View Sequence Alignments","n/a","37.50 %","12.15 %","25","61.48","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","mllt3  (ENSAPEG00000010400)Compare Regions (23:19,652,819-19,732,133:1)View Sequence Alignments","n/a","61.79 %","63.20 %","50","83.26","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","mllt3  (ENSATEG00000001197)Compare Regions (OOHO01000015.1:16,033,773-16,077,677:1)View Sequence Alignments","n/a","62.13 %","63.56 %","50","83.33","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","MLLT3  (ENSAPLG00000004429)Compare Regions (Z:36,075,671-36,215,515:-1)View Sequence Alignments","n/a","80.04 %","76.94 %","100","87.30","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","MLLT3  (ENSACAG00000017614)Compare Regions (2:61,994,903-62,152,162:1)View Sequence Alignments","n/a","81.11 %","82.39 %","100","88.15","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","MLLT3  (ENSABRG00000017613)Compare Regions (NXHY01000167.1:1,256,703-1,394,409:1)View Sequence Alignments","n/a","82.94 %","80.46 %","100","90.48","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","MLLT3  (ENSANAG00000032095)Compare Regions (KZ202410.1:3,243,913-3,521,134:-1)View Sequence Alignments","0.01349","99.82 %","99.82 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000004052Compare Regions (PTFD01000030.1:3,056,258-3,071,131:-1)View Sequence Alignments","n/a","90.18 %","25.88 %","75","65.16","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000004079Compare Regions (PTFD01000030.1:3,094,231-3,096,583:-1)View Sequence Alignments","n/a","76.64 %","28.87 %","75","63.92","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","MLLT3  (ENSAOWG00000017393)Compare Regions (PTFC01000496.1:141,456-227,314:1)View Sequence Alignments","n/a","79.10 %","73.94 %","50","80.88","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","MLLT3  (ENSARWG00000008126)Compare Regions (PTFB01000038.1:3,062,493-3,212,748:-1)View Sequence Alignments","n/a","80.19 %","72.71 %","100","82.26","Yes"
