"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000001010Compare Regions (MVNR01000026.1:285,935-286,946:-1)View Sequence Alignments","n/a","55.88 %","4.87 %","75","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000011836Compare Regions (MVNR01000026.1:299,639-305,039:-1)View Sequence Alignments","n/a","34.13 %","7.35 %","75","29.29","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","RBM33  (ENSAMEG00000001198)Compare Regions (GL194009.1:31,339-132,143:1)View Sequence Alignments","0.10879","87.80 %","86.15 %","25","99.77","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000018229Compare Regions (CCOE01000449.1:249,635-251,236:-1)View Sequence Alignments","n/a","58.25 %","5.13 %","75","45.36","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","rbm33a  (ENSAOCG00000000289)Compare Regions (NXFZ01003518.1:432,512-453,111:-1)View Sequence Alignments","n/a","36.79 %","39.40 %","75","35.40","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000016186Compare Regions (22:11,879,381-11,880,292:-1)View Sequence Alignments","n/a","56.31 %","4.96 %","75","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000016208Compare Regions (22:11,893,656-11,900,179:-1)View Sequence Alignments","n/a","44.44 %","7.18 %","75","45.44","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","rbm33a  (ENSATEG00000005820)Compare Regions (OOHO01000004.1:23,157,875-23,181,476:-1)View Sequence Alignments","n/a","35.32 %","38.55 %","100","41.43","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","RBM33  (ENSAPLG00000007387)Compare Regions (2:8,226,534-8,321,866:1)View Sequence Alignments","n/a","71.09 %","69.57 %","100","97.72","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","RBM33  (ENSACAG00000011035)Compare Regions (6:5,834,727-5,910,987:1)View Sequence Alignments","n/a","62.53 %","65.04 %","100","96.61","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","RBM33  (ENSABRG00000018721)Compare Regions (NXHY01000341.1:273,952-369,833:-1)View Sequence Alignments","n/a","71.40 %","70.00 %","25","96.67","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","RBM33  (ENSANAG00000032494)Compare Regions (KZ204729.1:2,045,099-2,173,711:1)View Sequence Alignments","0.24670","93.16 %","93.16 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","RBM33  (ENSAHAG00000012926)Compare Regions (PTFD01000118.1:114,321-214,388:1)View Sequence Alignments","n/a","68.57 %","64.70 %","50","93.63","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","RBM33  (ENSAOWG00000005929)Compare Regions (PTFC01000062.1:115,321-215,324:1)View Sequence Alignments","n/a","68.53 %","64.96 %","50","93.51","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","RBM33  (ENSARWG00000016607)Compare Regions (PTFB01000030.1:1,121,934-1,222,359:1)View Sequence Alignments","n/a","71.14 %","67.01 %","100","94.03","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","rbm33a  (ENSACLG00000027629)Compare Regions (9:19,538,898-19,570,004:1)View Sequence Alignments","n/a","35.31 %","38.63 %","100","39.36","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","rbm33a  (ENSAMXG00000002097)Compare Regions (16:1,302,022-1,332,704:1)View Sequence Alignments","n/a","38.29 %","35.21 %","100","36.05","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","ENSBBBG00000013775Compare Regions (KN265194.1:2,759,880-2,788,991:-1)View Sequence Alignments","n/a","75.17 %","18.63 %","100","66.23","No"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","ENSBMUG00000017044Compare Regions (JH881882.1:472,496-502,207:-1)View Sequence Alignments","n/a","75.17 %","18.63 %","50","66.28","No"
"Cow (Bos taurus)","1-to-1View Gene Tree","RBM33  (ENSBTAG00000010243)Compare Regions (4:117,366,283-117,462,802:1)View Sequence Alignments","0.10076","81.89 %","84.62 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","RBM33  (ENSCPUG00000019204)Compare Regions (KQ482183.1:7,923,412-8,017,922:1)View Sequence Alignments","n/a","68.78 %","70.60 %","100","96.91","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","RBM33  (ENSCPGG00000005032)Compare Regions (QJSC01010755.1:1,757,386-1,850,609:1)View Sequence Alignments","n/a","71.11 %","69.83 %","100","96.72","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","RBM33  (ENSCJAG00000020427)Compare Regions (NTIC01002224.1:88,408,319-88,539,171:-1)View Sequence Alignments","0.11462","97.08 %","96.67 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","RBM33  (ENSCAFG00000005086)Compare Regions (16:18,490,060-18,628,302:1)View Sequence Alignments","0.09189","88.54 %","88.46 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","ENSCAFG00020005221Compare Regions (QKWQ01000528.1:22,919,109-22,927,525:-1)View Sequence Alignments","n/a","97.17 %","8.80 %","100","84.92","No"
