"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000012627Compare Regions (MVNR01007422.1:377-1,507:-1)View Sequence Alignments","n/a","89.47 %","18.68 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000019470Compare Regions (MVNR01000281.1:9,578-11,358:-1)View Sequence Alignments","n/a","84.68 %","9.39 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000019491Compare Regions (MVNR01000281.1:377-1,507:-1)View Sequence Alignments","n/a","89.47 %","18.68 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TAOK1  (ENSAMEG00000004283)Compare Regions (GL192339.1:1,287,763-1,371,617:-1)View Sequence Alignments","0.00699","99.60 %","99.60 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","taok1b  (ENSACIG00000013048)Compare Regions (CCOE01001726.1:461,798-472,851:1)View Sequence Alignments","n/a","82.82 %","83.82 %","0","13.32","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","taok1b  (ENSAOCG00000009825)Compare Regions (NXFZ01004826.1:11,178-37,298:-1)View Sequence Alignments","n/a","82.91 %","83.82 %","25","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","taok1b  (ENSAPEG00000019000)Compare Regions (15:12,303,531-12,326,506:-1)View Sequence Alignments","n/a","82.91 %","83.82 %","25","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","taok1b  (ENSATEG00000006504)Compare Regions (OOHO01000006.1:14,674,734-14,687,853:1)View Sequence Alignments","n/a","82.76 %","83.92 %","25","0.87","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TAOK1  (ENSAPLG00000012249)Compare Regions (20:6,993,441-7,027,440:1)View Sequence Alignments","n/a","97.40 %","97.40 %","50","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TAOK1  (ENSACAG00000012732)Compare Regions (GL343462.1:300,869-333,405:1)View Sequence Alignments","n/a","93.77 %","94.81 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TAOK1  (ENSABRG00000011984)Compare Regions (NXHY01000039.1:7,101,621-7,157,083:1)View Sequence Alignments","n/a","97.40 %","97.40 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TAOK1  (ENSANAG00000026886)Compare Regions (KZ198077.1:4,772,626-4,875,412:-1)View Sequence Alignments","0.01994","99.70 %","99.70 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","TAOK1  (ENSAHAG00000014614)Compare Regions (PTFD01000498.1:673,501-711,326:1)View Sequence Alignments","n/a","97.50 %","97.50 %","75","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","TAOK1  (ENSAOWG00000007715)Compare Regions (PTFC01000181.1:653,774-707,124:1)View Sequence Alignments","n/a","97.50 %","97.50 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","TAOK1  (ENSARWG00000014131)Compare Regions (PTFB01000100.1:1,043,338-1,096,562:-1)View Sequence Alignments","n/a","97.50 %","97.50 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","taok1b  (ENSACLG00000005345)Compare Regions (10:18,270,232-18,289,942:1)View Sequence Alignments","n/a","82.82 %","83.82 %","25","4.39","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","taok1a  (ENSAMXG00000008490)Compare Regions (1:25,342,971-25,354,659:1)View Sequence Alignments","n/a","80.76 %","82.62 %","25","2.99","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","taok1b  (ENSAMXG00000019267)Compare Regions (14:9,533,996-9,548,821:-1)View Sequence Alignments","n/a","82.13 %","86.31 %","25","97.12","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","TAOK1  (ENSBBBG00000020098)Compare Regions (KN265168.1:3,236,044-3,290,973:-1)View Sequence Alignments","0.00898","99.50 %","99.50 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","TAOK1  (ENSBMUG00000008893)Compare Regions (JH880403.1:789,553-890,145:1)View Sequence Alignments","0.00691","99.60 %","99.60 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","TAOK1  (ENSBTAG00000000827)Compare Regions (19:20,700,379-20,801,731:1)View Sequence Alignments","0.00682","99.60 %","99.60 %","100","100.00","Yes"
