"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ruvbl2  (ENSAPOG00000005405)Compare Regions (MVNR01000935.1:38,548-47,940:1)View Sequence Alignments","n/a","86.81 %","88.12 %","0","96.41","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","RUVBL2  (ENSAMEG00000014508)Compare Regions (GL192567.1:1,227,780-1,238,188:-1)View Sequence Alignments","0.01165","97.86 %","98.70 %","100","99.70","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ruvbl2  (ENSACIG00000004736)Compare Regions (CCOE01000495.1:1,672,366-1,677,382:1)View Sequence Alignments","n/a","86.91 %","87.47 %","0","92.93","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ruvbl2  (ENSAOCG00000005084)Compare Regions (NXFZ01002016.1:362,935-371,828:1)View Sequence Alignments","n/a","88.67 %","87.91 %","0","93.31","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ruvbl2  (ENSAPEG00000014402)Compare Regions (15:9,941,802-9,951,368:-1)View Sequence Alignments","n/a","84.40 %","85.31 %","0","93.17","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ruvbl2  (ENSATEG00000004385)Compare Regions (OOHO01000006.1:4,171,865-4,176,402:1)View Sequence Alignments","n/a","88.67 %","87.91 %","0","93.63","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","RUVBL2  (ENSACAG00000012639)Compare Regions (6:79,796,611-79,806,283:1)View Sequence Alignments","n/a","94.37 %","94.17 %","0","97.02","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","RUVBL2  (ENSANAG00000036573)Compare Regions (KZ207368.1:3,023,366-3,061,946:-1)View Sequence Alignments","0.03282","94.97 %","97.84 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ruvbl2  (ENSACLG00000025084)Compare Regions (10:981,535-986,513:1)View Sequence Alignments","n/a","83.09 %","87.04 %","0","91.09","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ruvbl2  (ENSAMXG00000015833)Compare Regions (APWO02000033.1:2,129,866-2,142,533:1)View Sequence Alignments","n/a","87.47 %","87.47 %","0","97.01","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","RUVBL2  (ENSBBBG00000010663)Compare Regions (KN265000.1:864,328-880,067:1)View Sequence Alignments","0.02674","91.90 %","90.71 %","100","98.16","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","RUVBL2  (ENSBMUG00000015706)Compare Regions (JH881089.1:51,390-64,993:-1)View Sequence Alignments","0.00390","99.35 %","99.35 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","RUVBL2  (ENSBTAG00000023417)Compare Regions (18:55,558,487-55,574,535:1)View Sequence Alignments","0.01242","93.65 %","98.70 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","ruvb-2  (WBGene00020687)Compare Regions (IV:6,917,111-6,919,454:-1)View Sequence Alignments","n/a","58.93 %","57.02 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","RUVBL2  (ENSCPUG00000004612)Compare Regions (KQ482521.1:58,442-66,356:1)View Sequence Alignments","n/a","43.57 %","32.18 %","0","55.14","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","ENSCPGG00000012508Compare Regions (QJSC01011218.1:17-2,629:-1)View Sequence Alignments","n/a","58.93 %","28.51 %","0","47.93","No"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000000222Compare Regions (NTIC01011113.1:46,364,386-46,399,679:1)View Sequence Alignments","n/a","100.00 %","95.68 %","75","99.53","Yes"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000021808Compare Regions (NTIC01033278.1:8,909,971-8,911,359:1)View Sequence Alignments","0.01734","98.48 %","98.27 %","0","n/a","No"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","RUVBL2  (ENSCAFG00000003844)Compare Regions (1:107,384,434-107,400,502:-1)View Sequence Alignments","0.00812","98.92 %","98.92 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","RUVBL2  (ENSCAFG00020025478)Compare Regions (QKWQ01000848.1:107,911,318-107,923,349:-1)View Sequence Alignments","0.04280","91.46 %","71.71 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","RUVBL2  (ENSCHIG00000024462)Compare Regions (18:56,579,002-56,593,955:1)View Sequence Alignments","0.01284","95.54 %","97.19 %","100","98.90","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","RUVBL2  (ENSTSYG00000031263)Compare Regions (KE936202.1:44,776-64,973:1)View Sequence Alignments","0.00170","99.78 %","99.78 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","RUVBL2  (ENSCCNG00000022107)Compare Regions (MTKA01000710.1:6,694-21,096:1)View Sequence Alignments","0.00800","98.28 %","98.92 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","RUVBL2  (ENSCAPG00000007088)Compare Regions (AVPZ01000678.1:8,315,123-8,333,538:-1)View Sequence Alignments","0.00722","93.42 %","98.06 %","100","99.59","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","RUVBL2  (ENSCPOG00000022101)Compare Regions (DS562925.1:8,316,710-8,340,357:-1)View Sequence Alignments","0.00731","93.42 %","98.06 %","100","99.94","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","RUVBL2  (ENSCCAG00000025077)Compare Regions (KV389692.1:2,401,866-2,442,895:1)View Sequence Alignments","0.04413","95.30 %","96.33 %","100","98.85","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","RUVBL2  (ENSCATG00000037330)Compare Regions (KQ010562.1:4,598,102-4,621,761:1)View Sequence Alignments","0.06876","97.42 %","97.84 %","75","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","RUVBL2  (ENSCABG00000001141)Compare Regions (PKMU01006401.1:642,536-646,961:1)View Sequence Alignments","n/a","62.37 %","39.74 %","75","50.92","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","RUVBL2  (ENSCLAG00000008869)Compare Regions (JH722019.1:1,654,059-1,674,272:-1)View Sequence Alignments","0.00226","99.57 %","99.57 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","RUVBL2  (ENSCSAG00000002769)Compare Regions (6:42,227,821-42,249,707:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","RUVBL2  (ENSCPBG00000014811)Compare Regions (KK083515.1:75,946-80,522:1)View Sequence Alignments","n/a","59.37 %","52.70 %","100","67.49","Yes"
"Ciona intestinalis","1-to-1View Gene Tree","ENSCING00000004658Compare Regions (5:2,392,461-2,397,470:-1)View Sequence Alignments","n/a","83.08 %","83.80 %","n/a","93.63","Yes"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000007534Compare Regions (reftig_60:936,911-947,184:1)View Sequence Alignments","n/a","81.90 %","61.56 %","n/a","80.02","Yes"
