"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","PACS1  (ENSAPOG00000021477)Compare Regions (MVNR01000483.1:343,420-422,504:-1)View Sequence Alignments","n/a","75.14 %","70.61 %","25","79.01","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","PACS1  (ENSAMEG00000017163)Compare Regions (GL192492.1:150,689-290,550:-1)View Sequence Alignments","0.03164","97.40 %","97.09 %","100","99.97","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","PACS1  (ENSACIG00000000566)Compare Regions (CCOE01000153.1:488,940-579,268:-1)View Sequence Alignments","n/a","73.36 %","67.50 %","50","64.33","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","PACS1  (ENSAOCG00000009113)Compare Regions (NXFZ01003045.1:81,599-156,162:1)View Sequence Alignments","n/a","75.14 %","70.61 %","50","67.80","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","PACS1  (ENSAPEG00000002874)Compare Regions (23:14,315,978-14,393,239:1)View Sequence Alignments","n/a","74.81 %","70.30 %","50","67.79","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","PACS1  (ENSATEG00000003380)Compare Regions (OOHO01000015.1:6,827,234-6,875,571:-1)View Sequence Alignments","n/a","65.86 %","65.32 %","25","73.59","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","PACS1  (ENSACAG00000003679)Compare Regions (GL343519.1:136,762-194,116:-1)View Sequence Alignments","n/a","80.60 %","81.52 %","50","91.60","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000033339Compare Regions (JYKP02112829.1:1,061-2,716:1)View Sequence Alignments","n/a","100.00 %","9.45 %","0","n/a","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000035187Compare Regions (KZ200996.1:3,152,712-3,212,438:1)View Sequence Alignments","0.26669","85.78 %","80.17 %","100","95.09","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","PACS1  (ENSACLG00000014719)Compare Regions (3:22,061,215-22,133,643:-1)View Sequence Alignments","n/a","75.11 %","70.51 %","50","74.37","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","PACS1  (ENSAMXG00000007895)Compare Regions (16:15,214,073-15,290,111:-1)View Sequence Alignments","n/a","74.66 %","68.54 %","50","54.22","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","pacs1a  (ENSAMXG00000020099)Compare Regions (14:8,471,712-8,494,777:-1)View Sequence Alignments","n/a","67.08 %","62.41 %","0","30.53","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","PACS1  (ENSBBBG00000025272)Compare Regions (KN264795.1:5,340,075-5,489,637:-1)View Sequence Alignments","n/a","87.02 %","87.02 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","PACS1  (ENSBMUG00000000653)Compare Regions (JH880973.1:31,988-180,944:-1)View Sequence Alignments","n/a","85.15 %","85.15 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","PACS1  (ENSBTAG00000009026)Compare Regions (29:44,153,098-44,302,701:1)View Sequence Alignments","0.02484","97.52 %","89.93 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-manyView Gene Tree","tag-232  (WBGene00044077)Compare Regions (V:9,213,746-9,217,243:-1)View Sequence Alignments","n/a","28.02 %","23.36 %","n/a","n/a","No"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","PACS1  (ENSCJAG00000001648)Compare Regions (NTIC01001113.1:118,250,365-118,423,480:1)View Sequence Alignments","0.02219","98.86 %","99.27 %","100","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","PACS1  (ENSCAFG00000012965)Compare Regions (18:51,054,709-51,196,709:-1)View Sequence Alignments","0.03662","97.30 %","97.20 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","PACS1  (ENSCAFG00020015393)Compare Regions (QKWQ01000195.1:4,711,561-4,852,793:1)View Sequence Alignments","0.03589","97.40 %","97.30 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","PACS1  (ENSCHIG00000022748)Compare Regions (29:44,561,612-44,707,485:1)View Sequence Alignments","0.03183","96.88 %","96.68 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","PACS1  (ENSTSYG00000025742)Compare Regions (KE928947.1:38,449-90,195:-1)View Sequence Alignments","0.01519","99.05 %","86.81 %","50","94.92","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Pacs1  (ENSCCNG00000024504)Compare Regions (MTKA01001235.1:2,158,975-2,305,590:-1)View Sequence Alignments","0.02666","97.92 %","97.61 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","PACS1  (ENSCAPG00000005613)Compare Regions (AVPZ01000367.1:6,845,775-6,883,414:1)View Sequence Alignments","0.09829","87.24 %","78.82 %","100","86.86","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","PACS1  (ENSCPOG00000001408)Compare Regions (DS562897.1:6,850,297-6,888,457:1)View Sequence Alignments","0.02550","97.87 %","85.77 %","100","94.72","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","PACS1  (ENSCCAG00000019155)Compare Regions (KV389528.1:2,232,755-2,417,615:-1)View Sequence Alignments","0.03262","98.96 %","98.86 %","100","100.00","Yes"
