"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","srp54  (ENSAPOG00000011314)Compare Regions (MVNR01002770.1:16,935-25,248:-1)View Sequence Alignments","n/a","95.44 %","95.44 %","0","100.00","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","SRP54  (ENSAMEG00000015544)Compare Regions (GL192957.1:325,852-353,519:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","srp54  (ENSACIG00000022831)Compare Regions (CCOE01000401.1:207,983-210,784:1)View Sequence Alignments","n/a","91.99 %","84.33 %","0","92.16","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","srp54  (ENSAOCG00000019401)Compare Regions (NXFZ01004075.1:31,208-42,418:-1)View Sequence Alignments","n/a","95.44 %","95.44 %","0","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","srp54  (ENSAPEG00000001977)Compare Regions (18:17,669,040-17,682,338:1)View Sequence Alignments","n/a","95.44 %","95.44 %","0","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","srp54  (ENSATEG00000013877)Compare Regions (OOHO01000007.1:211,351-221,334:-1)View Sequence Alignments","n/a","95.83 %","95.83 %","0","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","SRP54  (ENSAPLG00000010125)Compare Regions (5:38,124,961-38,136,110:1)View Sequence Alignments","n/a","93.06 %","93.06 %","75","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000001124Compare Regions (3:51,745,064-51,747,890:1)View Sequence Alignments","n/a","85.44 %","53.57 %","0","n/a","No"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000002103Compare Regions (2:54,574,067-54,588,250:-1)View Sequence Alignments","n/a","93.04 %","92.86 %","100","17.24","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000010631Compare Regions (AAWZ02039108:1,603-9,454:-1)View Sequence Alignments","n/a","89.38 %","76.79 %","0","91.04","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","SRP54  (ENSABRG00000015711)Compare Regions (NXHY01000024.1:8,194,813-8,206,531:-1)View Sequence Alignments","n/a","93.06 %","93.06 %","75","100.00","Yes"
