"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","azin1a  (ENSAPOG00000007545)Compare Regions (MVNR01000181.1:645,909-653,371:-1)View Sequence Alignments","n/a","57.43 %","57.81 %","75","94.23","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","azin1b  (ENSAPOG00000019513)Compare Regions (MVNR01000307.1:469,282-477,476:1)View Sequence Alignments","n/a","53.33 %","51.79 %","25","4.15","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","AZIN1  (ENSAMEG00000014703)Compare Regions (GL192927.1:283,320-294,766:1)View Sequence Alignments","0.12453","96.43 %","96.43 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","azin1a  (ENSACIG00000003639)Compare Regions (CCOE01000690.1:2,048,668-2,052,927:1)View Sequence Alignments","n/a","56.03 %","56.03 %","75","85.09","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","azin1b  (ENSACIG00000011334)Compare Regions (CCOE01000422.1:468,245-471,955:-1)View Sequence Alignments","n/a","53.74 %","51.34 %","25","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","azin1b  (ENSAOCG00000000415)Compare Regions (NXFZ01006273.1:487,299-494,960:1)View Sequence Alignments","n/a","52.87 %","51.34 %","25","2.87","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","azin1a  (ENSAOCG00000010516)Compare Regions (NXFZ01002375.1:1,466,082-1,476,292:-1)View Sequence Alignments","n/a","57.21 %","57.59 %","50","88.53","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","azin1a  (ENSAPEG00000008065)Compare Regions (7:5,254,340-5,264,065:-1)View Sequence Alignments","n/a","56.76 %","57.14 %","50","88.51","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","azin1b  (ENSAPEG00000012782)Compare Regions (17:9,554,771-9,562,242:-1)View Sequence Alignments","n/a","53.10 %","51.56 %","25","4.61","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","azin1b  (ENSATEG00000014436)Compare Regions (OOHO01000017.1:34,260,892-34,267,675:-1)View Sequence Alignments","n/a","51.72 %","50.22 %","25","11.16","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","azin1a  (ENSATEG00000024789)Compare Regions (OOHO01000006.1:40,509,303-40,519,921:1)View Sequence Alignments","n/a","56.76 %","57.14 %","50","88.56","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","AZIN1  (ENSAPLG00000003774)Compare Regions (2:137,483,649-137,509,392:1)View Sequence Alignments","n/a","70.75 %","73.44 %","100","97.92","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","azin1  (ENSACAG00000009207)Compare Regions (4:13,827,205-13,859,491:1)View Sequence Alignments","n/a","75.95 %","76.12 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","AZIN1  (ENSABRG00000008498)Compare Regions (NXHY01000030.1:8,187,159-8,207,068:-1)View Sequence Alignments","n/a","77.11 %","77.46 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","AZIN1  (ENSANAG00000035808)Compare Regions (KZ202652.1:84,500-124,991:1)View Sequence Alignments","0.23990","97.77 %","97.77 %","50","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","AZIN1  (ENSAHAG00000008715)Compare Regions (PTFD01000360.1:598,119-622,010:-1)View Sequence Alignments","n/a","78.79 %","78.79 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","AZIN1  (ENSAOWG00000000413)Compare Regions (PTFC01000140.1:1,612,161-1,636,574:-1)View Sequence Alignments","n/a","78.79 %","78.79 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","AZIN1  (ENSARWG00000017946)Compare Regions (PTFB01000248.1:235,375-259,688:1)View Sequence Alignments","n/a","78.57 %","78.57 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","azin1a  (ENSACLG00000011317)Compare Regions (11:6,343,480-6,356,394:-1)View Sequence Alignments","n/a","56.10 %","56.47 %","50","95.11","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","azin1b  (ENSACLG00000017457)Compare Regions (22:16,523,789-16,528,018:-1)View Sequence Alignments","n/a","53.79 %","52.23 %","25","2.74","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","azin1b  (ENSAMXG00000011357)Compare Regions (23:22,141,394-22,149,696:1)View Sequence Alignments","n/a","57.01 %","55.36 %","25","96.22","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","azin1  (ENSAMXG00000020090)Compare Regions (APWO02000064.1:934,472-954,600:-1)View Sequence Alignments","n/a","55.03 %","54.91 %","50","n/a","Yes"
