"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","stat5a  (ENSAPOG00000000851)Compare Regions (MVNR01000687.1:275,511-332,602:1)View Sequence Alignments","n/a","80.53 %","80.43 %","50","98.77","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","ENSAPOG00000024045Compare Regions (MVNR01001641.1:137,803-143,417:1)View Sequence Alignments","n/a","70.10 %","25.92 %","50","n/a","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","STAT5B  (ENSAMEG00000006061)Compare Regions (GL192892.1:704,532-726,825:-1)View Sequence Alignments","0.20279","81.48 %","81.07 %","100","91.98","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","ENSACIG00000003384Compare Regions (CCOE01000098.1:1,220,564-1,239,986:1)View Sequence Alignments","n/a","77.05 %","69.12 %","50","n/a","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","stat5a  (ENSACIG00000011219)Compare Regions (CCOE01000691.1:3,222,605-3,238,131:-1)View Sequence Alignments","n/a","77.46 %","72.94 %","75","96.57","Yes"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","stat5a  (ENSAOCG00000015645)Compare Regions (NXFZ01003146.1:140,089-154,292:-1)View Sequence Alignments","n/a","80.66 %","80.56 %","50","94.30","Yes"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","ENSAOCG00000016951Compare Regions (NXFZ01006382.1:517,612-535,869:1)View Sequence Alignments","n/a","79.24 %","74.21 %","50","n/a","Yes"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","ENSAPEG00000015501Compare Regions (19:12,236,545-12,256,932:1)View Sequence Alignments","n/a","76.46 %","76.37 %","50","n/a","Yes"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","stat5a  (ENSAPEG00000018536)Compare Regions (14:18,846,304-18,900,511:1)View Sequence Alignments","n/a","80.66 %","80.56 %","50","94.19","Yes"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","stat5a  (ENSATEG00000002082)Compare Regions (OOHO01000019.1:9,230,019-9,277,569:-1)View Sequence Alignments","n/a","75.72 %","80.05 %","75","91.91","Yes"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","ENSATEG00000023186Compare Regions (OOHO01000022.1:856,205-883,342:-1)View Sequence Alignments","n/a","76.21 %","76.11 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000018820Compare Regions (PEDO01004964.1:6-1,173:1)View Sequence Alignments","n/a","89.11 %","29.10 %","25","66.04","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000017951Compare Regions (6:72,573,138-72,675,710:1)View Sequence Alignments","n/a","88.11 %","87.55 %","100","99.86","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000009863Compare Regions (NXHY01000201.1:404,770-418,250:-1)View Sequence Alignments","n/a","79.03 %","80.94 %","75","83.47","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","STAT5B  (ENSANAG00000037240)Compare Regions (KZ201564.1:908,786-942,404:-1)View Sequence Alignments","0.08711","97.92 %","95.55 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000009959Compare Regions (PTFD01000370.1:632,979-638,727:1)View Sequence Alignments","n/a","80.10 %","59.85 %","100","85.57","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000008264Compare Regions (PTFC01000246.1:623,154-639,431:1)View Sequence Alignments","n/a","40.10 %","51.72 %","100","86.06","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000014284Compare Regions (PTFB01000324.1:632,526-638,554:1)View Sequence Alignments","n/a","88.57 %","82.72 %","100","92.63","Yes"
"Eastern happy (Astatotilapia calliptera)","Many-to-manyView Gene Tree","ENSACLG00000000448Compare Regions (8:23,877,665-23,939,170:-1)View Sequence Alignments","n/a","76.08 %","75.98 %","0","3.64","No"
"Eastern happy (Astatotilapia calliptera)","Many-to-manyView Gene Tree","stat5a  (ENSACLG00000002910)Compare Regions (4:8,220,808-8,276,971:-1)View Sequence Alignments","n/a","80.28 %","80.18 %","75","94.40","Yes"
"Mexican tetra (Astyanax mexicanus)","Many-to-manyView Gene Tree","stat5a  (ENSAMXG00000000480)Compare Regions (2:4,919,155-5,083,695:1)View Sequence Alignments","n/a","79.92 %","76.37 %","100","18.59","Yes"
"Mexican tetra (Astyanax mexicanus)","Many-to-manyView Gene Tree","stat5b  (ENSAMXG00000013978)Compare Regions (APWO02000231.1:184,047-202,613:-1)View Sequence Alignments","n/a","75.19 %","75.10 %","50","75.74","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","STAT5B  (ENSBBBG00000010796)Compare Regions (KN264895.1:903,519-929,338:1)View Sequence Alignments","0.05525","92.54 %","86.66 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","STAT5B  (ENSBMUG00000016559)Compare Regions (JH881506.1:473,439-497,572:1)View Sequence Alignments","0.03066","97.20 %","97.20 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","STAT5B  (ENSBTAG00000010125)Compare Regions (19:42,319,170-42,357,910:-1)View Sequence Alignments","0.02769","97.46 %","97.46 %","100","100.00","Yes"
