"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000013505Compare Regions (MVNR01004671.1:2,947-10,316:1)View Sequence Alignments","n/a","33.78 %","33.56 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000016676Compare Regions (MVNR01004533.1:15,088-17,133:-1)View Sequence Alignments","n/a","32.58 %","19.46 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000022375Compare Regions (MVNR01000336.1:515,818-517,136:1)View Sequence Alignments","n/a","32.58 %","19.46 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC24  (ENSAMEG00000006875)Compare Regions (GL192539.1:38,488-54,058:1)View Sequence Alignments","0.26664","89.38 %","67.79 %","50","90.73","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000017766Compare Regions (CCOE01001625.1:628,804-639,378:1)View Sequence Alignments","n/a","31.43 %","29.53 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000015090Compare Regions (NXFZ01001058.1:45,351-50,498:1)View Sequence Alignments","n/a","25.25 %","34.23 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ENSAPEG00000019374Compare Regions (4:30,897,562-30,903,144:-1)View Sequence Alignments","n/a","25.25 %","34.23 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ENSATEG00000003425Compare Regions (OOHO01000020.1:150,027-159,257:-1)View Sequence Alignments","n/a","28.48 %","31.54 %","0","18.42","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC24  (ENSAPLG00000023854)Compare Regions (5:6,852,643-6,886,457:-1)View Sequence Alignments","n/a","64.38 %","63.09 %","100","98.22","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000002152Compare Regions (1:60,350,733-60,371,354:1)View Sequence Alignments","n/a","66.37 %","50.34 %","100","85.43","Yes"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000012697Compare Regions (2:65,822,139-65,822,993:-1)View Sequence Alignments","n/a","56.78 %","44.97 %","0","n/a","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC24  (ENSABRG00000017973)Compare Regions (NXHY01000034.1:4,809,418-4,841,870:-1)View Sequence Alignments","n/a","64.38 %","63.09 %","100","98.54","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC24  (ENSANAG00000030586)Compare Regions (KZ197012.1:6,663,563-6,724,934:1)View Sequence Alignments","0.37074","92.62 %","92.62 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC24  (ENSAHAG00000001370)Compare Regions (PTFD01000157.1:1,667,224-1,705,987:-1)View Sequence Alignments","n/a","65.75 %","64.43 %","50","98.94","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC24  (ENSAOWG00000013570)Compare Regions (PTFC01000157.1:1,138,578-1,179,170:1)View Sequence Alignments","n/a","65.07 %","63.76 %","100","98.51","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC24  (ENSARWG00000018419)Compare Regions (PTFB01000074.1:265,822-307,382:1)View Sequence Alignments","n/a","42.70 %","53.02 %","50","80.30","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ENSACLG00000015477Compare Regions (7:41,719,292-41,728,702:-1)View Sequence Alignments","n/a","25.27 %","30.87 %","0","n/a","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc24  (ENSAMXG00000030900)Compare Regions (24:23,956,346-24,020,668:-1)View Sequence Alignments","n/a","45.33 %","45.64 %","25","30.97","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc24  (ENSAMXG00005018397)Compare Regions (KB871580.1:641,321-675,965:1)View Sequence Alignments","n/a","45.33 %","45.64 %","25","31.04","No"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","ENSBSLG00000011073Compare Regions (6:493,770-497,479:-1)View Sequence Alignments","n/a","23.86 %","31.54 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJC24  (ENSBBBG00000012813)Compare Regions (KN265213.1:5,816,359-5,891,706:1)View Sequence Alignments","0.25513","88.59 %","88.59 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC24  (ENSBIXG00005013259)Compare Regions (15:21,774,856-21,855,121:-1)View Sequence Alignments","0.25513","62.86 %","88.59 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJC24  (ENSBMUG00000007624)Compare Regions (JH880651.1:314,255-390,633:1)View Sequence Alignments","0.24256","88.59 %","88.59 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJC24  (ENSBTAG00000050888)Compare Regions (15:62,144,539-62,220,968:1)View Sequence Alignments","0.40989","45.58 %","65.77 %","100","100.00","No"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC24  (ENSBIXG00000016412)Compare Regions (15:62,227,850-62,308,168:1)View Sequence Alignments","0.25513","62.86 %","88.59 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-2  (WBGene00001020)Compare Regions (IV:11,312,437-11,313,980:-1)View Sequence Alignments","n/a","5.93 %","13.42 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-7  (WBGene00001025)Compare Regions (X:7,194,564-7,198,291:1)View Sequence Alignments","n/a","5.09 %","16.78 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-8  (WBGene00001026)Compare Regions (II:6,594,382-6,598,080:-1)View Sequence Alignments","n/a","3.20 %","17.45 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-11  (WBGene00001029)Compare Regions (IV:6,585,871-6,588,186:1)View Sequence Alignments","n/a","4.92 %","19.46 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-28  (WBGene00001046)Compare Regions (I:2,996,401-3,001,382:1)View Sequence Alignments","n/a","4.86 %","16.11 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","C47A4.1  (WBGene00008122)Compare Regions (IV:13,715,906-13,716,379:-1)View Sequence Alignments","n/a","1.91 %","2.01 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJC24  (ENSCPUG00000017127)Compare Regions (KQ482227.1:1,191,101-1,232,219:1)View Sequence Alignments","n/a","64.38 %","63.09 %","100","87.18","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJC24  (ENSCPGG00000013523)Compare Regions (QJSC01027592.1:1,212,347-1,249,825:1)View Sequence Alignments","n/a","39.71 %","54.36 %","100","76.88","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJC24  (ENSCJAG00000067145)Compare Regions (NTIC01001113.1:92,000,292-92,060,434:1)View Sequence Alignments","0.36054","81.33 %","81.88 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000018333Compare Regions (KI635862.1:11,275,908-11,296,593:-1)View Sequence Alignments","n/a","45.23 %","60.40 %","n/a","53.25","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","DNAJC24  (ENSCAFG00020002081)Compare Regions (QKWQ01000458.1:13,416,499-13,474,577:1)View Sequence Alignments","0.41812","88.59 %","88.59 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","DNAJC24  (ENSCHIG00000013207)Compare Regions (15:20,684,813-20,760,497:-1)View Sequence Alignments","0.26324","86.49 %","85.91 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","DNAJC24  (ENSTSYG00000009243)Compare Regions (KE939428.1:330,263-389,134:-1)View Sequence Alignments","n/a","73.15 %","73.15 %","50","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Dnajc24  (ENSCCNG00000003946)Compare Regions (MTKA01001333.1:29,049-43,354:1)View Sequence Alignments","0.59759","56.63 %","63.09 %","0","90.52","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","DNAJC24  (ENSCAPG00000007363)Compare Regions (AVPZ01000800.1:6,614,602-6,644,504:1)View Sequence Alignments","n/a","75.00 %","74.50 %","100","99.58","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","DNAJC24  (ENSCPOG00000005159)Compare Regions (DS562936.1:6,616,896-6,647,965:1)View Sequence Alignments","n/a","75.00 %","74.50 %","100","99.58","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","DNAJC24  (ENSCCAG00000022237)Compare Regions (KV389621.1:3,334,627-3,392,249:1)View Sequence Alignments","0.34027","91.95 %","91.95 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","DNAJC24  (ENSCATG00000038226)Compare Regions (KQ012961.1:3,373,992-3,433,678:1)View Sequence Alignments","0.22938","84.00 %","84.56 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","DNAJC24  (ENSCABG00000018561)Compare Regions (PKMU01008833.1:600,969-640,613:1)View Sequence Alignments","n/a","69.39 %","45.64 %","50","79.11","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","DNAJC24  (ENSCLAG00000001222)Compare Regions (JH721936.1:9,743,736-9,777,164:1)View Sequence Alignments","n/a","68.24 %","67.79 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","DNAJC24  (ENSCSAG00000005245)Compare Regions (1:33,756,137-33,813,364:-1)View Sequence Alignments","0.31785","82.67 %","83.22 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","DNAJC24  (ENSCHOG00000003369)Compare Regions (GeneScaffold_6298:21,641-50,213:1)View Sequence Alignments","n/a","84.82 %","63.76 %","0","90.03","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","DNAJC24  (ENSCPBG00000011734)Compare Regions (4:15,005,175-15,065,793:1)View Sequence Alignments","n/a","73.29 %","71.81 %","100","95.22","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000009361Compare Regions (1:263,518-274,441:1)View Sequence Alignments","n/a","4.79 %","16.11 %","n/a","n/a","No"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000016768Compare Regions (HT000101.1:339,753-345,134:-1)View Sequence Alignments","n/a","6.28 %","18.12 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000001321Compare Regions (reftig_30:133,858-146,791:1)View Sequence Alignments","n/a","5.19 %","14.77 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000008354Compare Regions (reftig_77:3,033,632-3,037,823:-1)View Sequence Alignments","n/a","14.57 %","14.77 %","n/a","n/a","No"
