"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","DNAJA4  (ENSAPOG00000006506)Compare Regions (MVNR01000007.1:1,047,982-1,053,274:1)View Sequence Alignments","n/a","68.18 %","63.38 %","50","96.10","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJA4  (ENSAMEG00000012576)Compare Regions (GL192987.1:782,039-793,522:1)View Sequence Alignments","0.08824","90.55 %","85.45 %","100","98.24","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","DNAJA4  (ENSACIG00000002214)Compare Regions (CCOE01000477.1:2,478,221-2,482,696:-1)View Sequence Alignments","n/a","74.04 %","63.62 %","50","80.65","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","DNAJA4  (ENSAOCG00000005567)Compare Regions (NXFZ01003694.1:80,372-84,788:-1)View Sequence Alignments","n/a","68.01 %","63.38 %","50","96.11","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","DNAJA4  (ENSAPEG00000019440)Compare Regions (4:13,027,834-13,033,393:-1)View Sequence Alignments","n/a","68.26 %","63.62 %","50","96.11","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","DNAJA4  (ENSATEG00000007633)Compare Regions (OOHO01000020.1:14,149,435-14,152,336:-1)View Sequence Alignments","n/a","72.41 %","67.14 %","25","96.26","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJA4  (ENSAPLG00000001467)Compare Regions (11:7,784,004-7,788,118:1)View Sequence Alignments","n/a","73.89 %","66.43 %","100","86.78","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJA4  (ENSACAG00000006016)Compare Regions (GL343486.1:80,976-92,919:-1)View Sequence Alignments","n/a","78.20 %","73.24 %","75","96.79","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJA4  (ENSABRG00000005135)Compare Regions (NXHY01000022.1:2,781,854-2,786,964:-1)View Sequence Alignments","n/a","80.60 %","75.12 %","100","97.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJA4  (ENSANAG00000031922)Compare Regions (KZ207305.1:3,385,944-3,402,872:1)View Sequence Alignments","0.25394","93.66 %","93.66 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJA4  (ENSAHAG00000002865)Compare Regions (PTFD01000229.1:499,386-504,887:-1)View Sequence Alignments","n/a","78.03 %","72.54 %","100","86.52","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJA4  (ENSAOWG00000014687)Compare Regions (PTFC01000242.1:495,201-502,564:-1)View Sequence Alignments","n/a","75.93 %","67.37 %","100","88.54","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000014630Compare Regions (PTFB01000028.1:4,624,418-4,625,636:-1)View Sequence Alignments","n/a","74.73 %","31.92 %","75","71.89","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000014631Compare Regions (PTFB01000028.1:4,625,684-4,629,512:-1)View Sequence Alignments","n/a","79.58 %","26.53 %","75","66.54","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","DNAJA4  (ENSACLG00000018191)Compare Regions (7:55,103,676-55,108,562:1)View Sequence Alignments","n/a","71.39 %","66.20 %","50","96.08","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","DNAJA4  (ENSAMXG00000000320)Compare Regions (8:16,462,425-16,466,345:1)View Sequence Alignments","n/a","69.42 %","65.02 %","50","84.74","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","DNAJA4  (ENSAMXG00005016015)Compare Regions (KB882100.1:50,929-55,644:1)View Sequence Alignments","n/a","68.91 %","65.02 %","50","84.37","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","DNAJA4  (ENSBSLG00000010841)Compare Regions (6:12,492,258-12,494,902:-1)View Sequence Alignments","n/a","72.66 %","67.37 %","25","96.26","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJA4  (ENSBBBG00000010573)Compare Regions (KN264896.1:5,585,862-5,602,228:1)View Sequence Alignments","0.14060","71.96 %","91.55 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJA4  (ENSBIXG00005012657)Compare Regions (21:30,707,013-30,723,949:1)View Sequence Alignments","0.10809","72.86 %","93.90 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJA4  (ENSBMUG00000007398)Compare Regions (JH882718.1:155,288-169,530:-1)View Sequence Alignments","0.26423","79.27 %","76.29 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJA4  (ENSBTAG00000015942)Compare Regions (21:30,652,951-30,669,870:1)View Sequence Alignments","0.10664","72.86 %","93.90 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJA4  (ENSBIXG00000013197)Compare Regions (21:30,112,633-30,129,569:1)View Sequence Alignments","0.10835","72.86 %","93.90 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJA4  (ENSCPUG00000000007)Compare Regions (KQ482181.1:1,559,562-1,565,126:-1)View Sequence Alignments","n/a","79.90 %","74.65 %","100","97.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJA4  (ENSCPGG00000018721)Compare Regions (QJSC01020465.1:522,935-527,354:1)View Sequence Alignments","n/a","74.90 %","44.84 %","100","80.72","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJA4  (ENSCJAG00000010194)Compare Regions (NTIC01038834.1:110,338,596-110,354,075:1)View Sequence Alignments","0.57456","72.27 %","80.75 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000018513Compare Regions (KI635910.1:822,130-833,733:1)View Sequence Alignments","n/a","60.31 %","55.63 %","n/a","17.19","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","DNAJA4  (ENSCAFG00000014214)Compare Regions (3:58,342,874-58,401,276:1)View Sequence Alignments","0.11219","79.96 %","89.91 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","DNAJA4  (ENSCAFG00020015153)Compare Regions (QKWQ01000898.1:33,660,370-33,671,917:-1)View Sequence Alignments","0.05437","94.60 %","94.60 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","DNAJA4  (ENSCHIG00000024271)Compare Regions (21:30,261,299-30,276,167:1)View Sequence Alignments","0.12312","78.46 %","93.19 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000008600Compare Regions (KE936379.1:382,592-400,008:-1)View Sequence Alignments","0.24604","81.62 %","78.17 %","50","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000034803Compare Regions (KE941979.1:826,554-827,131:-1)View Sequence Alignments","n/a","78.03 %","31.69 %","0","n/a","No"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Dnaja4  (ENSCCNG00000027930)Compare Regions (MTKA01000666.1:210,710-224,686:1)View Sequence Alignments","0.06945","94.95 %","88.26 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","DNAJA4  (ENSCAPG00000008314)Compare Regions (AVPZ01000988.1:1,954,470-1,961,461:1)View Sequence Alignments","0.13035","83.90 %","63.62 %","100","90.28","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","DNAJA4  (ENSCPOG00000001571)Compare Regions (DS562953.1:1,952,227-1,964,845:1)View Sequence Alignments","0.09412","87.66 %","81.69 %","100","98.63","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","DNAJA4  (ENSCCAG00000035377)Compare Regions (KV390163.1:550,947-568,396:-1)View Sequence Alignments","0.18168","94.42 %","95.31 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","DNAJA4  (ENSCATG00000027950)Compare Regions (KQ009536.1:10,381,888-10,400,044:-1)View Sequence Alignments","0.22614","97.65 %","97.65 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","DNAJA4  (ENSCABG00000002319)Compare Regions (PKMU01006811.1:564,477-573,139:1)View Sequence Alignments","n/a","82.12 %","76.53 %","75","79.47","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","DNAJA4  (ENSCLAG00000009345)Compare Regions (JH721910.1:757,485-771,033:1)View Sequence Alignments","0.08530","89.17 %","83.10 %","100","98.96","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","DNAJA4  (ENSCSAG00000014879)Compare Regions (26:5,056,668-5,072,459:-1)View Sequence Alignments","0.20408","97.65 %","97.65 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","DNAJA4  (ENSCHOG00000002839)Compare Regions (GeneScaffold_4023:11,161-25,701:1)View Sequence Alignments","n/a","85.21 %","79.81 %","25","95.28","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","DNAJA4  (ENSCPBG00000024241)Compare Regions (KK083162.1:486,891-496,355:1)View Sequence Alignments","n/a","80.81 %","75.12 %","100","96.70","Yes"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000003847Compare Regions (reftig_35:634,966-640,598:-1)View Sequence Alignments","n/a","60.55 %","57.28 %","n/a","66.04","Yes"
"Atlantic herring (Clupea harengus)","1-to-1View Gene Tree","DNAJA4  (ENSCHAG00000009400)Compare Regions (3:18,556,418-18,571,295:1)View Sequence Alignments","n/a","60.79 %","64.79 %","25","90.20","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","DNAJA4  (ENSCANG00000001654)Compare Regions (KN980185.1:4,605,434-4,626,977:-1)View Sequence Alignments","0.34991","96.79 %","92.02 %","75","99.81","Yes"
"Channel bull blenny (Cottoperca gobio)","1-to-1View Gene Tree","DNAJA4  (ENSCGOG00000005473)Compare Regions (6:16,898,422-16,904,550:-1)View Sequence Alignments","n/a","69.87 %","64.79 %","50","96.17","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","DNAJA4  (ENSCJPG00005008062)Compare Regions (10:2,949,078-2,953,867:-1)View Sequence Alignments","n/a","81.41 %","76.06 %","100","96.99","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Dnaja4  (ENSCGRG00001018876)Compare Regions (scaffold_5:65,698,645-65,715,787:-1)View Sequence Alignments","0.05901","94.71 %","88.26 %","100","100.00","Yes"
