"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","hyou1  (ENSAPOG00000004399)Compare Regions (MVNR01000327.1:91,443-108,374:1)View Sequence Alignments","n/a","64.88 %","61.76 %","25","77.32","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HYOU1  (ENSAMEG00000000044)Compare Regions (GL194256.1:134,280-143,480:1)View Sequence Alignments","0.09174","92.38 %","92.29 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hyou1  (ENSACIG00000018970)Compare Regions (CCOE01001166.1:56,733-80,076:1)View Sequence Alignments","n/a","66.06 %","61.36 %","25","81.92","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hyou1  (ENSAOCG00000020362)Compare Regions (NXFZ01002868.1:28,940-47,564:-1)View Sequence Alignments","n/a","65.21 %","64.36 %","25","79.89","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hyou1  (ENSAPEG00000014522)Compare Regions (15:27,278,299-27,296,965:1)View Sequence Alignments","n/a","65.21 %","64.36 %","0","79.86","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hyou1  (ENSATEG00000016087)Compare Regions (OOHO01000006.1:926,673-939,343:1)View Sequence Alignments","n/a","64.33 %","63.36 %","25","78.78","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HYOU1  (ENSAPLG00000006043)Compare Regions (25:5,693,275-5,706,722:-1)View Sequence Alignments","n/a","68.76 %","68.07 %","50","84.33","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HYOU1  (ENSACAG00000014089)Compare Regions (GL344273.1:37,855-48,368:-1)View Sequence Alignments","n/a","68.46 %","68.67 %","50","92.98","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HYOU1  (ENSANAG00000029705)Compare Regions (KZ199729.1:9,168,832-9,179,425:-1)View Sequence Alignments","0.10904","97.60 %","97.60 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HYOU1  (ENSAHAG00000004626)Compare Regions (PTFD01000046.1:2,943,192-2,958,147:1)View Sequence Alignments","n/a","67.29 %","64.66 %","50","85.65","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HYOU1  (ENSAOWG00000010142)Compare Regions (PTFC01000155.1:1,643,492-1,659,226:1)View Sequence Alignments","n/a","70.47 %","68.57 %","50","87.82","Yes"
