"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","trap1  (ENSAPOG00000018340)Compare Regions (MVNR01000222.1:241,062-261,074:-1)View Sequence Alignments","n/a","75.14 %","76.85 %","50","89.26","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TRAP1  (ENSAMEG00000010749)Compare Regions (GL193204.1:428,385-450,411:-1)View Sequence Alignments","0.08404","86.02 %","86.51 %","100","98.29","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","trap1  (ENSACIG00000015903)Compare Regions (CCOE01001229.1:1,098,930-1,108,728:1)View Sequence Alignments","n/a","74.06 %","75.85 %","50","87.56","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","trap1  (ENSAOCG00000007373)Compare Regions (NXFZ01003898.1:144,657-163,986:1)View Sequence Alignments","n/a","75.14 %","76.85 %","50","92.60","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","trap1  (ENSAPEG00000007187)Compare Regions (14:769,004-788,417:1)View Sequence Alignments","n/a","72.10 %","76.70 %","50","90.86","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","trap1  (ENSATEG00000024326)Compare Regions (OOHO01000019.1:13,672,901-13,678,915:1)View Sequence Alignments","n/a","74.69 %","76.28 %","50","87.65","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TRAP1  (ENSAPLG00000016060)Compare Regions (15:11,249,632-11,268,120:-1)View Sequence Alignments","n/a","80.97 %","73.15 %","75","91.21","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TRAP1  (ENSACAG00000012701)Compare Regions (GL343507.1:520,668-529,369:-1)View Sequence Alignments","n/a","73.74 %","70.60 %","25","85.90","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TRAP1  (ENSABRG00000022845)Compare Regions (NXHY01000062.1:2,470,607-2,494,039:-1)View Sequence Alignments","n/a","80.54 %","81.11 %","75","95.73","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TRAP1  (ENSANAG00000022644)Compare Regions (KZ205780.1:980,950-1,049,334:1)View Sequence Alignments","0.11186","94.18 %","94.18 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","TRAP1  (ENSAHAG00000009210)Compare Regions (PTFD01000517.1:326,551-352,164:1)View Sequence Alignments","n/a","80.82 %","80.82 %","75","92.57","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","TRAP1  (ENSAOWG00000013242)Compare Regions (PTFC01000345.1:927,261-953,868:1)View Sequence Alignments","n/a","79.89 %","80.68 %","75","92.12","Yes"
