"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","gak  (ENSAPOG00000006511)Compare Regions (MVNR01000108.1:64,430-91,474:-1)View Sequence Alignments","n/a","61.67 %","61.86 %","0","74.49","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","GAK  (ENSAMEG00000016761)Compare Regions (GL193145.1:226,322-271,515:-1)View Sequence Alignments","0.10995","83.15 %","79.79 %","100","98.53","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","gak  (ENSACIG00000003336)Compare Regions (CCOE01001182.1:658,374-684,400:1)View Sequence Alignments","n/a","59.94 %","60.49 %","0","74.37","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","gak  (ENSAOCG00000012815)Compare Regions (NXFZ01006357.1:91,871-118,969:1)View Sequence Alignments","n/a","61.37 %","61.56 %","0","74.78","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","gak  (ENSAPEG00000013450)Compare Regions (5:37,260,422-37,281,638:1)View Sequence Alignments","n/a","60.29 %","56.98 %","0","70.21","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","gak  (ENSATEG00000023302)Compare Regions (OOHO01000012.1:18,783,463-18,797,567:-1)View Sequence Alignments","n/a","61.50 %","58.96 %","0","66.60","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","GAK  (ENSAPLG00000009451)Compare Regions (Z:53,098,780-53,166,800:1)View Sequence Alignments","n/a","65.17 %","64.38 %","25","79.07","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","GAK  (ENSACAG00000001376)Compare Regions (GL343201.1:538,281-619,234:-1)View Sequence Alignments","n/a","64.23 %","61.10 %","25","72.49","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","GAK  (ENSABRG00000012452)Compare Regions (NXHY01000094.1:2,555,758-2,628,695:1)View Sequence Alignments","n/a","65.07 %","65.37 %","25","76.88","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","GAK  (ENSANAG00000016011)Compare Regions (KZ197641.1:240,911-335,349:-1)View Sequence Alignments","0.10439","93.90 %","93.90 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","GAK  (ENSAHAG00000007554)Compare Regions (PTFD01000149.1:1,685,103-1,764,414:1)View Sequence Alignments","n/a","65.45 %","65.75 %","25","85.30","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","GAK  (ENSAOWG00000017209)Compare Regions (PTFC01000118.1:1,692,477-1,758,224:1)View Sequence Alignments","n/a","65.44 %","64.00 %","25","83.24","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","GAK  (ENSARWG00000006827)Compare Regions (PTFB01000114.1:486,879-566,563:-1)View Sequence Alignments","n/a","65.53 %","65.83 %","25","85.31","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","gak  (ENSACLG00000019086)Compare Regions (12:27,950,588-27,974,757:-1)View Sequence Alignments","n/a","61.12 %","61.40 %","0","72.28","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","gak  (ENSAMXG00000032746)Compare Regions (2:26,738,021-26,767,889:-1)View Sequence Alignments","n/a","62.61 %","61.94 %","0","77.24","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","gak  (ENSBSLG00000006895)Compare Regions (9:26,930,905-26,944,732:-1)View Sequence Alignments","n/a","61.02 %","61.25 %","0","76.67","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000015756Compare Regions (KN246458.1:44,997-53,464:-1)View Sequence Alignments","n/a","88.19 %","17.09 %","0","61.30","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000015788Compare Regions (KN246458.1:35,863-44,026:-1)View Sequence Alignments","n/a","72.35 %","21.36 %","0","71.16","No"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","GAK  (ENSBIXG00005008079)Compare Regions (6:116,854,287-116,903,094:1)View Sequence Alignments","n/a","75.38 %","78.49 %","100","99.88","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","GAK  (ENSBMUG00000025376)Compare Regions (JH880544.1:453,929-491,416:1)View Sequence Alignments","n/a","77.72 %","73.46 %","100","97.50","Yes"
