"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","hspe1  (ENSAPOG00000017093)Compare Regions (MVNR01003526.1:18,812-24,002:-1)View Sequence Alignments","n/a","46.84 %","72.55 %","50","89.88","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000018762Compare Regions (GL192363.1:2,709,716-2,710,015:-1)View Sequence Alignments","0.46986","77.78 %","75.49 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000019187Compare Regions (GL193133.1:197,755-198,006:1)View Sequence Alignments","0.26887","86.90 %","71.57 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hspe1  (ENSACIG00000020132)Compare Regions (CCOE01000203.1:9,602-13,961:1)View Sequence Alignments","n/a","86.87 %","84.31 %","50","98.09","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hspe1  (ENSAOCG00000004377)Compare Regions (NXFZ01004165.1:122,542-126,388:1)View Sequence Alignments","n/a","86.87 %","84.31 %","100","91.61","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hspe1  (ENSAPEG00000013089)Compare Regions (12:1,006,226-1,010,121:1)View Sequence Alignments","n/a","86.87 %","84.31 %","100","91.60","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","HSPE1 (1 of many)  (ENSATEG00000020349)Compare Regions (OOHO01000008.1:3,690,394-3,693,623:-1)View Sequence Alignments","n/a","90.62 %","85.29 %","75","98.17","Yes"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","hspe1  (ENSATEG00000020396)Compare Regions (OOHO01000008.1:3,752,941-3,756,098:-1)View Sequence Alignments","n/a","87.88 %","85.29 %","75","n/a","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPE1  (ENSACAG00000009482)Compare Regions (GL343436.1:676,964-685,290:-1)View Sequence Alignments","n/a","90.20 %","90.20 %","75","91.92","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPE1  (ENSABRG00000008221)Compare Regions (NXHY01000019.1:938,999-942,791:-1)View Sequence Alignments","n/a","77.88 %","86.27 %","75","94.49","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","ENSANAG00000006107Compare Regions (KZ201810.1:6,406,536-6,406,844:-1)View Sequence Alignments","0.35115","97.06 %","97.06 %","0","n/a","No"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPE1  (ENSAHAG00000005494)Compare Regions (PTFD01000166.1:130,727-133,076:-1)View Sequence Alignments","n/a","90.20 %","90.20 %","75","99.09","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPE1  (ENSAOWG00000014356)Compare Regions (PTFC01000241.1:130,678-136,717:-1)View Sequence Alignments","n/a","38.24 %","89.22 %","75","71.92","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPE1  (ENSARWG00000011585)Compare Regions (PTFB01000560.1:303,106-305,454:1)View Sequence Alignments","n/a","90.20 %","90.20 %","100","99.09","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","hspe1  (ENSACLG00000023654)Compare Regions (16:10,411,826-10,416,813:1)View Sequence Alignments","n/a","63.04 %","85.29 %","75","82.04","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hspe1  (ENSAMXG00000002204)Compare Regions (19:34,920,884-34,924,796:1)View Sequence Alignments","n/a","35.29 %","82.35 %","75","69.18","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","hspe1  (ENSAMXG00005000896)Compare Regions (KB871578.1:2,930,435-2,933,867:-1)View Sequence Alignments","n/a","35.71 %","83.33 %","75","69.66","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","hspe1  (ENSBSLG00000024590)Compare Regions (21:2,313,487-2,314,330:-1)View Sequence Alignments","n/a","75.00 %","82.35 %","75","90.56","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPE1  (ENSBMUG00000010011)Compare Regions (JH881022.1:711,088-713,558:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","Y22D7AL.10  (WBGene00021248)Compare Regions (III:1,617,151-1,618,954:-1)View Sequence Alignments","n/a","58.33 %","61.76 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","HSPE1  (ENSCPUG00000008318)Compare Regions (KQ482305.1:17,171,990-17,176,400:-1)View Sequence Alignments","n/a","33.82 %","90.20 %","75","70.55","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","HSPE1  (ENSCPGG00000011232)Compare Regions (QJSC01028970.1:2,581,503-2,585,741:-1)View Sequence Alignments","n/a","91.18 %","91.18 %","75","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","ENSCJAG00000060686Compare Regions (NTIC01022223.1:47,870,806-47,871,114:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","0","n/a","No"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","hspe1  (ENSCMIG00000012789)Compare Regions (KI635930.1:993,007-1,003,762:1)View Sequence Alignments","n/a","75.49 %","75.49 %","n/a","99.09","Yes"
