"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajc8  (ENSAPOG00000000170)Compare Regions (MVNR01000393.1:209,415-216,933:1)View Sequence Alignments","n/a","83.60 %","82.61 %","0","72.88","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC8  (ENSAMEG00000011231)Compare Regions (GL192357.1:3,792,052-3,815,822:-1)View Sequence Alignments","0.02288","98.42 %","98.42 %","100","100.00","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajc8  (ENSAOCG00000023925)Compare Regions (NXFZ01002388.1:674,302-679,079:1)View Sequence Alignments","n/a","83.60 %","82.61 %","0","80.64","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajc8  (ENSAPEG00000009128)Compare Regions (17:6,523,138-6,529,426:-1)View Sequence Alignments","n/a","83.60 %","82.61 %","0","80.51","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajc8  (ENSATEG00000008750)Compare Regions (OOHO01000017.1:31,161,037-31,165,144:1)View Sequence Alignments","n/a","83.20 %","82.21 %","0","80.62","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC8  (ENSAPLG00000003576)Compare Regions (24:211,818-406,228:1)View Sequence Alignments","n/a","87.01 %","87.35 %","50","89.71","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC8  (ENSACAG00000017628)Compare Regions (GL343743.1:161,823-172,544:-1)View Sequence Alignments","n/a","91.20 %","90.12 %","75","90.46","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC8  (ENSABRG00000008806)Compare Regions (NXHY01000108.1:345,952-359,985:1)View Sequence Alignments","n/a","45.28 %","92.89 %","50","75.91","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC8  (ENSANAG00000033952)Compare Regions (KZ207330.1:14,351,348-14,399,914:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","97.11","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC8  (ENSAHAG00000008246)Compare Regions (PTFD01000435.1:394,423-407,130:-1)View Sequence Alignments","n/a","90.24 %","87.75 %","50","91.47","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC8  (ENSAOWG00000010126)Compare Regions (PTFC01000440.1:413,674-426,440:1)View Sequence Alignments","n/a","90.24 %","87.75 %","50","91.47","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC8  (ENSARWG00000002640)Compare Regions (PTFB01000044.1:3,493,414-3,506,211:-1)View Sequence Alignments","n/a","90.65 %","88.14 %","50","91.43","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc8  (ENSAMXG00000029561)Compare Regions (8:4,943,253-4,954,224:1)View Sequence Alignments","n/a","84.46 %","83.79 %","0","79.89","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc8  (ENSAMXG00005003086)Compare Regions (KB872245.1:187,926-212,477:1)View Sequence Alignments","n/a","78.38 %","80.24 %","0","77.47","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","dnajc8  (ENSBSLG00000016525)Compare Regions (11:11,877,173-11,880,537:-1)View Sequence Alignments","n/a","80.31 %","80.63 %","0","89.95","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJC8  (ENSBBBG00000001607)Compare Regions (KN265201.1:10,354,168-10,378,221:-1)View Sequence Alignments","0.02076","98.02 %","98.02 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC8  (ENSBIXG00005010254)Compare Regions (2:124,787,951-124,815,296:1)View Sequence Alignments","0.02005","98.81 %","98.81 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJC8  (ENSBMUG00000017600)Compare Regions (JH881135.1:2,917,646-2,941,655:-1)View Sequence Alignments","0.04150","97.63 %","97.63 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","DNAJC8  (ENSBTAG00000018385)Compare Regions (2:125,150,751-125,171,158:1)View Sequence Alignments","0.23921","78.57 %","73.91 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","ENSBTAG00000053402Compare Regions (19:27,809,584-27,812,096:-1)View Sequence Alignments","n/a","68.94 %","35.97 %","0","n/a","No"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJC8  (ENSBIXG00000020850)Compare Regions (2:11,081,189-11,257,837:-1)View Sequence Alignments","0.02012","98.81 %","98.81 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","dnj-30  (WBGene00001048)Compare Regions (I:2,718,027-2,721,475:-1)View Sequence Alignments","n/a","46.64 %","43.87 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJC8  (ENSCPUG00000014215)Compare Regions (KQ482225.1:1,596,747-1,610,248:-1)View Sequence Alignments","n/a","89.13 %","81.03 %","50","90.55","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJC8  (ENSCPGG00000001802)Compare Regions (QJSC01027991.1:345,596-358,907:1)View Sequence Alignments","n/a","66.57 %","92.89 %","50","87.57","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","ENSCJAG00000003660Compare Regions (NTIC01004446.1:18,701,912-18,702,762:-1)View Sequence Alignments","0.02028","98.82 %","99.21 %","0","n/a","No"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000016318Compare Regions (KI635890.1:883,365-897,546:-1)View Sequence Alignments","n/a","76.65 %","77.87 %","n/a","88.38","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","DNAJC8  (ENSCAFG00000011885)Compare Regions (2:72,193,818-72,218,958:1)View Sequence Alignments","0.18817","76.57 %","86.56 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","DNAJC8  (ENSCAFG00020023488)Compare Regions (QKWQ01000243.1:11,856,112-11,880,503:-1)View Sequence Alignments","0.23725","86.96 %","86.96 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","ENSCHIG00000010380Compare Regions (4:25,413,108-25,414,058:-1)View Sequence Alignments","0.25011","81.64 %","66.80 %","0","n/a","No"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","DNAJC8  (ENSTSYG00000007057)Compare Regions (KE936449.1:324-32,253:-1)View Sequence Alignments","0.00712","99.60 %","99.60 %","25","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","DNAJC8  (ENSCCNG00000026541)Compare Regions (MTKA01000340.1:85,934-107,336:1)View Sequence Alignments","0.01799","98.81 %","98.81 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","DNAJC8  (ENSCAPG00000000837)Compare Regions (AVPZ01000178.1:8,155,850-8,177,578:1)View Sequence Alignments","0.01236","96.19 %","89.72 %","100","95.90","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","DNAJC8  (ENSCPOG00000014652)Compare Regions (DS562880.1:8,158,814-8,183,718:1)View Sequence Alignments","0.00744","99.21 %","99.21 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","DNAJC8  (ENSCCAG00000026898)Compare Regions (KV389513.1:6,000,848-6,037,650:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-manyView Gene Tree","ENSCATG00000034484Compare Regions (KQ009832.1:889,839-893,757:1)View Sequence Alignments","0.77373","83.53 %","84.19 %","0","n/a","No"
"Sooty mangabey (Cercocebus atys)","1-to-manyView Gene Tree","ENSCATG00000040971Compare Regions (KQ012719.1:9,271,917-9,272,767:1)View Sequence Alignments","0.61648","91.81 %","84.19 %","0","n/a","No"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","DNAJC8  (ENSCABG00000015934)Compare Regions (PKMU01006234.1:245,715-261,806:1)View Sequence Alignments","n/a","94.80 %","93.68 %","50","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","DNAJC8  (ENSCLAG00000007390)Compare Regions (JH721912.1:7,346,947-7,370,420:-1)View Sequence Alignments","0.00858","99.21 %","99.21 %","100","100.00","Yes"
