"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000009303Compare Regions (MVNR01009160.1:140-6,844:-1)View Sequence Alignments","n/a","76.99 %","72.43 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hspd1 (1 of many)  (ENSAPOG00000011976)Compare Regions (MVNR01002130.1:404-5,527:1)View Sequence Alignments","n/a","79.08 %","71.90 %","50","n/a","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hspd1 (1 of many)  (ENSAPOG00000016828)Compare Regions (MVNR01003526.1:26,468-36,869:1)View Sequence Alignments","n/a","81.77 %","86.91 %","50","93.14","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","ENSAMEG00000009922Compare Regions (GL193149.1:44,375-45,850:-1)View Sequence Alignments","n/a","71.67 %","30.02 %","0","n/a","No"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000009572Compare Regions (CCOE01004341.1:762-1,668:-1)View Sequence Alignments","n/a","52.54 %","16.23 %","0","n/a","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hspd1  (ENSAOCG00000004404)Compare Regions (NXFZ01004165.1:113,892-122,185:-1)View Sequence Alignments","n/a","81.64 %","86.91 %","100","97.20","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hspd1  (ENSAPEG00000013053)Compare Regions (12:996,990-1,006,216:-1)View Sequence Alignments","n/a","81.64 %","86.91 %","100","97.20","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hspd1  (ENSATEG00000020400)Compare Regions (OOHO01000008.1:3,756,676-3,763,661:1)View Sequence Alignments","n/a","86.09 %","86.39 %","75","99.97","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPD1  (ENSAPLG00000027317)Compare Regions (PEDO01011564.1:341-5,144:1)View Sequence Alignments","n/a","80.54 %","26.00 %","0","59.52","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPD1  (ENSACAG00000009505)Compare Regions (GL343436.1:690,520-708,494:1)View Sequence Alignments","n/a","79.76 %","94.24 %","100","92.54","Yes"
