"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Algerian mouse (Mus spretus)","1-to-1View Gene Tree","Hspb8  (MGP_SPRETEiJ_G0028636)Compare Regions (5:115,322,001-115,339,270:-1)View Sequence Alignments","0.05002","92.86 %","92.86 %","100","100.00","Yes"
"Alpaca (Vicugna pacos)","1-to-1View Gene Tree","HSPB8  (ENSVPAG00000007938)Compare Regions (GeneScaffold_1663:478,727-485,556:1)View Sequence Alignments","0.12066","87.41 %","63.78 %","25","88.13","Yes"
"Alpine marmot (Marmota marmota marmota)","1-to-1View Gene Tree","HSPB8  (ENSMMMG00000021377)Compare Regions (CZRN01000102.1:1,465,945-1,476,634:-1)View Sequence Alignments","0.03704","95.41 %","95.41 %","100","100.00","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPB8  (ENSBBBG00000015558)Compare Regions (KN264875.1:9,363,425-9,375,372:-1)View Sequence Alignments","0.04401","95.92 %","95.92 %","75","100.00","Yes"
"American black bear (Ursus americanus)","1-to-1View Gene Tree","HSPB8  (ENSUAMG00000013736)Compare Regions (LZNR01000491.1:34,186-45,898:1)View Sequence Alignments","0.08056","92.35 %","92.35 %","50","100.00","Yes"
"American mink (Neovison vison)","1-to-1View Gene Tree","HSPB8  (ENSNVIG00000013622)Compare Regions (FNWR01000070.1:1,626,088-1,639,290:-1)View Sequence Alignments","0.06979","92.82 %","92.35 %","100","100.00","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","HSPB8  (ENSCANG00000030648)Compare Regions (KN985755.1:7,554,307-7,572,277:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Arctic ground squirrel (Urocitellus parryii)","1-to-1View Gene Tree","HSPB8  (ENSUPAG00010017480)Compare Regions (QVIC01000291.1:1,550,852-1,560,725:-1)View Sequence Alignments","0.03643","94.90 %","94.90 %","100","100.00","Yes"
"Black snub-nosed monkey (Rhinopithecus bieti)","1-to-1View Gene Tree","HSPB8  (ENSRBIG00000028032)Compare Regions (MCGX01004138.1:1,146,132-1,164,298:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","75","100.00","Yes"
"Bolivian squirrel monkey (Saimiri boliviensis boliviensis)","1-to-1View Gene Tree","HSPB8  (ENSSBOG00000022568)Compare Regions (JH378153.1:4,384,413-4,402,935:-1)View Sequence Alignments","0.02299","99.49 %","99.49 %","100","100.00","Yes"
"Bonobo (Pan paniscus)","1-to-1View Gene Tree","HSPB8  (ENSPPAG00000032859)Compare Regions (12:120,136,986-120,153,102:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","HSPB8  (ENSCAPG00000004104)Compare Regions (AVPZ01000445.1:4,382,244-4,394,508:1)View Sequence Alignments","0.07602","92.93 %","87.24 %","100","95.23","Yes"
"Bushbaby (Otolemur garnettii)","1-to-1View Gene Tree","HSPB8  (ENSOGAG00000001094)Compare Regions (GL873557.1:9,383,608-9,396,370:-1)View Sequence Alignments","0.07250","95.41 %","95.41 %","100","100.00","Yes"
