"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnajc14  (ENSAPOG00000009320)Compare Regions (MVNR01002143.1:68,502-73,682:-1)View Sequence Alignments","n/a","37.69 %","35.76 %","0","39.99","No"
"Panda (Ailuropoda melanoleuca)","1-to-manyView Gene Tree","ENSAMEG00000003053Compare Regions (GL192457.1:4,940-11,104:-1)View Sequence Alignments","0.23658","90.91 %","91.17 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","ENSACIG00000022678Compare Regions (CCOE01001131.1:112,092-113,569:1)View Sequence Alignments","n/a","75.00 %","8.12 %","25","53.84","No"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajc14  (ENSACIG00000022683)Compare Regions (CCOE01001131.1:113,915-115,425:1)View Sequence Alignments","n/a","58.90 %","18.38 %","25","39.06","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnajc14  (ENSAOCG00000018298)Compare Regions (NXFZ01003486.1:149,084-152,602:-1)View Sequence Alignments","n/a","37.84 %","35.90 %","0","40.66","No"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnajc14  (ENSAPEG00000008242)Compare Regions (6:27,812,837-27,818,549:-1)View Sequence Alignments","n/a","37.84 %","35.90 %","0","39.39","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnajc14  (ENSATEG00000024441)Compare Regions (OOHO01000017.1:7,069,710-7,074,265:-1)View Sequence Alignments","n/a","37.89 %","35.90 %","0","32.24","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-manyView Gene Tree","ENSAPLG00000024538Compare Regions (PEDO01004940.1:1,961-3,348:1)View Sequence Alignments","n/a","56.42 %","20.66 %","25","58.67","No"
"Anole lizard (Anolis carolinensis)","1-to-manyView Gene Tree","ENSACAG00000015368Compare Regions (GL343198.1:3,087,248-3,103,105:-1)View Sequence Alignments","n/a","50.40 %","44.59 %","50","59.92","Yes"
"Pink-footed goose (Anser brachyrhynchus)","Many-to-manyView Gene Tree","ENSABRG00000017557Compare Regions (NXHY01000610.1:47,899-49,025:-1)View Sequence Alignments","n/a","70.59 %","20.51 %","50","63.38","No"
"Pink-footed goose (Anser brachyrhynchus)","Many-to-manyView Gene Tree","ENSABRG00000021470Compare Regions (NXHY01001247.1:57-1,360:-1)View Sequence Alignments","n/a","34.94 %","19.66 %","0","28.37","No"
"Ma's night monkey (Aotus nancymaae)","1-to-manyView Gene Tree","ENSANAG00000024440Compare Regions (KZ204462.1:4,614,360-4,620,950:-1)View Sequence Alignments","0.59232","80.82 %","72.65 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000000743Compare Regions (PTFD01001602.1:21-5,281:1)View Sequence Alignments","n/a","43.66 %","45.58 %","25","73.86","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000006819Compare Regions (PTFC01001138.1:98,175-104,434:1)View Sequence Alignments","n/a","43.31 %","45.16 %","75","73.61","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000007616Compare Regions (PTFB01001332.1:58,424-64,739:-1)View Sequence Alignments","n/a","41.98 %","45.87 %","50","71.15","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","dnajc14  (ENSACLG00000004766)Compare Regions (5:23,162,741-23,166,441:1)View Sequence Alignments","n/a","37.33 %","35.90 %","25","34.24","No"
"Mexican tetra (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajc14  (ENSAMXG00000039900)Compare Regions (22:14,720,807-14,726,034:-1)View Sequence Alignments","n/a","38.83 %","33.90 %","0","37.96","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-manyView Gene Tree","dnajc14  (ENSAMXG00005020275)Compare Regions (KB882116.1:646,292-654,102:-1)View Sequence Alignments","n/a","35.52 %","34.76 %","0","35.36","No"
"Siamese fighting fish (Betta splendens)","1-to-manyView Gene Tree","dnajc14  (ENSBSLG00000017834)Compare Regions (5:9,529,975-9,535,406:-1)View Sequence Alignments","n/a","35.14 %","35.19 %","0","29.72","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000003231Compare Regions (KN264830.1:495,064-500,507:-1)View Sequence Alignments","0.20976","90.27 %","89.89 %","75","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-manyView Gene Tree","ENSBIXG00005015817Compare Regions (5:62,869,380-62,877,330:-1)View Sequence Alignments","0.20798","90.41 %","90.03 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-manyView Gene Tree","ENSBMUG00000017763Compare Regions (JH882551.1:413,958-419,642:1)View Sequence Alignments","0.21420","90.27 %","89.89 %","75","100.00","Yes"
"Cow (Bos taurus)","1-to-manyView Gene Tree","DNAJC14  (ENSBTAG00000020664)Compare Regions (5:57,438,695-57,446,182:1)View Sequence Alignments","0.20798","90.41 %","90.03 %","75","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-manyView Gene Tree","ENSBIXG00000028295Compare Regions (5:57,315,990-57,323,939:1)View Sequence Alignments","0.20798","90.41 %","90.03 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-2  (WBGene00001020)Compare Regions (IV:11,312,437-11,313,980:-1)View Sequence Alignments","n/a","9.50 %","4.56 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-7  (WBGene00001025)Compare Regions (X:7,194,564-7,198,291:1)View Sequence Alignments","n/a","7.74 %","5.41 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-8  (WBGene00001026)Compare Regions (II:6,594,382-6,598,080:-1)View Sequence Alignments","n/a","5.54 %","6.41 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-11  (WBGene00001029)Compare Regions (IV:6,585,871-6,588,186:1)View Sequence Alignments","n/a","9.17 %","7.69 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-28  (WBGene00001046)Compare Regions (I:2,996,401-3,001,382:1)View Sequence Alignments","n/a","7.09 %","4.99 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","C47A4.1  (WBGene00008122)Compare Regions (IV:13,715,906-13,716,379:-1)View Sequence Alignments","n/a","2.55 %","0.57 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-manyView Gene Tree","ENSCPUG00000013905Compare Regions (KQ482538.1:57,887-58,580:-1)View Sequence Alignments","n/a","62.58 %","13.82 %","75","63.01","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-manyView Gene Tree","ENSCPGG00000001878Compare Regions (QJSC01000830.1:21-1,212:-1)View Sequence Alignments","n/a","57.75 %","15.38 %","0","60.83","No"
"Marmoset (Callithrix jacchus)","1-to-manyView Gene Tree","ENSCJAG00000007817Compare Regions (NTIC01000002.1:70,381,981-70,388,516:-1)View Sequence Alignments","0.49010","92.18 %","92.31 %","75","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-manyView Gene Tree","ENSCMIG00000001493Compare Regions (AAVX02060034.1:23-1,178:-1)View Sequence Alignments","n/a","56.62 %","10.97 %","n/a","42.10","No"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000000069Compare Regions (10:207,119-212,827:-1)View Sequence Alignments","0.23947","91.34 %","91.60 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020026104Compare Regions (QKWQ01002226.1:15,861,660-15,871,934:1)View Sequence Alignments","0.24205","91.34 %","91.60 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-manyView Gene Tree","ENSCHIG00000024690Compare Regions (5:56,805,771-56,811,314:1)View Sequence Alignments","0.23697","89.99 %","89.60 %","75","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000032005Compare Regions (KE942642.1:69,183-79,228:-1)View Sequence Alignments","0.27926","91.62 %","91.88 %","75","100.00","Yes"
"American beaver (Castor canadensis)","Many-to-manyView Gene Tree","ENSCCNG00000017624Compare Regions (MTKA01002999.1:399,279-401,528:1)View Sequence Alignments","0.26626","86.86 %","77.21 %","25","n/a","No"
"American beaver (Castor canadensis)","Many-to-manyView Gene Tree","ENSCCNG00000026718Compare Regions (MTKA01000341.1:29,400-36,590:-1)View Sequence Alignments","0.20009","91.19 %","91.45 %","75","99.97","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-manyView Gene Tree","ENSCAPG00000004439Compare Regions (AVPZ01001000.1:42,306,098-42,314,104:1)View Sequence Alignments","0.26496","85.24 %","61.68 %","75","88.40","Yes"
"Guinea Pig (Cavia porcellus)","Many-to-manyView Gene Tree","ENSCPOG00000009114Compare Regions (DS562865.1:26,061,671-26,062,246:1)View Sequence Alignments","n/a","82.49 %","20.80 %","25","n/a","No"
"Guinea Pig (Cavia porcellus)","Many-to-manyView Gene Tree","ENSCPOG00000031942Compare Regions (DS562864.1:42,332,846-42,342,414:1)View Sequence Alignments","0.26065","86.31 %","86.18 %","75","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-manyView Gene Tree","ENSCCAG00000037578Compare Regions (KV390167.1:230,786-243,685:1)View Sequence Alignments","0.45929","92.76 %","93.02 %","75","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","Many-to-manyView Gene Tree","ENSCATG00000029709Compare Regions (KQ011450.1:1,324,366-1,327,878:-1)View Sequence Alignments","0.63788","85.82 %","82.76 %","0","n/a","No"
"Sooty mangabey (Cercocebus atys)","Many-to-manyView Gene Tree","ENSCATG00000041004Compare Regions (KQ009646.1:6,228,225-6,236,666:1)View Sequence Alignments","0.21541","97.16 %","97.44 %","75","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-manyView Gene Tree","ENSCABG00000007124Compare Regions (PKMU01001846.1:1,370,945-1,378,351:1)View Sequence Alignments","n/a","43.79 %","49.72 %","75","94.58","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-manyView Gene Tree","ENSCLAG00000010977Compare Regions (JH721918.1:3,454,894-3,467,546:-1)View Sequence Alignments","0.26316","87.73 %","87.61 %","75","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-manyView Gene Tree","ENSCHOG00000009622Compare Regions (scaffold_32118:7,992-12,875:-1)View Sequence Alignments","0.19574","90.74 %","90.74 %","25","100.00","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-manyView Gene Tree","ENSCPBG00000012621Compare Regions (KK083195.1:81,299-88,618:-1)View Sequence Alignments","n/a","43.98 %","49.43 %","75","81.33","Yes"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000009361Compare Regions (1:263,518-274,441:1)View Sequence Alignments","n/a","7.39 %","5.27 %","n/a","n/a","No"
"Ciona intestinalis","Many-to-manyView Gene Tree","ENSCING00000016768Compare Regions (HT000101.1:339,753-345,134:-1)View Sequence Alignments","n/a","8.14 %","4.99 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000001321Compare Regions (reftig_30:133,858-146,791:1)View Sequence Alignments","n/a","8.02 %","4.84 %","n/a","n/a","No"
"Ciona savignyi","Many-to-manyView Gene Tree","ENSCSAVG00000008354Compare Regions (reftig_77:3,033,632-3,037,823:-1)View Sequence Alignments","n/a","16.56 %","3.56 %","n/a","n/a","No"
"Atlantic herring (Clupea harengus)","1-to-manyView Gene Tree","dnajc14  (ENSCHAG00000018414)Compare Regions (5:5,033,672-5,039,207:1)View Sequence Alignments","n/a","35.17 %","35.47 %","25","32.03","No"
"Angola colobus (Colobus angolensis palliatus)","1-to-manyView Gene Tree","ENSCANG00000042199Compare Regions (KN985517.1:8,042,588-8,052,678:1)View Sequence Alignments","0.28164","96.73 %","97.01 %","75","100.00","Yes"
"Channel bull blenny (Cottoperca gobio)","1-to-manyView Gene Tree","dnajc14  (ENSCGOG00000024431)Compare Regions (5:19,923,592-19,928,078:1)View Sequence Alignments","n/a","38.95 %","36.89 %","25","30.04","No"
"Japanese quail (Coturnix japonica)","1-to-manyView Gene Tree","ENSCJPG00005003557Compare Regions (LGE22C19W28_E50C23:998,864-1,001,318:1)View Sequence Alignments","n/a","40.82 %","32.62 %","25","50.97","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00001009540Compare Regions (scaffold_7:65,697,075-65,707,614:-1)View Sequence Alignments","0.22806","87.34 %","87.46 %","75","100.00","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00001023699Compare Regions (scaffold_8:4,529,355-4,532,065:-1)View Sequence Alignments","0.31521","76.84 %","67.09 %","0","n/a","No"
"Chinese hamster CriGri (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00000012629Compare Regions (JH000638.1:836,279-848,374:1)View Sequence Alignments","0.22806","87.34 %","87.46 %","75","100.00","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","Many-to-manyView Gene Tree","ENSCGRG00000014210Compare Regions (JH001162.1:309,079-311,763:1)View Sequence Alignments","0.29798","77.45 %","71.94 %","25","n/a","No"
"Chinese hamster PICR (Cricetulus griseus)","1-to-manyView Gene Tree","Dnajc14  (ENSCGRG00015028175)Compare Regions (RAZU01000050.1:26,018,005-26,028,683:-1)View Sequence Alignments","0.22806","87.34 %","87.46 %","50","100.00","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-manyView Gene Tree","dnajc14  (ENSCSEG00000003907)Compare Regions (11:4,698,916-4,702,561:-1)View Sequence Alignments","n/a","37.78 %","36.32 %","0","39.31","No"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-manyView Gene Tree","ENSCVAG00000004933Compare Regions (KL653396.1:311,601-320,658:1)View Sequence Alignments","n/a","53.40 %","14.53 %","25","42.82","No"
"Zebrafish (Danio rerio)","1-to-manyView Gene Tree","dnajc14  (ENSDARG00000105398)Compare Regions (11:2,596,667-2,609,824:1)View Sequence Alignments","n/a","35.31 %","33.05 %","25","29.10","No"
"Armadillo (Dasypus novemcinctus)","1-to-manyView Gene Tree","ENSDNOG00000048972Compare Regions (AAGV03156819.1:19,434-20,846:1)View Sequence Alignments","n/a","83.86 %","56.27 %","50","84.28","Yes"
"Denticle herring (Denticeps clupeoides)","1-to-manyView Gene Tree","dnajc14  (ENSDCDG00000033188)Compare Regions (12:10,810,593-10,818,966:1)View Sequence Alignments","n/a","37.41 %","35.33 %","25","42.39","No"
"Kangaroo rat (Dipodomys ordii)","1-to-manyView Gene Tree","Dnajc14  (ENSDORG00000001069)Compare Regions (KN672349.1:1,164,845-1,172,065:-1)View Sequence Alignments","0.19094","90.07 %","90.46 %","75","99.68","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","CG10565  (FBgn0037051)Compare Regions (3L:21,133,250-21,136,353:-1)View Sequence Alignments","n/a","9.75 %","8.97 %","n/a","n/a","No"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","P58IPK  (FBgn0037718)Compare Regions (3R:9,586,942-9,589,581:1)View Sequence Alignments","n/a","6.83 %","4.84 %","n/a","n/a","No"
"Drosophila melanogaster (Drosophila melanogaster)","Many-to-manyView Gene Tree","CG40178  (FBgn0058178)Compare Regions (3L:25,798,441-26,014,112:-1)View Sequence Alignments","n/a","6.03 %","6.70 %","n/a","n/a","No"
"Lesser hedgehog tenrec (Echinops telfairi)","Many-to-manyView Gene Tree","ENSETEG00000000713Compare Regions (GeneScaffold_8700:40,743-49,193:-1)View Sequence Alignments","0.35160","77.36 %","75.93 %","50","94.95","Yes"
"Lesser hedgehog tenrec (Echinops telfairi)","Many-to-manyView Gene Tree","ENSETEG00000014722Compare Regions (GeneScaffold_9067:38,512-40,252:-1)View Sequence Alignments","n/a","46.09 %","23.50 %","0","n/a","No"
