"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","hspa13  (ENSAPOG00000016392)Compare Regions (MVNR01000378.1:659,698-663,868:-1)View Sequence Alignments","n/a","69.68 %","65.39 %","25","89.69","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA13  (ENSAMEG00000014398)Compare Regions (GL192390.1:335,869-345,543:-1)View Sequence Alignments","0.08580","95.97 %","95.97 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hspa13  (ENSACIG00000020585)Compare Regions (CCOE01000492.1:244,592-251,126:1)View Sequence Alignments","n/a","71.50 %","58.60 %","25","84.04","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","hspa13  (ENSAOCG00000000729)Compare Regions (NXFZ01005476.1:33,396-35,765:1)View Sequence Alignments","n/a","69.46 %","65.18 %","25","95.91","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000020988Compare Regions (NXFZ01005833.1:14,940-17,710:-1)View Sequence Alignments","n/a","69.29 %","39.28 %","0","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hspa13  (ENSAPEG00000022753)Compare Regions (9:15,654,137-15,658,605:-1)View Sequence Alignments","n/a","69.46 %","65.18 %","25","95.90","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hspa13  (ENSATEG00000023471)Compare Regions (OOHO01000021.1:10,998,946-11,001,180:1)View Sequence Alignments","n/a","66.83 %","56.90 %","25","89.57","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPA13  (ENSACAG00000001036)Compare Regions (GL343230.1:1,670,703-1,673,120:-1)View Sequence Alignments","n/a","70.00 %","52.02 %","75","86.78","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPA13  (ENSABRG00000009036)Compare Regions (NXHY01000459.1:78,561-83,210:-1)View Sequence Alignments","n/a","74.79 %","74.95 %","25","98.25","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSPA13  (ENSANAG00000033857)Compare Regions (KZ196176.1:6,000,676-6,008,268:-1)View Sequence Alignments","0.11874","97.88 %","97.88 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPA13  (ENSAHAG00000000422)Compare Regions (PTFD01000190.1:440,493-445,115:-1)View Sequence Alignments","n/a","72.54 %","75.16 %","75","98.38","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPA13  (ENSAOWG00000017002)Compare Regions (PTFC01000207.1:1,147,268-1,152,997:1)View Sequence Alignments","n/a","75.64 %","75.80 %","75","98.26","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPA13  (ENSARWG00000016212)Compare Regions (PTFB01000043.1:2,860,741-2,866,519:-1)View Sequence Alignments","n/a","75.42 %","75.58 %","75","98.26","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","hspa13  (ENSACLG00000024239)Compare Regions (14:22,309,580-22,317,342:1)View Sequence Alignments","n/a","67.50 %","63.06 %","25","89.86","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hspa13  (ENSAMXG00000042300)Compare Regions (1:9,745,532-9,755,882:-1)View Sequence Alignments","n/a","68.49 %","63.69 %","25","98.19","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","hspa13  (ENSAMXG00005002431)Compare Regions (KB871604.1:383,541-399,150:-1)View Sequence Alignments","n/a","66.29 %","63.06 %","50","97.10","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","hspa13  (ENSBSLG00000010900)Compare Regions (13:13,854,827-13,857,904:-1)View Sequence Alignments","n/a","61.69 %","60.51 %","25","85.95","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPA13  (ENSBBBG00000005017)Compare Regions (KN264928.1:8,545,264-8,555,736:1)View Sequence Alignments","0.10858","93.63 %","93.63 %","75","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA13  (ENSBIXG00005023156)Compare Regions (1:22,574,776-22,588,726:1)View Sequence Alignments","0.10386","93.84 %","93.84 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPA13  (ENSBMUG00000015256)Compare Regions (JH883513.1:106,992-117,583:1)View Sequence Alignments","0.10552","93.84 %","93.84 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSPA13  (ENSBTAG00000012908)Compare Regions (1:22,783,876-22,794,051:1)View Sequence Alignments","0.10727","93.84 %","93.84 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA13  (ENSBIXG00000005691)Compare Regions (1:134,489,897-134,502,882:-1)View Sequence Alignments","0.10727","92.47 %","93.84 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","stc-1  (WBGene00006059)Compare Regions (II:8,563,714-8,566,139:-1)View Sequence Alignments","n/a","44.44 %","42.46 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","HSPA13  (ENSCPUG00000013713)Compare Regions (KQ482128.1:15,708,934-15,715,706:1)View Sequence Alignments","n/a","59.31 %","73.04 %","50","89.19","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","HSPA13  (ENSCPGG00000016413)Compare Regions (QJSC01019112.1:866,460-872,865:-1)View Sequence Alignments","n/a","73.94 %","74.10 %","75","98.24","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","HSPA13  (ENSCJAG00000003284)Compare Regions (NTIC01012224.1:28,108,330-28,121,835:1)View Sequence Alignments","0.25412","82.04 %","94.06 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000016066Compare Regions (KI636006.1:130,622-136,481:1)View Sequence Alignments","n/a","62.78 %","60.51 %","n/a","72.32","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","HSPA13  (ENSCAFG00000031126)Compare Regions (31:11,367,788-11,377,828:-1)View Sequence Alignments","0.08409","95.97 %","95.97 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","HSPA13  (ENSCAFG00020026532)Compare Regions (QKWQ01001993.1:24,041,116-24,051,151:1)View Sequence Alignments","0.08409","95.97 %","95.97 %","75","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","HSPA13  (ENSCHIG00000021844)Compare Regions (1:21,393,750-21,405,063:1)View Sequence Alignments","0.11052","93.63 %","93.63 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","HSPA13  (ENSTSYG00000036353)Compare Regions (KE943900.1:310,948-320,493:1)View Sequence Alignments","0.14697","92.36 %","92.36 %","25","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","HSPA13  (ENSCCNG00000020358)Compare Regions (MTKA01003161.1:68,051-76,938:1)View Sequence Alignments","0.13463","91.93 %","91.93 %","50","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","ENSCAPG00000012844Compare Regions (AVPZ01000278.1:8,383,922-8,388,134:1)View Sequence Alignments","n/a","84.29 %","37.58 %","100","76.67","No"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","HSPA13  (ENSCPOG00000007860)Compare Regions (DS562889.1:8,388,393-8,395,815:1)View Sequence Alignments","0.14339","90.36 %","75.58 %","100","96.03","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","HSPA13  (ENSCCAG00000030885)Compare Regions (KV389433.1:7,417,901-7,426,763:1)View Sequence Alignments","0.08925","98.30 %","98.30 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","HSPA13  (ENSCATG00000032006)Compare Regions (KQ011602.1:5,576,055-5,588,797:-1)View Sequence Alignments","0.06954","98.73 %","98.73 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","HSPA13  (ENSCABG00000007721)Compare Regions (PKMU01001962.1:327,620-334,186:1)View Sequence Alignments","n/a","75.53 %","75.37 %","25","98.77","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","HSPA13  (ENSCLAG00000005707)Compare Regions (JH721867.1:16,195,308-16,206,100:-1)View Sequence Alignments","0.12941","93.21 %","93.21 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","HSPA13  (ENSCSAG00000008813)Compare Regions (2:78,136,170-78,148,991:1)View Sequence Alignments","0.08009","98.51 %","98.51 %","75","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","HSPA13  (ENSCHOG00000011503)Compare Regions (GeneScaffold_4991:33,395-43,315:-1)View Sequence Alignments","n/a","80.51 %","80.68 %","0","93.28","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","HSPA13  (ENSCPBG00000028342)Compare Regions (KK088228.1:7,627,022-7,640,998:-1)View Sequence Alignments","n/a","76.42 %","77.07 %","75","98.26","Yes"
"Atlantic herring (Clupea harengus)","1-to-1View Gene Tree","hspa13  (ENSCHAG00000004695)Compare Regions (9:9,845,047-9,847,661:1)View Sequence Alignments","n/a","68.04 %","63.27 %","25","96.19","Yes"
