"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajc2  (ENSAPOG00000002309)Compare Regions (MVNR01000301.1:499,072-510,412:-1)View Sequence Alignments","n/a","76.38 %","76.01 %","75","94.72","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC2  (ENSAMEG00000015277)Compare Regions (GL193900.1:273,057-306,432:1)View Sequence Alignments","0.05847","97.27 %","97.42 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajc2  (ENSACIG00000024460)Compare Regions (CCOE01000648.1:418,767-427,391:1)View Sequence Alignments","n/a","76.07 %","74.72 %","75","96.54","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajc2  (ENSAOCG00000018115)Compare Regions (NXFZ01002952.1:6,002-17,374:-1)View Sequence Alignments","n/a","76.54 %","76.17 %","75","94.83","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajc2  (ENSAPEG00000019999)Compare Regions (21:4,110,755-4,122,959:1)View Sequence Alignments","n/a","76.21 %","75.85 %","75","94.83","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajc2  (ENSATEG00000001856)Compare Regions (OOHO01000004.1:37,270,707-37,280,802:1)View Sequence Alignments","n/a","76.86 %","76.49 %","75","91.95","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC2  (ENSAPLG00000011979)Compare Regions (1:12,386,069-12,401,877:-1)View Sequence Alignments","n/a","86.63 %","86.63 %","100","97.03","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC2  (ENSACAG00000006548)Compare Regions (5:95,375,984-95,399,546:-1)View Sequence Alignments","n/a","87.69 %","84.86 %","100","94.85","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC2  (ENSABRG00000002240)Compare Regions (NXHY01000007.1:12,204,551-12,222,110:-1)View Sequence Alignments","n/a","83.41 %","87.44 %","100","83.63","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC2  (ENSANAG00000028132)Compare Regions (KZ196431.1:523,343-558,936:-1)View Sequence Alignments","0.10774","98.71 %","98.71 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000016773Compare Regions (PTFD01000065.1:1,654,671-1,656,874:1)View Sequence Alignments","n/a","75.65 %","14.01 %","75","47.25","No"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000016776Compare Regions (PTFD01000065.1:1,665,742-1,672,867:1)View Sequence Alignments","n/a","76.86 %","31.56 %","75","71.50","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000008049Compare Regions (PTFC01000064.1:1,653,866-1,656,097:1)View Sequence Alignments","n/a","75.65 %","14.01 %","100","47.25","No"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000008053Compare Regions (PTFC01000064.1:1,665,656-1,672,104:1)View Sequence Alignments","n/a","77.25 %","31.72 %","100","71.50","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008325Compare Regions (PTFB01000262.1:32,918-47,202:1)View Sequence Alignments","n/a","85.14 %","37.84 %","75","79.62","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-manyView Gene Tree","ENSARWG00000008331Compare Regions (PTFB01000262.1:45,235-51,130:1)View Sequence Alignments","n/a","77.25 %","31.72 %","75","71.46","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dnajc2  (ENSACLG00000012086)Compare Regions (17:160,457-167,776:1)View Sequence Alignments","n/a","76.52 %","75.04 %","75","83.03","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc2  (ENSAMXG00000007216)Compare Regions (7:32,788,686-32,798,029:1)View Sequence Alignments","n/a","73.62 %","73.27 %","25","81.54","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","dnajc2  (ENSAMXG00005017767)Compare Regions (KB871768.1:109,956-119,135:-1)View Sequence Alignments","n/a","76.84 %","75.85 %","25","83.06","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","dnajc2  (ENSBSLG00000010550)Compare Regions (9:963,243-967,313:-1)View Sequence Alignments","n/a","76.70 %","76.33 %","75","89.54","Yes"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000011557Compare Regions (KN265085.1:3,512,992-3,513,735:-1)View Sequence Alignments","n/a","95.14 %","37.84 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-manyView Gene Tree","ENSBBBG00000012905Compare Regions (KN264975.1:127,204-161,403:1)View Sequence Alignments","0.03835","98.07 %","98.07 %","100","100.00","Yes"
