"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajc27  (ENSAPOG00000020278)Compare Regions (MVNR01002697.1:1,702-4,467:-1)View Sequence Alignments","n/a","80.95 %","80.95 %","0","89.78","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC27  (ENSAMEG00000002554)Compare Regions (GL192369.1:2,499,834-2,528,717:1)View Sequence Alignments","0.05807","95.99 %","96.34 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajc27  (ENSACIG00000009139)Compare Regions (CCOE01000829.1:183,140-185,996:-1)View Sequence Alignments","n/a","79.70 %","79.12 %","0","89.53","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajc27  (ENSAOCG00000006604)Compare Regions (NXFZ01001965.1:62,580-68,920:-1)View Sequence Alignments","n/a","80.95 %","80.95 %","0","89.57","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajc27  (ENSAPEG00000009586)Compare Regions (24:4,777,170-4,783,597:1)View Sequence Alignments","n/a","80.95 %","80.95 %","0","89.60","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajc27  (ENSATEG00000008796)Compare Regions (OOHO01000004.1:1,650,957-1,659,418:-1)View Sequence Alignments","n/a","80.59 %","80.59 %","0","89.48","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC27  (ENSAPLG00000012805)Compare Regions (3:115,675,057-115,680,822:-1)View Sequence Alignments","n/a","76.80 %","89.74 %","75","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC27  (ENSACAG00000010248)Compare Regions (GL343333.1:829,672-841,200:-1)View Sequence Alignments","n/a","88.52 %","87.55 %","50","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC27  (ENSABRG00000019378)Compare Regions (NXHY01000344.1:221,522-228,806:1)View Sequence Alignments","n/a","89.38 %","89.38 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC27  (ENSANAG00000032274)Compare Regions (KZ203566.1:1,050,686-1,079,139:1)View Sequence Alignments","0.05449","99.27 %","99.27 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC27  (ENSAHAG00000013138)Compare Regions (PTFD01000446.1:340,315-349,741:1)View Sequence Alignments","n/a","86.25 %","84.98 %","75","90.15","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC27  (ENSAOWG00000017059)Compare Regions (PTFC01000263.1:338,154-346,520:1)View Sequence Alignments","n/a","90.48 %","90.48 %","100","99.76","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJC27  (ENSARWG00000018518)Compare Regions (PTFB01000252.1:335,955-348,218:1)View Sequence Alignments","n/a","62.53 %","90.48 %","100","84.67","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dnajc27  (ENSACLG00000004019)Compare Regions (23:18,688,580-18,694,358:-1)View Sequence Alignments","n/a","80.59 %","80.59 %","0","100.00","Yes"
