"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","hspa5  (ENSAPOG00000016377)Compare Regions (MVNR01000311.1:117,360-122,609:-1)View Sequence Alignments","n/a","84.78 %","43.43 %","25","50.39","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000016402Compare Regions (MVNR01000311.1:115,719-120,654:-1)View Sequence Alignments","n/a","63.11 %","11.77 %","25","77.90","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000016429Compare Regions (MVNR01000311.1:107,670-112,200:-1)View Sequence Alignments","n/a","68.79 %","14.83 %","25","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000020752Compare Regions (MVNR01020540.1:5-852:1)View Sequence Alignments","n/a","69.03 %","11.93 %","0","n/a","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000020874Compare Regions (MVNR01020177.1:226-1,137:-1)View Sequence Alignments","n/a","69.03 %","11.93 %","0","9.00","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA5  (ENSAMEG00000016583)Compare Regions (GL192475.1:364,217-368,082:-1)View Sequence Alignments","0.01667","98.93 %","99.08 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hspa5  (ENSACIG00000019853)Compare Regions (CCOE01000090.1:1,491,760-1,494,639:1)View Sequence Alignments","n/a","88.50 %","42.35 %","25","74.57","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hspa5  (ENSAOCG00000014905)Compare Regions (NXFZ01003497.1:22,187-35,690:1)View Sequence Alignments","n/a","91.90 %","91.90 %","25","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","hspa5  (ENSAPEG00000015641)Compare Regions (16:10,073,307-10,086,915:1)View Sequence Alignments","n/a","91.90 %","91.90 %","25","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","ENSAPEG00000015695Compare Regions (16:10,083,210-10,085,188:1)View Sequence Alignments","n/a","79.56 %","44.65 %","0","n/a","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hspa5  (ENSATEG00000017748)Compare Regions (OOHO01000014.1:30,337,422-30,342,505:-1)View Sequence Alignments","n/a","92.80 %","92.66 %","25","100.00","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSPA5  (ENSAPLG00000003208)Compare Regions (18:10,720,251-10,724,179:-1)View Sequence Alignments","n/a","96.47 %","96.18 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSPA5  (ENSACAG00000004072)Compare Regions (AAWZ02037731:3,047-14,277:-1)View Sequence Alignments","n/a","93.28 %","93.43 %","25","98.81","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSPA5  (ENSABRG00000022376)Compare Regions (NXHY01000009.1:11,006,412-11,009,832:-1)View Sequence Alignments","n/a","97.08 %","91.59 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSPA5  (ENSANAG00000038513)Compare Regions (KZ201810.1:6,297,705-6,302,919:-1)View Sequence Alignments","0.02247","99.54 %","99.54 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSPA5  (ENSAHAG00000007671)Compare Regions (PTFD01000572.1:33,748-37,884:-1)View Sequence Alignments","n/a","96.31 %","95.87 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSPA5  (ENSAOWG00000002549)Compare Regions (PTFC01000009.1:1,120,274-1,124,042:1)View Sequence Alignments","n/a","96.31 %","95.87 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSPA5  (ENSARWG00000005606)Compare Regions (PTFB01000121.1:1,046,683-1,050,884:-1)View Sequence Alignments","n/a","97.08 %","91.59 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","hspa5  (ENSACLG00000010903)Compare Regions (7:21,112,041-21,118,250:-1)View Sequence Alignments","n/a","84.82 %","91.44 %","50","96.60","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","ENSACLG00000010993Compare Regions (7:21,119,200-21,125,031:-1)View Sequence Alignments","n/a","91.42 %","91.28 %","25","n/a","No"
"Eastern happy (Astatotilapia calliptera)","1-to-manyView Gene Tree","ENSACLG00000023833Compare Regions (3:43,250,022-43,259,445:1)View Sequence Alignments","n/a","78.51 %","78.75 %","0","1.31","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hspa5  (ENSAMXG00000009012)Compare Regions (APWO02000329.1:487,909-494,143:-1)View Sequence Alignments","n/a","91.90 %","91.90 %","25","100.00","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","hspa5  (ENSAMXG00005008568)Compare Regions (KB882151.1:747,589-752,141:1)View Sequence Alignments","n/a","91.31 %","91.59 %","25","99.73","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","hspa5  (ENSBSLG00000019214)Compare Regions (12:5,674,708-5,678,613:1)View Sequence Alignments","n/a","90.41 %","90.83 %","25","99.60","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPA5  (ENSBBBG00000000833)Compare Regions (KN264908.1:2,592,355-2,596,063:-1)View Sequence Alignments","0.02424","98.32 %","98.47 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA5  (ENSBIXG00005017657)Compare Regions (11:95,253,220-95,257,512:-1)View Sequence Alignments","0.02492","98.47 %","98.62 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPA5  (ENSBMUG00000020273)Compare Regions (JH880862.1:1,017,051-1,021,485:1)View Sequence Alignments","0.02426","98.32 %","98.47 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSPA5  (ENSBTAG00000007662)Compare Regions (11:96,115,141-96,119,503:-1)View Sequence Alignments","0.02492","98.47 %","98.62 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA5  (ENSBIXG00000000370)Compare Regions (11:95,586,794-95,591,086:-1)View Sequence Alignments","0.02492","98.47 %","98.62 %","100","100.00","Yes"
