"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","DNAJA2  (ENSAPOG00000012325)Compare Regions (MVNR01001367.1:59,110-62,775:-1)View Sequence Alignments","n/a","88.55 %","56.31 %","0","53.32","Yes"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","dnaja2b  (ENSAPOG00000013756)Compare Regions (MVNR01000120.1:264,792-268,743:1)View Sequence Alignments","n/a","83.01 %","83.01 %","0","44.05","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJA2  (ENSAMEG00000004874)Compare Regions (GL194052.1:260,100-273,669:1)View Sequence Alignments","0.09837","96.61 %","96.84 %","75","99.15","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","DNAJA2  (ENSACIG00000008016)Compare Regions (CCOE01001467.1:389,414-399,218:-1)View Sequence Alignments","n/a","85.75 %","83.25 %","50","36.09","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-manyView Gene Tree","dnaja2b  (ENSACIG00000022612)Compare Regions (CCOE01000477.1:29,958-33,613:-1)View Sequence Alignments","n/a","83.25 %","83.25 %","0","37.92","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","dnaja2b  (ENSAOCG00000005669)Compare Regions (NXFZ01001893.1:374-2,831:-1)View Sequence Alignments","n/a","79.55 %","42.48 %","0","1.49","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","ENSAOCG00000014158Compare Regions (NXFZ01005258.1:5,001-10,708:1)View Sequence Alignments","n/a","83.25 %","83.25 %","0","6.36","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-manyView Gene Tree","DNAJA2  (ENSAOCG00000022628)Compare Regions (NXFZ01006233.1:557,533-568,124:-1)View Sequence Alignments","n/a","85.71 %","85.92 %","0","78.19","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","DNAJA2  (ENSAPEG00000000444)Compare Regions (1:12,734,885-12,745,483:1)View Sequence Alignments","n/a","85.47 %","85.68 %","0","78.58","Yes"
"Orange clownfish (Amphiprion percula)","1-to-manyView Gene Tree","dnaja2b  (ENSAPEG00000014013)Compare Regions (4:10,184,241-10,190,196:-1)View Sequence Alignments","n/a","83.25 %","83.25 %","0","7.07","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","dnaja2b  (ENSATEG00000002885)Compare Regions (OOHO01000020.1:12,171,064-12,177,364:-1)View Sequence Alignments","n/a","84.22 %","84.22 %","0","26.34","No"
"Climbing perch (Anabas testudineus)","1-to-manyView Gene Tree","DNAJA2  (ENSATEG00000007076)Compare Regions (OOHO01000010.1:22,907,028-22,915,980:-1)View Sequence Alignments","n/a","84.26 %","84.47 %","50","51.07","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJA2  (ENSAPLG00000010151)Compare Regions (12:2,527,977-2,538,001:-1)View Sequence Alignments","n/a","93.42 %","89.56 %","100","95.88","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJA2  (ENSACAG00000013584)Compare Regions (LGc:3,421,711-3,439,391:1)View Sequence Alignments","n/a","95.38 %","95.15 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJA2  (ENSABRG00000001910)Compare Regions (NXHY01000081.1:2,356,201-2,366,927:-1)View Sequence Alignments","n/a","95.13 %","94.90 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJA2  (ENSANAG00000036069)Compare Regions (KZ201519.1:1,230,409-1,249,542:1)View Sequence Alignments","0.01741","99.76 %","99.76 %","100","100.00","Yes"
