"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","Many-to-manyView Gene Tree","dnajc3a  (ENSAPOG00000022803)Compare Regions (MVNR01000092.1:289,390-305,482:-1)View Sequence Alignments","n/a","70.38 %","70.24 %","50","94.67","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJC3  (ENSAMEG00000010329)Compare Regions (GL192615.1:1,468,135-1,538,719:1)View Sequence Alignments","0.04082","97.05 %","97.82 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","Many-to-manyView Gene Tree","dnajc3a  (ENSACIG00000019002)Compare Regions (CCOE01001278.1:404,550-417,393:1)View Sequence Alignments","n/a","68.99 %","68.85 %","50","79.82","Yes"
"Clown anemonefish (Amphiprion ocellaris)","Many-to-manyView Gene Tree","dnajc3a  (ENSAOCG00000015293)Compare Regions (NXFZ01002403.1:265,438-280,987:-1)View Sequence Alignments","n/a","70.58 %","70.44 %","50","94.65","Yes"
"Orange clownfish (Amphiprion percula)","Many-to-manyView Gene Tree","dnajc3a  (ENSAPEG00000023642)Compare Regions (12:29,870,367-29,885,947:-1)View Sequence Alignments","n/a","70.78 %","70.63 %","75","94.65","Yes"
"Climbing perch (Anabas testudineus)","Many-to-manyView Gene Tree","dnajc3a  (ENSATEG00000013990)Compare Regions (OOHO01000008.1:11,766,141-11,777,108:1)View Sequence Alignments","n/a","69.78 %","69.64 %","50","94.70","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJC3  (ENSAPLG00000011218)Compare Regions (1:162,844,769-162,869,971:-1)View Sequence Alignments","n/a","79.37 %","79.37 %","75","94.74","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJC3  (ENSACAG00000001832)Compare Regions (3:85,358,907-85,414,968:1)View Sequence Alignments","n/a","75.75 %","75.60 %","100","90.71","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJC3  (ENSABRG00000016831)Compare Regions (NXHY01000028.1:3,448,821-3,479,972:1)View Sequence Alignments","n/a","71.38 %","80.16 %","100","94.80","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJC3  (ENSANAG00000011626)Compare Regions (KZ206671.1:3,163,862-3,261,557:-1)View Sequence Alignments","0.05732","99.01 %","99.01 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJC3  (ENSAHAG00000016045)Compare Regions (PTFD01001131.1:1,190-37,497:1)View Sequence Alignments","n/a","65.46 %","68.45 %","25","91.18","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJC3  (ENSAOWG00000017946)Compare Regions (PTFC01001033.1:8,693-38,139:1)View Sequence Alignments","n/a","81.82 %","75.00 %","25","97.33","Yes"
