"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","hsp90b1  (ENSAPOG00000015952)Compare Regions (MVNR01000717.1:198,179-204,594:1)View Sequence Alignments","n/a","83.65 %","83.44 %","25","92.23","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSP90B1  (ENSAMEG00000006552)Compare Regions (GL192434.1:1,700,421-1,717,629:1)View Sequence Alignments","0.03624","97.51 %","97.51 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","hsp90b1  (ENSACIG00000019012)Compare Regions (CCOE01000977.1:1,304,651-1,309,494:-1)View Sequence Alignments","n/a","81.33 %","81.94 %","25","91.18","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","hsp90b1  (ENSAOCG00000010844)Compare Regions (NXFZ01002996.1:371,060-377,949:-1)View Sequence Alignments","n/a","84.32 %","83.69 %","25","87.92","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","hsp90b1  (ENSAPEG00000002389)Compare Regions (4:16,732,245-16,739,055:-1)View Sequence Alignments","n/a","84.42 %","83.69 %","25","88.15","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","hsp90b1  (ENSATEG00000016467)Compare Regions (OOHO01000020.1:16,562,516-16,567,367:-1)View Sequence Alignments","n/a","84.46 %","79.20 %","25","89.75","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","HSP90B1  (ENSAPLG00000014678)Compare Regions (1:56,993,290-57,005,470:-1)View Sequence Alignments","n/a","88.11 %","89.54 %","100","89.57","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","HSP90B1  (ENSACAG00000016190)Compare Regions (5:18,171,869-18,181,959:1)View Sequence Alignments","n/a","88.05 %","87.17 %","100","91.19","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","HSP90B1  (ENSABRG00000005973)Compare Regions (NXHY01000059.1:5,143,209-5,153,928:-1)View Sequence Alignments","n/a","91.44 %","90.41 %","75","91.36","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","HSP90B1  (ENSAHAG00000009046)Compare Regions (PTFD01000172.1:1,274,847-1,285,985:-1)View Sequence Alignments","n/a","91.22 %","89.29 %","100","91.38","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","HSP90B1  (ENSAOWG00000002771)Compare Regions (PTFC01000504.1:228,778-238,919:-1)View Sequence Alignments","n/a","91.54 %","90.29 %","100","91.65","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","HSP90B1  (ENSARWG00000007241)Compare Regions (PTFB01000134.1:476,658-486,852:1)View Sequence Alignments","n/a","91.45 %","83.94 %","100","91.29","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","hsp90b1  (ENSACLG00000004667)Compare Regions (7:51,550,640-51,556,526:1)View Sequence Alignments","n/a","85.05 %","84.31 %","25","87.87","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","hsp90b1  (ENSAMXG00000010077)Compare Regions (7:39,417,769-39,426,338:-1)View Sequence Alignments","n/a","83.48 %","82.44 %","0","92.25","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","hsp90b1  (ENSAMXG00005023333)Compare Regions (KB882156.1:666,667-686,477:-1)View Sequence Alignments","n/a","82.26 %","82.57 %","0","97.72","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","hsp90b1  (ENSBSLG00000009587)Compare Regions (6:14,584,790-14,590,171:-1)View Sequence Alignments","n/a","80.93 %","81.94 %","25","87.04","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSP90B1  (ENSBBBG00000016125)Compare Regions (KN265042.1:5,427,108-5,445,584:-1)View Sequence Alignments","0.02633","97.90 %","92.78 %","100","98.74","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSP90B1  (ENSBIXG00005021407)Compare Regions (5:52,620,607-52,639,442:-1)View Sequence Alignments","0.02288","98.02 %","92.53 %","100","98.65","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSP90B1  (ENSBMUG00000008762)Compare Regions (JH881492.1:1,225,033-1,243,478:-1)View Sequence Alignments","0.03505","96.04 %","96.76 %","100","98.02","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSP90B1  (ENSBTAG00000003362)Compare Regions (5:67,600,075-67,618,814:1)View Sequence Alignments","0.02818","97.76 %","97.88 %","100","98.29","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSP90B1  (ENSBIXG00000006759)Compare Regions (5:67,224,993-67,243,183:1)View Sequence Alignments","0.03044","96.41 %","97.01 %","100","97.96","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","enpl-1  (WBGene00011480)Compare Regions (IV:11,119,298-11,123,155:1)View Sequence Alignments","n/a","64.61 %","61.15 %","n/a","n/a","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","ENSCPUG00000015058Compare Regions (KQ482090.1:3,024,371-3,026,800:-1)View Sequence Alignments","n/a","75.93 %","30.64 %","0","2.35","No"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","HSP90B1  (ENSCPGG00000011126)Compare Regions (QJSC01008973.1:2,799,349-2,809,484:1)View Sequence Alignments","n/a","82.35 %","90.66 %","100","91.87","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000009493Compare Regions (KI635893.1:1,136,696-1,146,549:-1)View Sequence Alignments","n/a","80.50 %","80.70 %","n/a","91.18","No"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","HSP90B1  (ENSCAFG00000007427)Compare Regions (15:42,456,764-42,579,311:1)View Sequence Alignments","0.03531","97.02 %","97.26 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","HSP90B1  (ENSCAFG00020024947)Compare Regions (QKWQ01001620.1:25,222,425-25,241,014:1)View Sequence Alignments","0.03828","95.02 %","97.38 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","HSP90B1  (ENSCHIG00000009693)Compare Regions (5:66,288,205-66,306,237:1)View Sequence Alignments","0.04348","93.18 %","97.01 %","100","98.06","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","HSP90B1  (ENSCPOG00000008388)Compare Regions (DS563138.1:200,311-214,126:-1)View Sequence Alignments","n/a","95.54 %","96.01 %","100","96.72","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","HSP90B1  (ENSCATG00000015409)Compare Regions (KQ011983.1:9,522,771-9,540,560:-1)View Sequence Alignments","0.01622","99.63 %","99.75 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","HSP90B1  (ENSCABG00000011514)Compare Regions (PKMU01001562.1:153,093-170,643:1)View Sequence Alignments","n/a","91.31 %","90.29 %","75","95.72","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","HSP90B1  (ENSCLAG00000010202)Compare Regions (JH721865.1:38,629,691-38,645,202:1)View Sequence Alignments","0.01996","97.02 %","97.38 %","100","99.97","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","HSP90B1  (ENSCSAG00000003114)Compare Regions (11:99,119,224-99,139,722:1)View Sequence Alignments","0.02782","99.50 %","99.63 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","HSP90B1  (ENSCHOG00000008970)Compare Regions (GeneScaffold_5926:8,593-25,266:1)View Sequence Alignments","n/a","92.52 %","89.29 %","0","96.89","Yes"
"Painted turtle (Chrysemys picta bellii)","1-to-1View Gene Tree","HSP90B1  (ENSCPBG00000010790)Compare Regions (KK083176.1:75,713-92,130:-1)View Sequence Alignments","n/a","90.79 %","89.66 %","50","95.93","Yes"
"Ciona intestinalis","1-to-manyView Gene Tree","ENSCING00000007292Compare Regions (HT000146.1:69,486-75,662:-1)View Sequence Alignments","n/a","68.98 %","62.02 %","n/a","71.97","Yes"
"Ciona intestinalis","1-to-manyView Gene Tree","ENSCING00000025190Compare Regions (HT000146.1:9,407-11,416:-1)View Sequence Alignments","n/a","62.13 %","13.08 %","n/a","27.29","No"
"Ciona savignyi","1-to-1View Gene Tree","ENSCSAVG00000010760Compare Regions (reftig_14:1,223,243-1,229,985:-1)View Sequence Alignments","n/a","67.56 %","68.74 %","n/a","81.09","Yes"
"Atlantic herring (Clupea harengus)","1-to-1View Gene Tree","hsp90b1  (ENSCHAG00000015352)Compare Regions (21:6,260,639-6,270,863:1)View Sequence Alignments","n/a","75.35 %","79.95 %","0","85.36","Yes"
"Angola colobus (Colobus angolensis palliatus)","1-to-1View Gene Tree","HSP90B1  (ENSCANG00000040768)Compare Regions (KN979385.1:15,133,162-15,150,913:1)View Sequence Alignments","0.02511","99.50 %","99.63 %","100","100.00","Yes"
"Channel bull blenny (Cottoperca gobio)","1-to-1View Gene Tree","hsp90b1  (ENSCGOG00000023930)Compare Regions (6:19,584,495-19,591,734:-1)View Sequence Alignments","n/a","81.81 %","81.20 %","25","87.53","Yes"
"Japanese quail (Coturnix japonica)","1-to-1View Gene Tree","HSP90B1  (ENSCJPG00005018299)Compare Regions (1:49,914,783-50,058,915:-1)View Sequence Alignments","n/a","84.26 %","84.68 %","0","96.95","Yes"
"Chinese hamster CHOK1GS (Cricetulus griseus)","1-to-1View Gene Tree","Hsp90b1  (ENSCGRG00001023543)Compare Regions (scaffold_17:13,532,013-13,550,234:-1)View Sequence Alignments","0.02755","97.01 %","97.01 %","100","97.06","Yes"
"Chinese hamster CriGri (Cricetulus griseus)","1-to-1View Gene Tree","Hsp90b1  (ENSCGRG00000014090)Compare Regions (JH000616.1:626,071-640,353:-1)View Sequence Alignments","0.02755","97.01 %","97.01 %","100","96.93","Yes"
"Chinese hamster PICR (Cricetulus griseus)","1-to-1View Gene Tree","Hsp90b1  (ENSCGRG00015013447)Compare Regions (RAZU01000050.1:49,641,706-49,655,664:-1)View Sequence Alignments","0.02755","97.13 %","97.01 %","100","96.91","Yes"
"Australian saltwater crocodile (Crocodylus porosus)","1-to-1View Gene Tree","HSP90B1  (ENSCPRG00005018288)Compare Regions (MDVP01000050.1:45,591,469-45,602,479:1)View Sequence Alignments","n/a","88.21 %","86.67 %","100","89.79","Yes"
"Blue tit (Cyanistes caeruleus)","1-to-1View Gene Tree","HSP90B1  (ENSCCEG00000008345)Compare Regions (PDCF01000007.1:32,296,849-32,310,761:-1)View Sequence Alignments","n/a","91.45 %","89.29 %","100","89.25","Yes"
"Tongue sole (Cynoglossus semilaevis)","1-to-1View Gene Tree","hsp90b1  (ENSCSEG00000008269)Compare Regions (6:13,262,892-13,270,137:-1)View Sequence Alignments","n/a","82.96 %","83.69 %","25","91.08","Yes"
"Sheepshead minnow (Cyprinodon variegatus)","1-to-1View Gene Tree","hsp90b1  (ENSCVAG00000008855)Compare Regions (KL652640.1:746,995-756,641:-1)View Sequence Alignments","n/a","84.92 %","84.18 %","25","87.27","Yes"
"Zebrafish (Danio rerio)","1-to-1View Gene Tree","hsp90b1  (ENSDARG00000003570)Compare Regions (4:9,836,465-9,843,836:1)View Sequence Alignments","n/a","84.49 %","83.44 %","0","89.61","Yes"
"Armadillo (Dasypus novemcinctus)","1-to-1View Gene Tree","HSP90B1  (ENSDNOG00000005863)Compare Regions (JH561436.1:1,446,656-1,462,720:-1)View Sequence Alignments","0.02080","98.22 %","82.69 %","100","95.72","Yes"
"Denticle herring (Denticeps clupeoides)","1-to-1View Gene Tree","hsp90b1  (ENSDCDG00000028965)Compare Regions (15:18,588,365-18,594,806:-1)View Sequence Alignments","n/a","84.28 %","83.44 %","25","88.21","Yes"
"Kangaroo rat (Dipodomys ordii)","1-to-1View Gene Tree","Hsp90b1  (ENSDORG00000005546)Compare Regions (KN672349.1:35,205,636-35,222,394:1)View Sequence Alignments","0.02549","97.89 %","98.01 %","100","100.00","Yes"
"Emu (Dromaius novaehollandiae)","1-to-1View Gene Tree","HSP90B1  (ENSDNVG00000007027)Compare Regions (PTEY01000065.1:768,876-779,282:1)View Sequence Alignments","n/a","78.74 %","90.41 %","100","95.90","Yes"
"Drosophila melanogaster (Drosophila melanogaster)","1-to-1View Gene Tree","Gp93  (FBgn0039562)Compare Regions (3R:27,948,711-27,952,151:1)View Sequence Alignments","n/a","61.25 %","60.02 %","n/a","n/a","Yes"
