"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","HSPA1L  (ENSAMEG00000018815)Compare Regions (GL195344.1:37,986-39,911:-1)View Sequence Alignments","0.03853","96.57 %","96.57 %","75","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","HSPA1L  (ENSANAG00000017246)Compare Regions (KZ205522.1:388,373-390,298:1)View Sequence Alignments","0.14802","95.63 %","95.63 %","50","100.00","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00000042801Compare Regions (APWO02001455.1:155,723-156,505:1)View Sequence Alignments","n/a","82.55 %","19.19 %","0","n/a","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00005008621Compare Regions (KB871805.1:50,375-52,566:1)View Sequence Alignments","n/a","76.14 %","10.45 %","50","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","HSPA1L  (ENSBBBG00000017626)Compare Regions (KN264132.1:323,208-325,133:-1)View Sequence Alignments","0.04211","96.26 %","96.26 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA1L  (ENSBIXG00005005515)Compare Regions (23:28,433,374-28,435,299:1)View Sequence Alignments","0.04095","96.26 %","96.26 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","HSPA1L  (ENSBMUG00000014712)Compare Regions (JH882244.1:365,019-366,944:-1)View Sequence Alignments","0.04339","96.10 %","96.10 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","HSPA1L  (ENSBTAG00000025442)Compare Regions (23:27,523,225-27,527,209:1)View Sequence Alignments","0.04346","96.10 %","96.10 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","HSPA1L  (ENSBIXG00000012532)Compare Regions (23:25,202,030-25,203,955:-1)View Sequence Alignments","0.04240","96.26 %","96.26 %","75","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-70  (WBGene00002026)Compare Regions (I:9,320,325-9,322,534:-1)View Sequence Alignments","n/a","66.56 %","66.77 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F44E5.4  (WBGene00009691)Compare Regions (II:11,757,106-11,759,323:-1)View Sequence Alignments","n/a","67.29 %","67.71 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","F44E5.5  (WBGene00009692)Compare Regions (II:11,759,640-11,761,853:1)View Sequence Alignments","n/a","67.29 %","67.71 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","hsp-110  (WBGene00016250)Compare Regions (III:8,443,917-8,446,920:-1)View Sequence Alignments","n/a","23.20 %","28.08 %","n/a","n/a","No"
