"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","tcp1  (ENSAPOG00000004288)Compare Regions (MVNR01001234.1:82,840-91,258:1)View Sequence Alignments","n/a","86.92 %","87.23 %","50","96.25","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","TCP1  (ENSAMEG00000015405)Compare Regions (GL193265.1:435,101-445,768:1)View Sequence Alignments","0.05012","95.69 %","95.86 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","tcp1  (ENSACIG00000009317)Compare Regions (CCOE01000334.1:4,033,978-4,040,123:-1)View Sequence Alignments","n/a","87.28 %","87.59 %","50","96.08","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","tcp1  (ENSAOCG00000011419)Compare Regions (NXFZ01002968.1:458,331-466,674:-1)View Sequence Alignments","n/a","85.15 %","85.61 %","50","96.17","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","tcp1  (ENSAPEG00000022617)Compare Regions (11:8,757,458-8,767,633:1)View Sequence Alignments","n/a","86.74 %","87.05 %","50","95.93","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","tcp1  (ENSATEG00000013715)Compare Regions (OOHO01000013.1:11,870,081-11,874,342:-1)View Sequence Alignments","n/a","88.74 %","85.07 %","50","98.24","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","TCP1  (ENSAPLG00000006259)Compare Regions (3:47,266,407-47,273,418:1)View Sequence Alignments","n/a","89.96 %","90.29 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","TCP1  (ENSACAG00000004253)Compare Regions (1:212,182,649-212,199,391:1)View Sequence Alignments","n/a","89.96 %","88.67 %","100","99.04","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","TCP1  (ENSABRG00000017371)Compare Regions (NXHY01000003.1:16,799,137-16,807,123:-1)View Sequence Alignments","n/a","90.14 %","90.47 %","100","99.79","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","TCP1  (ENSANAG00000033987)Compare Regions (KZ195829.1:15,546,995-15,557,366:-1)View Sequence Alignments","0.01845","99.64 %","99.64 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","TCP1  (ENSAHAG00000017855)Compare Regions (PTFD01000175.1:859,890-869,278:1)View Sequence Alignments","n/a","90.32 %","90.65 %","100","99.81","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","TCP1  (ENSAOWG00000015229)Compare Regions (PTFC01000352.1:860,089-869,625:1)View Sequence Alignments","n/a","86.75 %","90.65 %","100","98.13","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","TCP1  (ENSARWG00000008505)Compare Regions (PTFB01000242.1:883,644-893,107:-1)View Sequence Alignments","n/a","90.32 %","90.65 %","75","99.81","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","tcp1  (ENSACLG00000020965)Compare Regions (15:11,207,431-11,213,298:-1)View Sequence Alignments","n/a","86.74 %","87.05 %","50","96.31","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","tcp1  (ENSAMXG00000010825)Compare Regions (15:28,042,189-28,054,421:-1)View Sequence Alignments","n/a","87.10 %","87.41 %","0","95.80","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","tcp1  (ENSAMXG00005019906)Compare Regions (KB871980.1:275,081-286,174:1)View Sequence Alignments","n/a","86.92 %","87.23 %","0","95.80","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","tcp1  (ENSBSLG00000007940)Compare Regions (24:10,109,672-10,113,285:-1)View Sequence Alignments","n/a","81.96 %","87.41 %","50","93.70","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","TCP1  (ENSBBBG00000002025)Compare Regions (KN264863.1:8,916,080-8,927,133:-1)View Sequence Alignments","0.04395","97.12 %","97.12 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","TCP1  (ENSBIXG00005015526)Compare Regions (9:96,376,376-96,387,441:-1)View Sequence Alignments","0.04450","97.12 %","97.12 %","75","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","TCP1  (ENSBMUG00000002835)Compare Regions (JH881632.1:1,794,361-1,805,099:-1)View Sequence Alignments","0.04404","97.12 %","97.12 %","100","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","TCP1  (ENSBTAG00000002829)Compare Regions (9:96,044,639-96,055,563:-1)View Sequence Alignments","0.04406","97.12 %","97.12 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","TCP1  (ENSBIXG00000002880)Compare Regions (9:17,491,434-17,502,511:1)View Sequence Alignments","0.04406","97.12 %","97.12 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","1-to-1View Gene Tree","cct-1  (WBGene00000377)Compare Regions (II:8,185,443-8,187,601:1)View Sequence Alignments","n/a","67.58 %","66.73 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","TCP1  (ENSCPUG00000013687)Compare Regions (KQ482239.1:33,144,494-33,153,519:1)View Sequence Alignments","n/a","90.14 %","90.47 %","100","99.79","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","TCP1  (ENSCPGG00000014752)Compare Regions (QJSC01022313.1:1,034,944-1,044,032:1)View Sequence Alignments","n/a","90.50 %","90.83 %","100","99.79","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","TCP1  (ENSCJAG00000011792)Compare Regions (NTIC01022223.1:10,295,516-10,305,445:1)View Sequence Alignments","0.02414","99.46 %","99.46 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000012853Compare Regions (KI635885.1:2,112,350-2,114,165:-1)View Sequence Alignments","n/a","85.64 %","28.96 %","n/a","n/a","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","TCP1  (ENSCAFG00000000732)Compare Regions (1:49,029,282-49,038,020:-1)View Sequence Alignments","0.03520","97.48 %","97.48 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","TCP1  (ENSCAFG00020017729)Compare Regions (QKWQ01000848.1:49,331,517-49,340,023:-1)View Sequence Alignments","0.03546","97.48 %","97.48 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","TCP1  (ENSCHIG00000016503)Compare Regions (9:83,345,224-83,355,614:-1)View Sequence Alignments","0.03272","97.66 %","97.66 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","TCP1  (ENSTSYG00000005513)Compare Regions (KE950615.1:334,029-346,256:1)View Sequence Alignments","0.03437","98.38 %","98.38 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-manyView Gene Tree","Tcp1  (ENSCCNG00000018020)Compare Regions (MTKA01000740.1:175,827-183,396:1)View Sequence Alignments","0.04748","96.94 %","96.94 %","100","100.00","Yes"
"American beaver (Castor canadensis)","1-to-manyView Gene Tree","ENSCCNG00000027280Compare Regions (MTKA01001197.1:827,018-829,405:1)View Sequence Alignments","n/a","87.85 %","16.91 %","0","n/a","No"
"Brazilian guinea pig (Cavia aperea)","1-to-manyView Gene Tree","ENSCAPG00000007683Compare Regions (AVPZ01000567.1:10,415,357-10,422,738:1)View Sequence Alignments","0.05889","95.42 %","67.45 %","75","87.01","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-manyView Gene Tree","ENSCAPG00000014124Compare Regions (AVPZ01000567.1:10,363,875-10,374,143:1)View Sequence Alignments","0.13391","90.17 %","77.52 %","75","27.25","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","TCP1  (ENSCPOG00000001676)Compare Regions (DS562915.1:10,370,290-10,431,382:1)View Sequence Alignments","0.04089","96.94 %","96.94 %","100","97.43","Yes"
