"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB6  (ENSAMEG00000001332)Compare Regions (GL193251.1:230,426-272,791:-1)View Sequence Alignments","0.23754","81.16 %","81.90 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000008878Compare Regions (CCOE01000230.1:31,562-44,426:-1)View Sequence Alignments","n/a","69.07 %","50.00 %","0","13.42","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ENSATEG00000005653Compare Regions (OOHO01000003.1:2,240,427-2,244,611:1)View Sequence Alignments","n/a","67.48 %","50.92 %","0","32.08","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJB6  (ENSAPLG00000005259)Compare Regions (2:8,981,431-9,029,266:1)View Sequence Alignments","n/a","73.05 %","74.85 %","75","70.08","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJB6  (ENSACAG00000011443)Compare Regions (6:6,546,721-6,597,122:1)View Sequence Alignments","n/a","80.69 %","79.45 %","100","71.26","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJB6  (ENSABRG00000016804)Compare Regions (NXHY01000080.1:3,660,484-3,705,070:-1)View Sequence Alignments","n/a","77.53 %","75.15 %","100","71.96","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJB6  (ENSAHAG00000013043)Compare Regions (PTFD01000118.1:917,228-960,041:1)View Sequence Alignments","n/a","73.26 %","77.30 %","100","69.22","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJB6  (ENSAOWG00000006080)Compare Regions (PTFC01000062.1:916,825-968,317:1)View Sequence Alignments","n/a","81.90 %","81.90 %","100","70.98","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJB6  (ENSARWG00000016638)Compare Regions (PTFB01000030.1:1,915,313-1,977,315:1)View Sequence Alignments","n/a","81.29 %","81.29 %","100","70.90","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00000008377Compare Regions (17:21,217,601-21,225,103:-1)View Sequence Alignments","n/a","71.31 %","53.37 %","0","41.65","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00005024072Compare Regions (KB882166.1:974,167-991,481:1)View Sequence Alignments","n/a","60.08 %","47.55 %","0","25.73","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJB6  (ENSBBBG00000003081)Compare Regions (KN265194.1:1,502,952-1,517,220:-1)View Sequence Alignments","0.09852","89.67 %","66.56 %","100","87.07","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB6  (ENSBIXG00005016751)Compare Regions (4:1,206,341-1,267,410:-1)View Sequence Alignments","0.17292","70.05 %","78.22 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJB6  (ENSBMUG00000002227)Compare Regions (JH882017.1:505,934-539,524:-1)View Sequence Alignments","0.09641","89.26 %","66.26 %","75","87.73","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJB6  (ENSBTAG00000000771)Compare Regions (4:118,628,470-118,690,018:1)View Sequence Alignments","0.17348","69.78 %","77.91 %","100","88.89","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB6  (ENSBIXG00000004951)Compare Regions (4:1,303,316-1,364,481:-1)View Sequence Alignments","0.17098","70.05 %","78.22 %","100","100.00","Yes"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-1  (WBGene00001019)Compare Regions (IV:11,299,008-11,304,789:1)View Sequence Alignments","n/a","16.96 %","20.86 %","n/a","n/a","No"
"Caenorhabditis elegans (Caenorhabditis elegans)","Many-to-manyView Gene Tree","dnj-26  (WBGene00001044)Compare Regions (IV:12,251,111-12,252,663:-1)View Sequence Alignments","n/a","18.36 %","20.55 %","n/a","n/a","No"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJB6  (ENSCPUG00000019212)Compare Regions (KQ482183.1:8,664,490-8,746,154:1)View Sequence Alignments","n/a","79.69 %","79.45 %","100","70.76","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJB6  (ENSCPGG00000005128)Compare Regions (QJSC01010755.1:2,487,758-2,548,556:1)View Sequence Alignments","n/a","80.06 %","80.06 %","100","70.87","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJB6  (ENSCJAG00000005288)Compare Regions (NTIC01002224.1:86,809,624-86,871,085:-1)View Sequence Alignments","0.33581","82.14 %","84.66 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","ENSCMIG00000009725Compare Regions (KI636064.1:247,692-291,725:-1)View Sequence Alignments","n/a","56.50 %","57.36 %","n/a","56.37","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","DNAJB6  (ENSCAFG00000005174)Compare Regions (16:19,768,639-19,848,139:1)View Sequence Alignments","0.27423","75.60 %","77.91 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-manyView Gene Tree","ENSCAFG00000015882Compare Regions (4:31,252,095-31,253,743:1)View Sequence Alignments","n/a","92.86 %","19.94 %","0","n/a","No"
"Dingo (Canis lupus dingo)","1-to-manyView Gene Tree","ENSCAFG00020005045Compare Regions (QKWQ01000528.1:21,703,209-21,739,547:-1)View Sequence Alignments","0.27862","75.60 %","77.91 %","50","96.79","Yes"
