"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","ENSAPOG00000013501Compare Regions (MVNR01002743.1:1,891-2,809:1)View Sequence Alignments","n/a","41.52 %","13.17 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","CCT4  (ENSAMEG00000003530)Compare Regions (GL193845.1:348,170-361,903:-1)View Sequence Alignments","0.03412","97.40 %","97.40 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","cct4  (ENSACIG00000010194)Compare Regions (CCOE01000048.1:74,116-79,614:1)View Sequence Alignments","n/a","87.82 %","88.31 %","50","98.71","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","cct4  (ENSAOCG00000018781)Compare Regions (NXFZ01003741.1:120,058-128,989:-1)View Sequence Alignments","n/a","88.99 %","88.50 %","50","96.64","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","cct4  (ENSAPEG00000006444)Compare Regions (3:18,196,842-18,208,788:1)View Sequence Alignments","n/a","88.99 %","88.50 %","50","97.47","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","cct4  (ENSATEG00000020835)Compare Regions (OOHO01000002.1:1,980,827-1,986,108:-1)View Sequence Alignments","n/a","89.18 %","88.68 %","50","98.38","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","CCT4  (ENSAPLG00000003237)Compare Regions (3:4,356,315-4,362,463:1)View Sequence Alignments","n/a","87.25 %","90.17 %","50","97.88","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","CCT4  (ENSACAG00000005569)Compare Regions (1:121,558,992-121,579,144:1)View Sequence Alignments","n/a","89.71 %","90.54 %","75","99.11","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","CCT4  (ENSABRG00000023061)Compare Regions (NXHY01000256.1:462,214-468,938:1)View Sequence Alignments","n/a","90.37 %","90.54 %","50","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","CCT4  (ENSANAG00000036567)Compare Regions (KZ200915.1:9,610,617-9,633,735:-1)View Sequence Alignments","0.04831","94.52 %","99.26 %","75","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","CCT4  (ENSAHAG00000002475)Compare Regions (PTFD01000107.1:1,821,676-1,830,426:1)View Sequence Alignments","n/a","86.68 %","90.54 %","50","97.22","Yes"
