"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajb4  (ENSAPOG00000013489)Compare Regions (MVNR01001285.1:6,269-15,766:1)View Sequence Alignments","n/a","70.29 %","70.92 %","25","56.57","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB4  (ENSAMEG00000007441)Compare Regions (GL192906.1:953,024-961,565:1)View Sequence Alignments","0.07038","94.48 %","96.44 %","75","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajb4  (ENSACIG00000020076)Compare Regions (CCOE01000784.1:189,341-203,734:1)View Sequence Alignments","n/a","70.00 %","70.62 %","50","n/a","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajb4  (ENSAOCG00000005939)Compare Regions (NXFZ01000607.1:26,113-31,281:-1)View Sequence Alignments","n/a","70.59 %","71.22 %","25","n/a","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajb4  (ENSAPEG00000012332)Compare Regions (10:37,788,865-37,798,094:1)View Sequence Alignments","n/a","70.59 %","71.22 %","50","n/a","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajb4  (ENSATEG00000018768)Compare Regions (OOHO01000003.1:8,225,251-8,230,450:1)View Sequence Alignments","n/a","69.71 %","70.33 %","50","56.56","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJB4  (ENSAPLG00000005935)Compare Regions (8:19,757,063-19,781,186:-1)View Sequence Alignments","n/a","82.89 %","83.38 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","DNAJB4  (ENSACAG00000006469)Compare Regions (GL343194.1:4,850,499-4,862,966:1)View Sequence Alignments","n/a","82.01 %","82.49 %","100","100.00","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","DNAJB4  (ENSABRG00000018232)Compare Regions (NXHY01000002.1:12,593,761-12,599,019:1)View Sequence Alignments","n/a","83.43 %","83.68 %","100","100.00","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJB4  (ENSANAG00000038333)Compare Regions (KZ206464.1:24,571,509-24,586,148:1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-1View Gene Tree","DNAJB4  (ENSAHAG00000011966)Compare Regions (PTFD01000085.1:541,874-565,228:-1)View Sequence Alignments","n/a","82.60 %","83.09 %","100","100.00","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-1View Gene Tree","DNAJB4  (ENSAOWG00000010977)Compare Regions (PTFC01000006.1:7,239,576-7,262,934:1)View Sequence Alignments","n/a","82.60 %","83.09 %","100","100.00","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJB4  (ENSARWG00000001965)Compare Regions (PTFB01000008.1:8,173,942-8,197,314:1)View Sequence Alignments","n/a","82.60 %","83.09 %","75","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dnajb4  (ENSACLG00000006816)Compare Regions (18:9,771,431-9,781,623:1)View Sequence Alignments","n/a","70.59 %","71.22 %","50","20.98","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnajb4  (ENSAMXG00000041323)Compare Regions (16:3,176,126-3,183,902:-1)View Sequence Alignments","n/a","69.59 %","70.62 %","25","79.43","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","dnajb4  (ENSAMXG00005023625)Compare Regions (KB882137.1:1,117,405-1,124,396:-1)View Sequence Alignments","n/a","69.59 %","70.62 %","25","79.44","Yes"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","dnajb4  (ENSBSLG00000024435)Compare Regions (17:13,385,746-13,389,592:1)View Sequence Alignments","n/a","69.71 %","70.33 %","50","77.33","Yes"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJB4  (ENSBBBG00000012260)Compare Regions (KN265097.1:4,338,459-4,346,890:-1)View Sequence Alignments","0.06513","96.44 %","96.44 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB4  (ENSBIXG00005004630)Compare Regions (3:66,807,401-66,819,437:-1)View Sequence Alignments","0.07109","96.14 %","96.14 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","DNAJB4  (ENSBMUG00000001614)Compare Regions (JH882392.1:204,352-213,047:1)View Sequence Alignments","0.06386","96.44 %","96.44 %","50","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","DNAJB4  (ENSBTAG00000021752)Compare Regions (3:66,664,210-66,707,306:-1)View Sequence Alignments","0.07109","96.14 %","96.14 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB4  (ENSBIXG00000005893)Compare Regions (3:66,969,553-66,981,625:-1)View Sequence Alignments","0.07109","96.14 %","96.14 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","DNAJB4  (ENSCPUG00000003208)Compare Regions (KQ482135.1:11,709,860-11,734,443:1)View Sequence Alignments","n/a","82.89 %","83.38 %","100","100.00","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","DNAJB4  (ENSCPGG00000010611)Compare Regions (QJSC01029149.1:1,784,880-1,809,592:-1)View Sequence Alignments","n/a","82.89 %","83.38 %","100","100.00","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","DNAJB4  (ENSCJAG00000045975)Compare Regions (NTIC01036611.1:43,192,015-43,203,223:-1)View Sequence Alignments","0.02185","99.70 %","99.70 %","100","100.00","Yes"
"Elephant shark (Callorhinchus milii)","1-to-1View Gene Tree","dnajb4  (ENSCMIG00000009420)Compare Regions (KI635861.1:10,357,603-10,360,538:-1)View Sequence Alignments","n/a","71.98 %","72.40 %","n/a","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","DNAJB4  (ENSCAFG00000020357)Compare Regions (6:68,879,690-68,888,810:-1)View Sequence Alignments","0.07463","96.74 %","96.74 %","100","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","DNAJB4  (ENSCAFG00020015239)Compare Regions (QKWQ01001090.1:55,882,201-55,891,228:-1)View Sequence Alignments","0.07463","96.74 %","96.74 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","DNAJB4  (ENSCHIG00000015815)Compare Regions (3:54,522,925-54,531,572:1)View Sequence Alignments","0.07571","96.44 %","96.44 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000028062Compare Regions (ABRT02228307.1:51-700:-1)View Sequence Alignments","0.26201","83.94 %","48.07 %","0","n/a","No"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000033223Compare Regions (ABRT02031093.1:11,188-12,235:-1)View Sequence Alignments","0.24741","81.44 %","70.33 %","0","n/a","No"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","ENSTSYG00000033891Compare Regions (ABRT02228306.1:4,229-6,435:-1)View Sequence Alignments","0.30004","82.43 %","72.40 %","0","n/a","No"
"Tarsier (Carlito syrichta)","1-to-manyView Gene Tree","DNAJB4  (ENSTSYG00000034490)Compare Regions (KE944849.1:469,230-483,425:1)View Sequence Alignments","0.06774","95.85 %","95.85 %","0","100.00","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","DNAJB4  (ENSCCNG00000010445)Compare Regions (MTKA01001930.1:116,162-126,436:-1)View Sequence Alignments","0.03029","98.22 %","98.22 %","75","100.00","Yes"
"Brazilian guinea pig (Cavia aperea)","1-to-1View Gene Tree","DNAJB4  (ENSCAPG00000011317)Compare Regions (AVPZ01000223.1:57,608,008-57,614,628:-1)View Sequence Alignments","0.03027","95.36 %","85.46 %","100","95.24","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","DNAJB4  (ENSCPOG00000010555)Compare Regions (DS562857.1:57,634,841-57,664,121:-1)View Sequence Alignments","0.03471","96.44 %","96.44 %","100","100.00","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","DNAJB4  (ENSCCAG00000025488)Compare Regions (KV389429.1:4,218,805-4,235,108:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","DNAJB4  (ENSCATG00000031058)Compare Regions (KQ010662.1:1,363,073-1,378,905:-1)View Sequence Alignments","n/a","97.97 %","100.00 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","DNAJB4  (ENSCABG00000006708)Compare Regions (PKMU01005201.1:921,691-931,028:1)View Sequence Alignments","n/a","81.71 %","82.20 %","75","100.00","Yes"
"Long-tailed chinchilla (Chinchilla lanigera)","1-to-1View Gene Tree","DNAJB4  (ENSCLAG00000004442)Compare Regions (JH721883.1:15,212,579-15,245,052:-1)View Sequence Alignments","0.02611","97.92 %","97.92 %","100","100.00","Yes"
"Vervet-AGM (Chlorocebus sabaeus)","1-to-1View Gene Tree","DNAJB4  (ENSCSAG00000001403)Compare Regions (20:55,157,327-55,171,301:-1)View Sequence Alignments","n/a","100.00 %","100.00 %","100","100.00","Yes"
"Sloth (Choloepus hoffmanni)","1-to-1View Gene Tree","DNAJB4  (ENSCHOG00000005277)Compare Regions (GeneScaffold_5372:7,380-15,517:1)View Sequence Alignments","n/a","95.83 %","95.55 %","0","100.00","Yes"
