"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-1View Gene Tree","dnajb14  (ENSAPOG00000023678)Compare Regions (MVNR01000512.1:228,642-246,306:1)View Sequence Alignments","n/a","64.55 %","64.38 %","0","87.29","Yes"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","DNAJB14  (ENSAMEG00000000964)Compare Regions (GL193733.1:38,285-82,259:1)View Sequence Alignments","0.03480","98.15 %","98.15 %","50","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","dnajb14  (ENSACIG00000018914)Compare Regions (CCOE01000627.1:2,929,052-2,936,795:1)View Sequence Alignments","n/a","65.34 %","65.17 %","0","75.85","Yes"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","dnajb14  (ENSAOCG00000022638)Compare Regions (NXFZ01000081.1:46,400-60,675:1)View Sequence Alignments","n/a","64.55 %","64.38 %","0","100.00","Yes"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","dnajb14  (ENSAPEG00000013959)Compare Regions (3:21,655,637-21,670,812:1)View Sequence Alignments","n/a","64.55 %","64.38 %","0","100.00","Yes"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","dnajb14  (ENSATEG00000015046)Compare Regions (OOHO01000002.1:10,109,595-10,116,671:1)View Sequence Alignments","n/a","66.93 %","66.75 %","0","90.87","Yes"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","DNAJB14  (ENSAPLG00000003329)Compare Regions (4:9,276,832-9,300,898:-1)View Sequence Alignments","n/a","82.89 %","83.11 %","100","100.00","Yes"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","ENSACAG00000013662Compare Regions (GL343324.1:860,484-861,331:-1)View Sequence Alignments","n/a","72.54 %","46.70 %","0","n/a","No"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000011036Compare Regions (NXHY01000101.1:3,215,360-3,231,824:1)View Sequence Alignments","n/a","72.44 %","29.82 %","75","69.87","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-manyView Gene Tree","ENSABRG00000011039Compare Regions (NXHY01000101.1:3,235,648-3,240,659:1)View Sequence Alignments","n/a","88.53 %","36.68 %","75","72.72","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","DNAJB14  (ENSANAG00000022345)Compare Regions (KZ203277.1:274,284-315,079:-1)View Sequence Alignments","0.16953","94.20 %","85.75 %","75","98.19","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000014140Compare Regions (PTFD01000134.1:884,001-889,124:-1)View Sequence Alignments","n/a","87.97 %","36.68 %","100","73.02","Yes"
"Great spotted kiwi (Apteryx haastii)","1-to-manyView Gene Tree","ENSAHAG00000014147Compare Regions (PTFD01000134.1:891,645-909,813:-1)View Sequence Alignments","n/a","64.67 %","31.40 %","100","64.48","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000005901Compare Regions (PTFC01000130.1:1,096,929-1,115,127:1)View Sequence Alignments","n/a","64.67 %","31.40 %","75","64.48","Yes"
"Little spotted kiwi (Apteryx owenii)","1-to-manyView Gene Tree","ENSAOWG00000005910Compare Regions (PTFC01000130.1:1,117,651-1,122,772:1)View Sequence Alignments","n/a","87.90 %","36.41 %","75","72.98","Yes"
"Okarito brown kiwi (Apteryx rowi)","1-to-1View Gene Tree","DNAJB14  (ENSARWG00000017589)Compare Regions (PTFB01000049.1:649,106-675,262:-1)View Sequence Alignments","n/a","83.42 %","83.64 %","100","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","dnajb14  (ENSACLG00000022293)Compare Regions (6:24,152,040-24,160,383:-1)View Sequence Alignments","n/a","62.63 %","64.12 %","0","74.30","Yes"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","dnajb14  (ENSAMXG00000036410)Compare Regions (APWO02000442.1:267,827-297,987:1)View Sequence Alignments","n/a","66.58 %","66.75 %","0","64.11","Yes"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00005017242Compare Regions (KB872364.1:142,524-144,298:-1)View Sequence Alignments","n/a","57.62 %","22.96 %","0","44.82","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","DNAJB14  (ENSBBBG00000022595)Compare Regions (KN264978.1:6,887,291-6,912,326:1)View Sequence Alignments","0.14128","90.63 %","86.81 %","100","96.06","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","DNAJB14  (ENSBIXG00005003609)Compare Regions (6:24,964,945-25,006,685:1)View Sequence Alignments","0.05556","97.10 %","97.10 %","75","100.00","Yes"
