"Species","Type","Orthologue","dN/dS","Target %id","Query %id","GOC Score","WGA Coverage","High Confidence"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000009547Compare Regions (MVNR01008944.1:855-6,862:1)View Sequence Alignments","n/a","28.66 %","25.17 %","0","7.48","No"
"Spiny chromis (Acanthochromis polyacanthus)","1-to-manyView Gene Tree","ENSAPOG00000022924Compare Regions (MVNR01001096.1:223,767-228,667:-1)View Sequence Alignments","n/a","28.66 %","25.17 %","0","n/a","No"
"Panda (Ailuropoda melanoleuca)","1-to-1View Gene Tree","BBS10  (ENSAMEG00000006510)Compare Regions (GL192769.1:919,639-922,242:-1)View Sequence Alignments","0.48642","77.38 %","77.59 %","100","100.00","Yes"
"Midas cichlid (Amphilophus citrinellus)","1-to-1View Gene Tree","ENSACIG00000023003Compare Regions (CCOE01000477.1:295,313-306,511:1)View Sequence Alignments","n/a","29.59 %","25.86 %","0","11.19","No"
"Clown anemonefish (Amphiprion ocellaris)","1-to-1View Gene Tree","ENSAOCG00000008186Compare Regions (NXFZ01002816.1:892,108-897,674:1)View Sequence Alignments","n/a","31.29 %","24.76 %","0","7.91","No"
"Orange clownfish (Amphiprion percula)","1-to-1View Gene Tree","ENSAPEG00000015374Compare Regions (4:10,467,558-10,469,774:1)View Sequence Alignments","n/a","29.36 %","25.86 %","0","7.68","No"
"Climbing perch (Anabas testudineus)","1-to-1View Gene Tree","ENSATEG00000003953Compare Regions (OOHO01000020.1:12,374,771-12,385,569:1)View Sequence Alignments","n/a","29.43 %","24.34 %","0","n/a","No"
"Duck (Anas platyrhynchos platyrhynchos)","1-to-1View Gene Tree","ENSAPLG00000016792Compare Regions (9:5,962,279-6,072,168:1)View Sequence Alignments","n/a","11.34 %","9.13 %","0","n/a","No"
"Anole lizard (Anolis carolinensis)","1-to-1View Gene Tree","BBS10  (ENSACAG00000010107)Compare Regions (4:5,811,505-5,817,703:1)View Sequence Alignments","n/a","37.27 %","35.82 %","0","76.99","Yes"
"Pink-footed goose (Anser brachyrhynchus)","1-to-1View Gene Tree","BBS10  (ENSABRG00000002187)Compare Regions (NXHY01000037.1:3,472,237-3,477,298:-1)View Sequence Alignments","n/a","37.64 %","36.65 %","100","60.93","Yes"
"Ma's night monkey (Aotus nancymaae)","1-to-1View Gene Tree","BBS10  (ENSANAG00000025268)Compare Regions (KZ204454.1:129,510-133,011:1)View Sequence Alignments","0.71673","89.23 %","89.35 %","75","100.00","Yes"
"Eastern happy (Astatotilapia calliptera)","1-to-1View Gene Tree","ENSACLG00000022366Compare Regions (7:57,348,251-57,354,247:-1)View Sequence Alignments","n/a","28.51 %","26.14 %","0","15.85","No"
"Mexican tetra (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00000004137Compare Regions (18:7,727,966-7,732,573:-1)View Sequence Alignments","n/a","27.35 %","23.37 %","0","n/a","No"
"Pachon cavefish (Astyanax mexicanus)","1-to-1View Gene Tree","ENSAMXG00005014670Compare Regions (KB882081.1:4,471,097-4,475,699:-1)View Sequence Alignments","n/a","27.02 %","23.10 %","0","n/a","No"
"Siamese fighting fish (Betta splendens)","1-to-1View Gene Tree","ENSBSLG00000016404Compare Regions (6:11,059,928-11,063,059:1)View Sequence Alignments","n/a","30.37 %","23.65 %","0","n/a","No"
"American bison (Bison bison bison)","1-to-1View Gene Tree","BBS10  (ENSBBBG00000021881)Compare Regions (KN264665.1:277,814-280,574:-1)View Sequence Alignments","0.44295","73.48 %","73.58 %","100","100.00","Yes"
"Hybrid - Bos Indicus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","BBS10  (ENSBIXG00005029298)Compare Regions (5:114,381,181-114,385,398:1)View Sequence Alignments","0.46984","73.23 %","73.03 %","100","100.00","Yes"
"Wild yak (Bos mutus)","1-to-1View Gene Tree","BBS10  (ENSBMUG00000008718)Compare Regions (JH882104.1:231,373-234,101:1)View Sequence Alignments","0.46859","73.07 %","73.17 %","25","100.00","Yes"
"Cow (Bos taurus)","1-to-1View Gene Tree","BBS10  (ENSBTAG00000050467)Compare Regions (5:5,827,591-5,831,861:-1)View Sequence Alignments","0.47284","73.09 %","72.89 %","100","100.00","Yes"
"Hybrid - Bos Taurus (Bos indicus x Bos taurus)","1-to-1View Gene Tree","BBS10  (ENSBIXG00000024493)Compare Regions (5:5,797,565-5,801,773:-1)View Sequence Alignments","0.47481","72.95 %","72.75 %","100","100.00","Yes"
"Ruff (Calidris pugnax)","1-to-1View Gene Tree","BBS10  (ENSCPUG00000003637)Compare Regions (KQ483353.1:18,260,735-18,263,618:1)View Sequence Alignments","n/a","36.30 %","30.43 %","100","56.58","Yes"
"Spoon-billed sandpiper (Calidris pygmaea)","1-to-1View Gene Tree","BBS10  (ENSCPGG00000009598)Compare Regions (QJSC01029155.1:972,455-974,794:-1)View Sequence Alignments","n/a","33.63 %","36.24 %","100","72.70","Yes"
"Marmoset (Callithrix jacchus)","1-to-1View Gene Tree","BBS10  (ENSCJAG00000001113)Compare Regions (NTIC01000002.1:55,506,048-55,509,657:1)View Sequence Alignments","0.67694","87.83 %","87.83 %","75","100.00","Yes"
"Dog (Canis lupus familiaris)","1-to-1View Gene Tree","BBS10  (ENSCAFG00000031800)Compare Regions (15:19,331,876-19,335,583:-1)View Sequence Alignments","0.40439","66.88 %","72.06 %","75","100.00","Yes"
"Dingo (Canis lupus dingo)","1-to-1View Gene Tree","BBS10  (ENSCAFG00020015335)Compare Regions (QKWQ01001620.1:1,991,898-1,993,757:-1)View Sequence Alignments","0.41655","71.24 %","61.00 %","100","100.00","Yes"
"Goat (Capra hircus)","1-to-1View Gene Tree","BBS10  (ENSCHIG00000016567)Compare Regions (5:5,616,015-5,618,762:-1)View Sequence Alignments","0.47200","74.34 %","74.14 %","100","100.00","Yes"
"Tarsier (Carlito syrichta)","1-to-1View Gene Tree","BBS10  (ENSTSYG00000013125)Compare Regions (KE940266.1:324,278-326,852:1)View Sequence Alignments","0.53448","79.49 %","77.73 %","25","99.09","Yes"
"American beaver (Castor canadensis)","1-to-1View Gene Tree","Bbs10  (ENSCCNG00000011175)Compare Regions (MTKA01001761.1:148,447-151,447:1)View Sequence Alignments","0.48148","75.18 %","74.14 %","75","100.00","Yes"
"Guinea Pig (Cavia porcellus)","1-to-1View Gene Tree","BBS10  (ENSCPOG00000038158)Compare Regions (DS562864.1:22,901,738-22,905,803:1)View Sequence Alignments","0.44518","75.83 %","72.89 %","100","99.24","Yes"
"Capuchin (Cebus capucinus imitator)","1-to-1View Gene Tree","BBS10  (ENSCCAG00000010754)Compare Regions (KV389493.1:4,624,199-4,629,262:1)View Sequence Alignments","0.72450","87.71 %","87.83 %","100","100.00","Yes"
"Sooty mangabey (Cercocebus atys)","1-to-1View Gene Tree","BBS10  (ENSCATG00000042101)Compare Regions (KQ012597.1:7,459,004-7,462,313:-1)View Sequence Alignments","0.53150","92.92 %","92.53 %","100","100.00","Yes"
"Abingdon island giant tortoise (Chelonoidis abingdonii)","1-to-1View Gene Tree","BBS10  (ENSCABG00000009155)Compare Regions (PKMU01001681.1:140,017-144,610:1)View Sequence Alignments","n/a","46.83 %","45.92 %","50","93.47","Yes"
